#1
double UserProfiles(336, 5)
0	0	0.1	0	0
3540	0	0.1	0	0
3600	0	0.1	0	0
7140	0	0.1	0	0
7200	0	0.1	0	0
10740	0	0.1	0	0
10800	0	0.1	0	0
14340	0	0.1	0	0
14400	0	0.1	0	0
17940	0	0.1	0	0
18000	0	0.1	0	0
21540	0	0.1	0	0
21600	0	0.1	0	0
25140	0	0.1	0	0
25200	0	0.1	0	0
28740	0	0.1	0	0
28800	0	0.1	0	0
32340	0	0.1	0	0
32400	0.6	0.6	1	1
35940	0.6	0.6	1	1
36000	1	1	1	1
39540	1	1	1	1
39600	0.4	0.4	1	1
43140	0.4	0.4	1	1
43200	0	0.1	0	0
46740	0	0.1	0	0
46800	0	0.1	0	0
50340	0	0.1	0	0
50400	0.6	0.6	1	1
53940	0.6	0.6	1	1
54000	1	1	1	1
57540	1	1	1	1
57600	0.4	0.4	1	1
61140	0.4	0.4	1	1
61200	0	0.1	0	0
64740	0	0.1	0	0
64800	0	0.1	0	0
68340	0	0.1	0	0
68400	0	0.1	0	0
71940	0	0.1	0	0
72000	0	0.1	0	0
75540	0	0.1	0	0
75600	0	0.1	0	0
79140	0	0.1	0	0
79200	0	0.1	0	0
82740	0	0.1	0	0
82800	0	0.1	0	0
86340	0	0.1	0	0
86400	0	0.1	0	0
89940	0	0.1	0	0
90000	0	0.1	0	0
93540	0	0.1	0	0
93600	0	0.1	0	0
97140	0	0.1	0	0
97200	0	0.1	0	0
100740	0	0.1	0	0
100800	0	0.1	0	0
104340	0	0.1	0	0
104400	0	0.1	0	0
107940	0	0.1	0	0
108000	0	0.1	0	0
111540	0	0.1	0	0
111600	0	0.1	0	0
115140	0	0.1	0	0
115200	0	0.1	0	0
118740	0	0.1	0	0
118800	0.6	0.6	1	1
122340	0.6	0.6	1	1
122400	1	1	1	1
125940	1	1	1	1
126000	0.4	0.4	1	1
129540	0.4	0.4	1	1
129600	0	0.1	0	0
133140	0	0.1	0	0
133200	0	0.1	0	0
136740	0	0.1	0	0
136800	0.6	0.6	1	1
140340	0.6	0.6	1	1
140400	1	1	1	1
143940	1	1	1	1
144000	0.4	0.4	1	1
147540	0.4	0.4	1	1
147600	0	0.1	0	0
151140	0	0.1	0	0
151200	0	0.1	0	0
154740	0	0.1	0	0
154800	0	0.1	0	0
158340	0	0.1	0	0
158400	0	0.1	0	0
161940	0	0.1	0	0
162000	0	0.1	0	0
165540	0	0.1	0	0
165600	0	0.1	0	0
169140	0	0.1	0	0
169200	0	0.1	0	0
172740	0	0.1	0	0
172800	0	0.1	0	0
176340	0	0.1	0	0
176400	0	0.1	0	0
179940	0	0.1	0	0
180000	0	0.1	0	0
183540	0	0.1	0	0
183600	0	0.1	0	0
187140	0	0.1	0	0
187200	0	0.1	0	0
190740	0	0.1	0	0
190800	0	0.1	0	0
194340	0	0.1	0	0
194400	0	0.1	0	0
197940	0	0.1	0	0
198000	0	0.1	0	0
201540	0	0.1	0	0
201600	0	0.1	0	0
205140	0	0.1	0	0
205200	0.6	0.6	1	1
208740	0.6	0.6	1	1
208800	1	1	1	1
212340	1	1	1	1
212400	0.4	0.4	1	1
215940	0.4	0.4	1	1
216000	0	0.1	0	0
219540	0	0.1	0	0
219600	0	0.1	0	0
223140	0	0.1	0	0
223200	0.6	0.6	1	1
226740	0.6	0.6	1	1
226800	1	1	1	1
230340	1	1	1	1
230400	0.4	0.4	1	1
233940	0.4	0.4	1	1
234000	0	0.1	0	0
237540	0	0.1	0	0
237600	0	0.1	0	0
241140	0	0.1	0	0
241200	0	0.1	0	0
244740	0	0.1	0	0
244800	0	0.1	0	0
248340	0	0.1	0	0
248400	0	0.1	0	0
251940	0	0.1	0	0
252000	0	0.1	0	0
255540	0	0.1	0	0
255600	0	0.1	0	0
259140	0	0.1	0	0
259200	0	0.1	0	0
262740	0	0.1	0	0
262800	0	0.1	0	0
266340	0	0.1	0	0
266400	0	0.1	0	0
269940	0	0.1	0	0
270000	0	0.1	0	0
273540	0	0.1	0	0
273600	0	0.1	0	0
277140	0	0.1	0	0
277200	0	0.1	0	0
280740	0	0.1	0	0
280800	0	0.1	0	0
284340	0	0.1	0	0
284400	0	0.1	0	0
287940	0	0.1	0	0
288000	0	0.1	0	0
291540	0	0.1	0	0
291600	0.6	0.6	1	1
295140	0.6	0.6	1	1
295200	1	1	1	1
298740	1	1	1	1
298800	0.4	0.4	1	1
302340	0.4	0.4	1	1
302400	0	0.1	0	0
305940	0	0.1	0	0
306000	0	0.1	0	0
309540	0	0.1	0	0
309600	0.6	0.6	1	1
313140	0.6	0.6	1	1
313200	1	1	1	1
316740	1	1	1	1
316800	0.4	0.4	1	1
320340	0.4	0.4	1	1
320400	0	0.1	0	0
323940	0	0.1	0	0
324000	0	0.1	0	0
327540	0	0.1	0	0
327600	0	0.1	0	0
331140	0	0.1	0	0
331200	0	0.1	0	0
334740	0	0.1	0	0
334800	0	0.1	0	0
338340	0	0.1	0	0
338400	0	0.1	0	0
341940	0	0.1	0	0
342000	0	0.1	0	0
345540	0	0.1	0	0
345600	0	0.1	0	0
349140	0	0.1	0	0
349200	0	0.1	0	0
352740	0	0.1	0	0
352800	0	0.1	0	0
356340	0	0.1	0	0
356400	0	0.1	0	0
359940	0	0.1	0	0
360000	0	0.1	0	0
363540	0	0.1	0	0
363600	0	0.1	0	0
367140	0	0.1	0	0
367200	0	0.1	0	0
370740	0	0.1	0	0
370800	0	0.1	0	0
374340	0	0.1	0	0
374400	0	0.1	0	0
377940	0	0.1	0	0
378000	0.6	0.6	1	1
381540	0.6	0.6	1	1
381600	1	1	1	1
385140	1	1	1	1
385200	0.4	0.4	1	1
388740	0.4	0.4	1	1
388800	0	0.1	0	0
392340	0	0.1	0	0
392400	0	0.1	0	0
395940	0	0.1	0	0
396000	0.6	0.6	1	1
399540	0.6	0.6	1	1
399600	1	1	1	1
403140	1	1	1	1
403200	0.4	0.4	1	1
406740	0.4	0.4	1	1
406800	0	0.1	0	0
410340	0	0.1	0	0
410400	0	0.1	0	0
413940	0	0.1	0	0
414000	0	0.1	0	0
417540	0	0.1	0	0
417600	0	0.1	0	0
421140	0	0.1	0	0
421200	0	0.1	0	0
424740	0	0.1	0	0
424800	0	0.1	0	0
428340	0	0.1	0	0
428400	0	0.1	0	0
431940	0	0.1	0	0
432000	0	0	0	0
435540	0	0	0	0
435600	0	0	0	0
439140	0	0	0	0
439200	0	0	0	0
442740	0	0	0	0
442800	0	0	0	0
446340	0	0	0	0
446400	0	0	0	0
449940	0	0	0	0
450000	0	0	0	0
453540	0	0	0	0
453600	0	0	0	0
457140	0	0	0	0
457200	0	0	0	0
460740	0	0	0	0
460800	0	0	0	0
464340	0	0	0	0
464400	0	0	0	0
467940	0	0	0	0
468000	0	0	0	0
471540	0	0	0	0
471600	0	0	0	0
475140	0	0	0	0
475200	0	0	0	0
478740	0	0	0	0
478800	0	0	0	0
482340	0	0	0	0
482400	0	0	0	0
485940	0	0	0	0
486000	0	0	0	0
489540	0	0	0	0
489600	0	0	0	0
493140	0	0	0	0
493200	0	0	0	0
496740	0	0	0	0
496800	0	0	0	0
500340	0	0	0	0
500400	0	0	0	0
503940	0	0	0	0
504000	0	0	0	0
507540	0	0	0	0
507600	0	0	0	0
511140	0	0	0	0
511200	0	0	0	0
514740	0	0	0	0
514800	0	0	0	0
518340	0	0	0	0
518400	0	0	0	0
521940	0	0	0	0
522000	0	0	0	0
525540	0	0	0	0
525600	0	0	0	0
529140	0	0	0	0
529200	0	0	0	0
532740	0	0	0	0
532800	0	0	0	0
536340	0	0	0	0
536400	0	0	0	0
539940	0	0	0	0
540000	0	0	0	0
543540	0	0	0	0
543600	0	0	0	0
547140	0	0	0	0
547200	0	0	0	0
550740	0	0	0	0
550800	0	0	0	0
554340	0	0	0	0
554400	0	0	0	0
557940	0	0	0	0
558000	0	0	0	0
561540	0	0	0	0
561600	0	0	0	0
565140	0	0	0	0
565200	0	0	0	0
568740	0	0	0	0
568800	0	0	0	0
572340	0	0	0	0
572400	0	0	0	0
575940	0	0	0	0
576000	0	0	0	0
579540	0	0	0	0
579600	0	0	0	0
583140	0	0	0	0
583200	0	0	0	0
586740	0	0	0	0
586800	0	0	0	0
590340	0	0	0	0
590400	0	0	0	0
593940	0	0	0	0
594000	0	0	0	0
597540	0	0	0	0
597600	0	0	0	0
601140	0	0	0	0
601200	0	0	0	0
604740	0	0	0	0
