#1
double AHU(8760, 5)
3600	303.15	0.0	1.0	1.0
7200	303.15	0.0	1.0	1.0
10800	303.15	0.0	1.0	1.0
14400	303.15	0.0	1.0	1.0
18000	303.15	0.0	1.0	1.0
21600	303.15	0.0	1.0	1.0
25200	303.15	0.0	1.0	1.0
28800	303.15	0.0	1.0	1.0
32400	303.15	0.0	1.0	1.0
36000	303.15	0.0	1.0	1.0
39600	303.15	0.0	1.0	1.0
43200	303.15	0.0	1.0	1.0
46800	303.15	0.0	1.0	1.0
50400	303.15	0.0	1.0	1.0
54000	303.15	0.0	1.0	1.0
57600	303.15	0.0	1.0	1.0
61200	303.15	0.0	1.0	1.0
64800	303.15	0.0	1.0	1.0
68400	303.15	0.0	1.0	1.0
72000	303.15	0.0	1.0	1.0
75600	303.15	0.0	1.0	1.0
79200	303.15	0.0	1.0	1.0
82800	303.15	0.0	1.0	1.0
86400	303.15	0.0	1.0	1.0
90000	303.15	0.0	1.0	1.0
93600	303.15	0.0	1.0	1.0
97200	303.15	0.0	1.0	1.0
100800	303.15	0.0	1.0	1.0
104400	303.15	0.0	1.0	1.0
108000	303.15	0.0	1.0	1.0
111600	303.15	0.0	1.0	1.0
115200	303.15	0.0	1.0	1.0
118800	303.15	0.0	1.0	1.0
122400	303.15	0.0	1.0	1.0
126000	303.15	0.0	1.0	1.0
129600	303.15	0.0	1.0	1.0
133200	303.15	0.0	1.0	1.0
136800	303.15	0.0	1.0	1.0
140400	303.15	0.0	1.0	1.0
144000	303.15	0.0	1.0	1.0
147600	303.15	0.0	1.0	1.0
151200	303.15	0.0	1.0	1.0
154800	303.15	0.0	1.0	1.0
158400	303.15	0.0	1.0	1.0
162000	303.15	0.0	1.0	1.0
165600	303.15	0.0	1.0	1.0
169200	303.15	0.0	1.0	1.0
172800	303.15	0.0	1.0	1.0
176400	303.15	0.0	1.0	1.0
180000	303.15	0.0	1.0	1.0
183600	303.15	0.0	1.0	1.0
187200	303.15	0.0	1.0	1.0
