#1 
double openingHours(17520,2)
0    0
1800    0
1800	0
3600	0
5400	0
7200	0
9000	0
10800	0
12600	0
14400	0
16200	0
18000	0
19800	0
21600	0
23400	0
25200	0
27000	0
28800	1
30600	1
32400	1
34200	1
36000	1
37800	1
39600	1
41400	1
43200	0.5
45000	0.5
46800	0.5
48600	0.5
50400	1
52200	1
54000	1
55800	1
57600	1
59400	1
61200	1
63000	1
64800	1
66600	1
68400	1
70200	1
72000	1
73800	1
75600	1
77400	1
79200	0
81000	0
82800	0
84600	0
86400	0
88200	0
90000	0
91800	0
93600	0
95400	0
97200	0
99000	0
100800	0
102600	0
104400	0
106200	0
108000	0
109800	0
111600	0
113400	0
115200	1
117000	1
118800	1
120600	1
122400	1
124200	1
126000	1
127800	1
129600	0.5
131400	0.5
133200	0.5
135000	0.5
136800	1
138600	1
140400	1
142200	1
144000	1
145800	1
147600	1
149400	1
151200	1
153000	1
154800	1
156600	1
158400	1
160200	1
162000	1
163800	1
165600	0
167400	0
169200	0
171000	0
172800	0
174600	0
176400	0
178200	0
180000	0
181800	0
183600	0
185400	0
187200	0
189000	0
190800	0
192600	0
194400	0
196200	0
198000	0
199800	0
201600	1
203400	1
205200	1
207000	1
208800	1
210600	1
212400	1
214200	1
216000	0.5
217800	0.5
219600	0.5
221400	0.5
223200	1
225000	1
226800	1
228600	1
230400	1
232200	1
234000	1
235800	1
237600	1
239400	1
241200	1
243000	1
244800	1
246600	1
248400	1
250200	1
252000	0
253800	0
255600	0
257400	0
259200	0
261000	0
262800	0
264600	0
266400	0
268200	0
270000	0
271800	0
273600	0
275400	0
277200	0
279000	0
280800	0
282600	0
284400	0
286200	0
288000	1
289800	1
291600	1
293400	1
295200	1
297000	1
298800	1
300600	1
302400	0.5
304200	0.5
306000	0.5
307800	0.5
309600	1
311400	1
313200	1
315000	1
316800	1
318600	1
320400	1
322200	1
324000	1
325800	1
327600	1
329400	1
331200	1
333000	1
334800	1
336600	1
338400	0
340200	0
342000	0
343800	0
345600	0
347400	0
349200	0
351000	0
352800	0
354600	0
356400	0
358200	0
360000	0
361800	0
363600	0
365400	0
367200	0
369000	0
370800	0
372600	0
374400	1
376200	1
378000	1
379800	1
381600	1
383400	1
385200	1
387000	1
388800	0.5
390600	0.5
392400	0.5
394200	0.5
396000	1
397800	1
399600	1
401400	1
403200	1
405000	1
406800	1
408600	1
410400	1
412200	1
414000	1
415800	1
417600	1
419400	1
421200	1
423000	1
424800	0
426600	0
428400	0
430200	0
432000	0
433800	0
435600	0
437400	0
439200	0
441000	0
442800	0
444600	0
446400	0
448200	0
450000	0
451800	0
453600	0
455400	0
457200	0
459000	0
460800	0
462600	0
464400	0
466200	0
468000	1
469800	1
471600	1
473400	1
475200	1
477000	1
478800	1
480600	1
482400	1
484200	1
486000	1
487800	1
489600	1
491400	1
493200	1
495000	1
496800	1
498600	1
500400	1
502200	1
504000	1
505800	1
507600	1
509400	1
511200	0
513000	0
514800	0
516600	0
518400	0
520200	0
522000	0
523800	0
525600	0
527400	0
529200	0
531000	0
532800	0
534600	0
536400	0
538200	0
540000	0
541800	0
543600	0
545400	0
547200	0
549000	0
550800	0
552600	0
554400	1
556200	1
558000	1
559800	1
561600	1
563400	1
565200	1
567000	1
568800	1
570600	1
572400	1
574200	1
576000	1
577800	1
579600	1
581400	1
583200	1
585000	1
586800	1
588600	1
590400	1
592200	1
594000	1
595800	1
597600	0
599400	0
601200	0
603000	0
604800	0
606600	0
608400	0
610200	0
612000	0
613800	0
615600	0
617400	0
619200	0
621000	0
622800	0
624600	0
626400	0
628200	0
630000	0
631800	0
633600	1
635400	1
637200	1
639000	1
640800	1
642600	1
644400	1
646200	1
648000	0.5
649800	0.5
651600	0.5
653400	0.5
655200	1
657000	1
658800	1
660600	1
662400	1
664200	1
666000	1
667800	1
669600	1
671400	1
673200	1
675000	1
676800	1
678600	1
680400	1
682200	1
684000	0
685800	0
687600	0
689400	0
691200	0
693000	0
694800	0
696600	0
698400	0
700200	0
702000	0
703800	0
705600	0
707400	0
709200	0
711000	0
712800	0
714600	0
716400	0
718200	0
720000	1
721800	1
723600	1
725400	1
727200	1
729000	1
730800	1
732600	1
734400	0.5
736200	0.5
738000	0.5
