#1
double internalGains(336, 4):
0	0	0.1	0
3600	0	0.1	0
3610	0	0.1	0
7200	0	0.1	0
7210	0	0.1	0
10800	0	0.1	0
10810	0	0.1	0
14400	0	0.1	0
14410	0	0.1	0
18000	0	0.1	0
18010	0	0.1	0
21600	0	0.1	0
21610	0	0.1	0
25200	0	0.1	0
25210	0.2	0.2	1
28800	0.2	0.2	1
28810	0.6	0.6	1
32400	0.6	0.6	1
32410	1	0.8	1
36000	1	0.8	1
36010	1	1	1
39600	1	1	1
39610	0.8	0.8	1
43200	0.8	0.8	1
43210	0.4	0.4	1
46800	0.4	0.4	1
46810	0.6	0.6	1
50400	0.6	0.6	1
50410	1	1	1
54000	1	1	1
54010	0.8	0.8	1
57600	0.8	0.8	1
57610	0.6	0.6	1
61200	0.6	0.6	1
61210	0.2	0.2	1
64800	0.2	0.2	1
64810	0	0.1	0
68400	0	0.1	0
68410	0	0.1	0
72000	0	0.1	0
72010	0	0.1	0
75600	0	0.1	0
75610	0	0.1	0
79200	0	0.1	0
79210	0	0.1	0
82800	0	0.1	0
82810	0	0.1	0
86400	0	0.1	0
86410	0	0.1	0
90000	0	0.1	0
90010	0	0.1	0
93600	0	0.1	0
93610	0	0.1	0
97200	0	0.1	0
97210	0	0.1	0
100800	0	0.1	0
100810	0	0.1	0
104400	0	0.1	0
104410	0	0.1	0
108000	0	0.1	0
108010	0	0.1	0
111600	0	0.1	0
111610	0.2	0.2	1
115200	0.2	0.2	1
115210	0.6	0.6	1
118800	0.6	0.6	1
118810	1	0.8	1
122400	1	0.8	1
122410	1	1	1
126000	1	1	1
126010	0.8	0.8	1
129600	0.8	0.8	1
129610	0.4	0.4	1
133200	0.4	0.4	1
133210	0.6	0.6	1
136800	0.6	0.6	1
136810	1	1	1
140400	1	1	1
140410	0.8	0.8	1
144000	0.8	0.8	1
144010	0.6	0.6	1
147600	0.6	0.6	1
147610	0.2	0.2	1
151200	0.2	0.2	1
151210	0	0.1	0
154800	0	0.1	0
154810	0	0.1	0
158400	0	0.1	0
158410	0	0.1	0
162000	0	0.1	0
162010	0	0.1	0
165600	0	0.1	0
165610	0	0.1	0
169200	0	0.1	0
169210	0	0.1	0
172800	0	0.1	0
172810	0	0.1	0
176400	0	0.1	0
176410	0	0.1	0
180000	0	0.1	0
180010	0	0.1	0
183600	0	0.1	0
