#1
double measurement(1461, 2)
#Time	Cooler TempSupPrim
8316000	288.5127167
8337600	288.125398
8359200	287.8015897
8380800	287.7036905
8402400	287.8770231
8424000	288.046098
8445600	288.5361071
8467200	289.3647612
8488800	289.9099709
8510400	289.8027455
8532000	289.7458035
8553600	290.1209537
8575200	290.221925
8596800	289.9524562
8618400	289.8578267
8640000	290.013676
8661600	289.9856
8683200	289.9018089
8704800	289.8061753
8726400	289.6919683
8748000	289.5070184
8769600	289.2960207
8791200	289.1501447
8812800	289.0177278
8834400	288.8743127
8856000	288.7187412
8877600	288.6860349
8899200	288.5604195
8920800	288.3219248
8942400	288.128437
8964000	288.1212011
8985600	288.1400144
9007200	288.0230823
9028800	287.8486994
9050400	287.9090449
9072000	288.2115052
9093600	288.1783648
9115200	288.036107
9136800	288.1116498
9158400	288.5994936
9180000	288.2401735
9201600	288.0122286
9223200	288.0821273
9244800	288.3065283
9266400	288.3167149
9288000	288.0938493
9309600	288.1955862
9331200	288.7009407
9352800	288.4777457
9374400	288.4646166
9396000	288.6091896
9417600	288.8281478
9439200	288.9323445
9460800	288.9335022
9482400	288.8744572
9504000	288.8631692
9525600	288.8678002
9547200	288.8090449
9568800	288.7392757
9590400	288.5623009
9612000	288.3328034
9633600	288.1696817
9655200	288.2255952
9676800	289.0569366
9698400	288.5767727
9720000	288.4382778
9741600	288.4764833
9763200	289.283285
9784800	288.7528944
9806400	288.7019538
9828000	288.739658
9849600	289.7229471
9871200	289.2502013
9892800	288.9461732
9914400	288.9767002
9936000	289.5035874
9957600	289.4211633
9979200	289.4110946
10000800	289.5203227
10022400	290.1168623
10044000	289.9562557
10065600	290.0101168
10087200	289.9586996
10108800	289.7881237
10130400	289.6557674
10152000	289.5288645
10173600	289.3890627
10195200	289.2988764
10216800	289.1364125
10238400	289.1651516
10260000	289.1774952
10281600	289.1427663
10303200	289.0256596
10324800	288.9442326
10346400	289.0748287
10368000	289.266325
10389600	289.2546925
10411200	289.1729717
10432800	289.2876712
10454400	289.6343682
10476000	290.4514964
10497600	290.4124004
10519200	289.9012116
10540800	289.9488742
10562400	289.954275
10584000	289.9412443
10605600	289.7491604
10627200	289.8996207
10648800	290.2651007
10670400	290.5334919
10692000	290.6966198
10713600	290.7915044
10735200	290.4049806
10756800	290.1567192
10778400	289.9818251
10800000	290.0458646
10821600	289.9717112
10843200	289.7868885
10864800	289.4624845
10886400	289.211037
10908000	288.5876402
10929600	287.8753744
10951200	287.3574367
10972800	287.0156904
10994400	286.4250727
11016000	285.8400332
11037600	285.5083751
11059200	285.7592079
11080800	285.6502905
11102400	285.3974274
11124000	285.4360996
11145600	285.4155346
11167200	285.4421161
11188800	285.2367636
11210400	285.0381791
11232000	285.0102903
11253600	285.0072198
11275200	285.0389671
11296800	285.1509543
11318400	285.4249378
11340000	285.518672
11361600	285.492223
11383200	285.4339419
11404800	285.4607884
11426400	285.3560166
11448000	285.2558069
11469600	285.2846474
11491200	285.5670373
11512800	285.6453527
11534400	285.6862507
11556000	285.7221579
11577600	285.8270859
11599200	285.7461413
11620800	285.6429875
11642400	285.5610786
11664000	285.5867066
11685600	285.6572199
11707200	285.8722822
11728800	286.0281765
11750400	286.4256329
11772000	286.5568434
11793600	286.5114937
11815200	286.4716092
11836800	286.3061411
11858400	286.0044398
11880000	285.6502073
11901600	285.5160023
11923200	285.6456522
11944800	285.5172633
11966400	285.5173163
11988000	285.7152282
12009600	285.8323981
12031200	286.7967829
12052800	288.0491287
12074400	288.6765085
12096000	289.2197113
12117600	289.0805858
12139200	288.4187578
12160800	288.3486936
12182400	288.5178028
12204000	288.4803361
12225600	288.4382354
12247200	288.541924
12268800	289.0199003
12290400	288.9764555
12312000	288.8318747
12333600	288.8382987
12355200	289.2099667
12376800	289.2171648
12398400	289.0264825
12420000	289.0404979
12441600	289.7246992
12463200	289.783527
12484800	289.345021
12506400	289.3765977
12528000	289.8935503
12549600	289.8025943
12571200	289.393426
12592800	289.2854215
12614400	289.4822122
12636000	289.2377595
12657600	288.9375934
12679200	288.8822125
12700800	288.8623235
12722400	288.8108967
12744000	288.7256019
12765600	288.7276766
12787200	289.0719503
12808800	289.4199999
12830400	289.0904395
12852000	289.0564729
12873600	289.1003135
12895200	288.6634496
12916800	288.459668
12938400	288.2726973
12960000	288.3930291
12981600	288.3503736
13003200	288.2492117
13024800	288.1395435
13046400	288.2446866
13068000	287.8370901
13089600	287.3303653
13111200	287.1132364
13132800	287.1710375
13154400	287.6039228
13176000	288.6379253
13197600	288.3666944
13219200	287.9721576
13240800	287.5686307
13262400	287.8881901
13284000	288.7203442
13305600	288.8624897
13327200	287.3598714
13348800	288.0963487
13370400	288.6589626
13392000	289.0911376
13413600	288.259174
13435200	288.3201414
13456800	288.4260166
13478400	289.16722
13500000	289.3585892
13521600	289.7902076
13543200	289.338345
13564800	289.3562271
13586400	289.3728729
13608000	289.2870516
13629600	289.3444814
13651200	289.3799339
13672800	289.407279
13694400	289.2699589
13716000	289.0529044
13737600	289.1066803
13759200	289.0952656
13780800	289.0634493
13802400	289.0356014
13824000	289.0026555
13845600	288.9616135
13867200	288.9908713
13888800	289.0730705
13910400	289.1715028
13932000	289.3400378
13953600	289.484343
13975200	288.7864315
13996800	288.4369242
14018400	288.216805
14040000	287.1448154
14061600	287.8504153
14083200	289.0617975
14104800	288.709942
14126400	288.6857115
14148000	288.8140875
14169600	289.0234924
14191200	289.0952508
14212800	289.2405813
14234400	289.3547455
14256000	289.4489942
14277600	289.4716356
14299200	289.4417041
14320800	289.4172197
14342400	289.4287549
14364000	289.4709537
14385600	289.409104
14407200	289.4120861
14428800	289.4624677
14450400	289.5288704
14472000	289.5415763
14493600	289.6287343
14515200	289.7175327
14536800	289.6924866
14558400	289.6358921
14580000	289.56265
14601600	289.3284142
14623200	288.5760685
14644800	288.2439834
14666400	288.2188797
14688000	288.5342804
14709600	288.4211204
14731200	288.4078598
14752800	288.4589626
14774400	288.9645289
14796000	288.7394518
14817600	288.6517005
14839200	288.9367221
14860800	289.9149916
14882400	289.5859752
14904000	289.3819504
14925600	289.3740253
14947200	289.3789609
14968800	289.37719
14990400	289.3222413
15012000	289.2499585
15033600	289.2391473
15055200	289.2342392
15076800	289.1113692
15098400	289.1100725
15120000	289.222543
15141600	289.2892032
15163200	289.3109641
15184800	289.3083062
15206400	289.3832089
15228000	289.4414967
15249600	289.437012
15271200	289.5631532
15292800	289.6860167
15314400	289.7047392
15336000	289.6223836
15357600	289.4950577
15379200	289.4811741
15400800	289.4698334
15422400	289.3586723
15444000	289.2929288
15465600	289.41044
15487200	289.451536
15508800	289.4532386
15530400	289.8955149
15552000	290.1634492
15573600	289.9177724
15595200	289.8503102
15616800	289.8503102
15638400	289.8503102
15660000	289.8503102
15681600	289.8503102
15703200	289.3017397
15724800	289.2225809
15746400	288.94278
15768000	288.8160581
15789600	288.7884488
15811200	289.7949562
15832800	289.8831398
15854400	289.7915703
15876000	289.9721555
15897600	290.6611062
15919200	290.3886316
15940800	290.145375
15962400	290.2437237
15984000	290.96191
16005600	290.9147354
16027200	290.5267912
16048800	290.7245677
16070400	291.5029089
16092000	291.524625
16113600	290.9254999
16135200	290.6351249
16156800	290.6619584
16178400	290.5126248
16200000	290.2541671
16221600	290.3268334
16243200	291.0712085
16264800	291.1494579
16286400	290.554208
16308000	290.7033334
16329600	291.0987083
16351200	290.5156662
16372800	290.353292
16394400	290.2222271
16416000	290.1888494
16437600	290.1699832
16459200	290.1250526
16480800	290.1782362
16502400	290.9041843
16524000	290.4427412
16545600	290.1962502
16567200	290.4309266
16588800	291.8321308
16610400	285.7411445
16632000	289.0287917
16653600	290.6799958
16675200	291.7672083
16696800	292.2368753
16718400	292.1233749
16740000	292.1310337
16761600	292.5188746
16783200	292.5173745
16804800	291.9194165
16826400	291.4836253
16848000	291.5979581
16869600	291.2582504
16891200	291.028958
16912800	291.117333
16934400	291.7827918
16956000	291.2718751
16977600	290.9953746
16999200	291.1019582
17020800	290.9748016
17042400	290.8105422
17064000	290.6483333
17085600	290.5449975
17107200	290.5362912
17128800	290.5103745
17150400	290.4322496
17172000	290.3964584
17193600	290.6938752
17215200	290.6121249
17236800	290.5342079
17258400	290.5492496
17280000	290.9142916
17301600	290.840288
17323200	290.6972085
17344800	291.0824167
17366400	292.2177916
17388000	291.4651253
17409600	291.1310416
17431200	290.9500831
17452800	291.4499997
17474400	291.0907914
17496000	290.8939167
17517600	290.8990003
17539200	291.1247499
17560800	290.9267498
17582400	290.7218635
17604000	290.5618747
17625600	290.5739164
17647200	290.5538746
17668800	290.4399579
17690400	290.6255833
17712000	291.70475
17733600	290.7339586
17755200	290.5756247
17776800	290.78725
17798400	291.6178705
17820000	291.5835832
17841600	290.9292497
17863200	291.1204525
17884800	292.2533334
17906400	292.6828749
17928000	291.6185414
17949600	291.7195416
17971200	292.5335618
17992800	292.6456249
18014400	291.9081666
18036000	291.9622917
18057600	292.8424584
18079200	293.5802498
18100800	292.9406667
18122400	292.6020632
18144000	293.0186593
18165600	293.3693748
18187200	292.8443336
18208800	292.6680417
18230400	292.853375
18252000	292.5766251
18273600	292.0412915
18295200	291.7826255
18316800	292.0593851
18338400	291.8383139
18360000	291.4180417
18381600	291.4720833
18403200	292.1869737
18424800	292.2080833
18446400	291.4518333
18468000	291.2145002
18489600	291.6879583
18511200	291.9021249
18532800	291.1963751
18554400	291.2811667
18576000	292.20925
18597600	292.8782081
18619200	291.8231251
18640800	291.9735419
18662400	292.3789582
18684000	283.453
18705600	288.1514173
18727200	289.9975417
18748800	291.4375
18770400	292.1962085
18792000	292.0433332
18813600	291.8070004
18835200	292.3603333
18856800	292.8921666
18878400	292.662375
18900000	292.4943749
18921600	292.5877082
18943200	281.7240417
18964800	287.5022083
18986400	289.8459983
19008000	291.461593
19029600	292.5058331
19051200	292.3962083
19072800	292.0785414
19094400	292.3717084
19116000	292.744167
19137600	292.496875
19159200	292.3090836
19180800	292.9660417
19202400	293.568458
19224000	293.2109998
19245600	292.9014587
19267200	292.9988121
19288800	282.2515833
19310400	287.6972083
19332000	290.0555417
19353600	289.1657327
19375200	281.575375
19396800	287.574875
19418400	290.2764167
19440000	289.4324781
19461600	280.0292083
19483200	285.647625
19504800	289.538125
19526400	291.5521586
19548000	292.6910173
19569600	292.9386661
19591200	293.0713749
19612800	285.4464167
19634400	280.4346667
19656000	286.5187083
19677600	290.0824167
19699200	280.4709583
19720800	279.3085
19742400	284.0622917
19764000	279.9960416
19785600	278.8545415
19807200	279.4383333
19828800	284.0572947
19850400	279.5823749
19872000	278.9360417
19893600	279.3631667
19915200	283.7669583
19936800	280.1492083
19958400	280.458625
19980000	279.525125
20001600	284.066
20023200	281.4276667
20044800	279.8893333
20066400	279.9407084
20088000	285.4192789
20109600	289.667125
20131200	282.516
20152800	279.8225417
20174400	285.902125
20196000	289.76875
20217600	284.8774583
20239200	279.3222916
20260800	284.134375
20282400	289.1877917
20304000	280.2496666
20325600	279.0757083
20347200	284.6298333
20368800	288.7000209
20390400	278.633354
20412000	279.0979999
20433600	280.409875
20455200	279.1103333
20476800	278.6745833
20498400	279.1306666
20520000	279.6940833
20541600	278.9943333
20563200	279.3318333
20584800	278.9777083
20606400	281.3642083
20628000	287.6452917
20649600	280.8609214
20671200	280.1077916
20692800	280.1332917
20714400	283.8341001
20736000	280.2767002
20757600	279.190875
20779200	278.790375
20800800	279.933625
20822400	282.0929762
20844000	283.554125
20865600	287.11675
20887200	289.7981034
20908800	285.6147575
20930400	278.5166946
20952000	278.899664
20973600	283.2417964
20995200	278.3003785
21016800	278.4821802
21038400	278.4996251
21060000	278.5532917
21081600	278.5390842
21103200	279.1539446
21124800	278.3984075
21146400	278.5194738
21168000	278.5444658
21189600	278.5486539
21211200	282.2820826
21232800	287.2578407
21254400	288.711847
21276000	278.5058334
21297600	283.7364583
21319200	288.0557917
21340800	290.4810546
21362400	285.2838346
21384000	283.8314506
21405600	285.7024802
21427200	283.4465848
21448800	283.6409129
21470400	286.1820833
21492000	289.2367445
21513600	291.4657917
21535200	279.2111668
21556800	283.7723333
21578400	288.2174167
21600000	290.3673244
21621600	291.5421667
21643200	291.8372507
21664800	291.9452083
21686400	292.4123177
21708000	292.8353757
21729600	292.6821668
21751200	292.5069578
21772800	293.022633
21794400	293.4834578
21816000	293.2593335
21837600	293.0184162
21859200	293.5720418
21880800	280.5764167
21902400	284.9915833
21924000	288.6035223
21945600	290.7123074
21967200	291.8247915
21988800	292.0499996
22010400	292.2713388
22032000	293.1874583
22053600	279.6133333
22075200	283.7384167
22096800	288.4964583
22118400	278.5787257
22140000	278.4937918
22161600	278.4925835
22183200	278.5295247
22204800	280.4477491
22226400	282.728625
22248000	283.316
22269600	282.9515
22291200	282.6689165
22312800	282.6117499
22334400	283.38275
22356000	283.217375
22377600	278.400875
22399200	278.5407501
22420800	278.5259168
22442400	278.5611751
22464000	279.6613104
22485600	280.0412917
22507200	279.7346666
22528800	281.8985833
22550400	284.6918333
22572000	278.4640001
22593600	281.3655417
22615200	287.0625417
22636800	290.353819
22658400	292.1323677
22680000	292.6093332
22701600	292.8739167
22723200	284.053625
22744800	278.3921251
22766400	278.5067085
22788000	279.5279583
22809600	279.9529888
22831200	279.8257083
22852800	281.1610833
22874400	286.6492083
22896000	284.2760416
22917600	278.5312839
22939200	281.2962917
22960800	287.0095833
22982400	283.6826217
23004000	281.057375
23025600	287.0527083
23047200	289.895042
23068800	284.395519
23090400	278.5275001
23112000	279.6773751
23133600	285.8179167
23155200	285.4840806
23176800	278.5447917
23198400	283.0088333
23220000	287.970375
23241600	290.603625
23263200	278.8836666
23284800	284.174875
23306400	288.4154167
23328000	290.8927563
23349600	292.0870834
23371200	292.2207086
23392800	292.2503753
23414400	292.9379584
23436000	281.1201249
23457600	281.7150834
23479200	287.3957917
23500800	290.1106667
23522400	291.5886667
23544000	292.2195003
23565600	292.6128749
23587200	293.1574583
23608800	293.5250412
23630400	293.3385787
23652000	293.1539167
23673600	293.4733333
23695200	293.5917914
23716800	293.2371251
23738400	292.9750827
23760000	293.3695833
23781600	293.7445004
23803200	293.6307499
23824800	293.4499992
23846400	293.5777291
23868000	293.6151665
23889600	293.4723744
23911200	293.4057918
23932800	293.7951439
23954400	283.0222083
23976000	284.3600417
23997600	288.2292917
24019200	290.6663138
24040800	292.0250418
24062400	292.3500008
24084000	292.387667
24105600	292.7916666
24127200	293.227667
24148800	293.1377916
24170400	293.071708
24192000	293.2750835
24213600	293.357834
24235200	293.2635004
24256800	293.1327916
24278400	293.4555832
24300000	293.4841662
24321600	293.2265836
24343200	293.0766133
24364800	293.4638647
24386400	293.8052923
24408000	293.6733751
24429600	293.5496246
24451200	293.6603377
24472800	293.6549584
24494400	293.3735002
24516000	293.2075419
24537600	293.5652919
24559200	293.8777502
24580800	293.5653749
24602400	293.3492924
24624000	293.4787494
24645600	293.4231663
24667200	293.2082919
24688800	293.0279579
24710400	292.8578874
24732000	292.6406627
24753600	292.3548335
24775200	292.1135832
24796800	292.4101667
24818400	292.725542
24840000	292.4027084
24861600	292.2079586
24883200	292.5273748
24904800	292.5884581
24926400	292.3655001
24948000	292.2830836
24969600	292.897875
24991200	285.6106502
25012800	285.52125
25034400	288.5311558
25056000	289.10575
25077600	278.4268751
25099200	281.3101667
25120800	285.269
25142400	278.4608334
25164000	279.5385833
25185600	279.5205417
25207200	281.870375
25228800	284.3696762
25250400	284.0357083
25272000	286.0803333
25293600	289.1567111
25315200	287.1290417
25336800	278.4526668
25358400	280.2515834
25380000	286.0895833
25401600	284.437625
25423200	282.510625
25444800	282.9077083
25466400	283.222875
25488000	283.1170417
25509600	283.3220417
25531200	283.8714583
25552800	287.0905961
25574400	289.0196667
25596000	283.14175
25617600	284.4335833
25639200	288.2005
25660800	290.540125
25682400	291.8328332
25704000	292.3487501
25725600	292.6014165
25747200	287.443875
25768800	281.1635834
25790400	281.6717917
25812000	281.4489584
25833600	281.6893334
25855200	282.34208
25876800	282.9690833
25898400	285.0431667
25920000	282.3060417
25941600	282.9224583
25963200	283.4923333
25984800	283.7427083
26006400	282.7693333
26028000	283.393625
26049600	283.9905417
26071200	287.3227084
26092800	283.2729556
26114400	284.0034167
26136000	284.9530429
26157600	288.16625
26179200	284.1399583
26200800	283.6038333
26222400	284.0460833
26244000	283.6614167
26265600	282.8552083
26287200	283.3594167
26308800	286.3364167
26330400	289.2695
26352000	289.8940834
26373600	283.62525
26395200	287.0593372
26416800	289.4298333
26438400	291.1372084
26460000	283.8933332
26481600	286.4346667
26503200	289.180625
26524800	290.8030001
26546400	291.6705834
26568000	291.7311253
26589600	291.6621667
26611200	292.0026775
26632800	292.3433756
26654400	292.2590837
26676000	292.1678751
26697600	292.4604628
26719200	292.8089173
26740800	292.6771668
26762400	292.5378329
26784000	292.6486667
26805600	292.8123756
26827200	292.5306666
26848800	292.3217086
26870400	292.8465832
26892000	293.0896664
26913600	292.9071249
26935200	292.7502087
26956800	292.9835824
26978400	293.2952089
27000000	293.1689246
27021600	293.063208
27043200	288.6180416
27064800	283.1610416
27086400	285.0702917
27108000	288.4775417
27129600	289.89425
27151200	278.4669584
27172800	283.3646667
27194400	287.7976667
27216000	285.033625
27237600	278.4786251
27259200	278.7901001
27280800	283.1977083
27302400	278.3155043
27324000	278.7210416
27345600	278.8875895
27367200	279.1889722
27388800	278.2296666
27410400	278.4760001
27432000	278.4819168
27453600	282.4192789
27475200	283.0491279
27496800	283.7606667
27518400	284.011125
27540000	283.4691667
27561600	282.6311667
27583200	282.9302917
27604800	283.5380417
27626400	282.5938333
27648000	282.2529058
27669600	282.6311667
27691200	283.291
27712800	282.5224167
27734400	282.6214464
27756000	282.9104583
27777600	283.7895
27799200	283.0833194
27820800	282.546625
27842400	282.9988333
27864000	283.4094166
27885600	286.1717917
27907200	282.7934583
27928800	283.3834583
27950400	284.6085
27972000	288.407351
27993600	290.5292916
28015200	291.4171249
28036800	291.5427079
28058400	291.4927077
28080000	292.0577501
28101600	292.5125411
28123200	292.2431668
28144800	292.0657913
28166400	291.1022083
28188000	278.5229888
28209600	283.4503333
28231200	287.6573333
28252800	285.5059167
28274400	283.45975
28296000	283.8070417
28317600	286.2908333
28339200	282.8958696
28360800	283.0910833
28382400	283.5795416
28404000	285.6555833
28425600	282.8393289
28447200	278.6833334
28468800	283.57525
28490400	287.68375
28512000	289.8929166
28533600	291.0347917
28555200	291.4541665
28576800	291.686
28598400	292.3041666
28620000	279.2105416
28641600	279.4082917
28663200	285.1272083
28684800	288.71978
28706400	290.2826666
28728000	290.7656736
28749600	290.9281252
28771200	291.4716249
28792800	291.5804581
28814400	291.3505418
28836000	291.0813747
28857600	291.2639892
28879200	291.5006662
28900800	291.2475418
28922400	290.9815411
28944000	291.5839167
28965600	291.998353
28987200	291.6485417
29008800	291.3150003
29030400	292.1195833
29052000	280.3172917
29073600	284.81625
29095200	287.8342546
29116800	286.886125
29138400	278.4107084
29160000	281.96125
29181600	286.6689167
29203200	286.3670417
29224800	278.419324
29246400	278.5358334
29268000	283.098812
29289600	287.995625
29311200	286.223875
29332800	288.3882083
29354400	290.3130417
29376000	286.7177084
29397600	287.5484583
29419200	289.6185
29440800	290.3604167
29462400	291.2755416
29484000	291.7959364
29505600	291.6200416
29527200	291.6203332
29548800	288.5430416
29570400	278.3477084
29592000	278.7434584
29613600	283.1829167
29635200	283.6765
29656800	283.9766667
29678400	284.0622917
29700000	284.056125
29721600	286.0552083
29743200	288.8067084
29764800	289.7253335
29786400	290.0759689
29808000	290.7392082
29829600	291.0499996
29851200	290.955333
29872800	290.8512091
29894400	291.0904998
29916000	291.2142086
29937600	291.0250413
29959200	290.8765949
29980800	291.3758145
30002400	291.7132946
30024000	291.4835425
30045600	291.2791324
30067200	291.6734877
30088800	292.113803
30110400	292.0380363
30132000	291.8854169
30153600	292.3280832
30175200	282.603125
30196800	284.0664583
30218400	287.898625
30240000	290.314539
30261600	291.4701253
30283200	291.6138563
30304800	291.6523012
30326400	288.7848788
30348000	278.3842501
30369600	279.9397084
30391200	285.7475823
30412800	280.6387729
30434400	278.64425
30456000	280.0205833
30477600	285.6755833
30499200	288.8765417
30520800	290.382875
30542400	290.9889582
30564000	291.4555905
30585600	281.8239982
30607200	278.4942084
30628800	280.8044167
