x,y
0.000000,0.000000
72.000000,0.000000
144.000000,0.000000
216.000000,0.000000
288.000000,0.000000
360.000000,0.000000
432.000000,0.000000
504.000000,0.000000
576.000000,0.000000
648.000000,0.000000
720.000000,0.000000
792.000000,0.030410
864.000000,0.113656
936.000000,0.000000
1008.000000,0.804810
1080.000000,0.987172
1152.000000,0.241856
1224.000000,0.109360
1296.000000,0.048194
1368.000000,0.005567
1440.000000,0.000000
1512.000000,0.025445
1584.000000,0.000000
1656.000000,0.219817
1728.000000,0.089875
1800.000000,0.000000
1872.000000,0.000000
1944.000000,0.000000
2016.000000,0.000000
2088.000000,0.014027
2160.000000,0.071873
2232.000000,0.116192
2304.000000,0.149476
2376.000000,0.167155
2448.000000,0.009261
2520.000000,0.386812
2592.000000,0.698886
2664.000000,0.849184
2736.000000,0.962879
2808.000000,1.019019
2880.000000,1.019116
2952.000000,1.003182
3024.000000,0.976463
3096.000000,0.849121
3168.000000,0.613484
3240.000000,0.467649
3312.000000,0.251577
3384.000000,0.218023
3456.000000,0.000000
3528.000000,0.158364
3600.000000,0.167155
3672.000000,0.000000
3744.000000,0.000000
3816.000000,0.000000
3888.000000,0.000000
3960.000000,0.000000
4032.000000,0.000000
4104.000000,0.000000
4176.000000,0.000000
4248.000000,0.000000
4320.000000,0.093197
4392.000000,0.696043
4464.000000,0.959186
4536.000000,1.127577
4608.000000,1.218149
4680.000000,1.272338
4752.000000,1.264243
4824.000000,1.238544
4896.000000,1.034619
4968.000000,0.857771
5040.000000,0.670400
5112.000000,0.449958
5184.000000,0.064562
5256.000000,0.000000
5328.000000,0.000000
5400.000000,0.000000
5472.000000,0.000000
5544.000000,0.000000
5616.000000,0.000000
5688.000000,0.000000
5760.000000,0.000000
5832.000000,0.000000
5904.000000,0.000000
5976.000000,0.002833
6048.000000,0.048166
6120.000000,0.085599
6192.000000,0.124920
6264.000000,0.162940
6336.000000,0.197284
6408.000000,0.199247
6480.000000,0.188143
6552.000000,0.162858
6624.000000,0.124348
6696.000000,0.098457
6768.000000,0.068543
6840.000000,0.044173
6912.000000,0.000000
6984.000000,0.000000
7056.000000,0.000000
7128.000000,0.000000
7200.000000,0.000000
