x,y
-0.001,0.001
0.9990000000000001,0.2010000029802322
1.499,0.301000011920929
2.499,0.501
2.999,0.6010000238418579
3.499,0.7009999880790712
3.999,0.801000011920929
4.499,0.9009999761581421
4.999,1.001
5.001,1.001
5.501,0.9009999761581421
6.001,0.801000011920929
6.500999999999999,0.700999988079071
7.001,0.6010000238418577
7.500999999999999,0.501
8.500999999999999,0.301000011920929
9.000999999999999,0.2010000029802322
10,0.001200000002983426
10.999,0.2010000029802322
11.499,0.301000011920929
12.499,0.501
12.999,0.6010000238418579
13.499,0.700999988079071
13.999,0.8010000119209293
14.499,0.9009999761581418
14.999,1.001
15.001,1.001
15.501,0.9009999761581421
16.001,0.801000011920929
16.501,0.700999988079071
17.001,0.6010000238418579
17.501,0.501
18.501,0.301000011920929
19.001,0.2010000029802322
19.501,0.1010000014901161
20,0.001200000202630808
20.499,0.1010000014901161
20.999,0.2010000029802322
21.499,0.301000011920929
22.499,0.501
22.999,0.6010000238418579
23.499,0.700999988079071
23.999,0.801000011920929
24.499,0.9009999761581421
24.999,1.001
25.001,1.001
25.501,0.9009999761581421
26.001,0.801000011920929
26.501,0.700999988079071
27.001,0.6010000238418579
27.501,0.5009999999999992
28.501,0.3010000119209297
29.001,0.201000002980233
29.501,0.1010000014901161
30,0.001200000202637885
30.499,0.1010000014901161
30.999,0.2010000029802322
31.499,0.301000011920929
32.499,0.501
32.999,0.6010000238418579
33.499,0.700999988079071
33.999,0.801000011920929
34.499,0.9009999761581421
34.999,1.001
35.001,1.001
35.501,0.9009999761581421
36.001,0.801000011920929
36.501,0.700999988079071
37.001,0.6010000238418579
37.501,0.501
38.501,0.301000011920929
39.001,0.2010000029802322
39.501,0.1010000014901161
40.00000000000001,0.001200000202719029
40.499,0.1010000014901161
40.999,0.2010000029802322
41.499,0.301000011920929
42.499,0.501
42.999,0.6010000238418579
43.499,0.700999988079071
43.999,0.801000011920929
44.499,0.9009999761581421
44.999,1.001
45.001,1.001
45.501,0.9009999761581421
46.001,0.801000011920929
46.501,0.700999988079071
47.001,0.6010000238418579
47.501,0.501
48.501,0.301000011920929
49.001,0.2010000029802322
49.501,0.1010000014901161
50.001,0.001000000200199676
