"Time","AHU Temp SUP Setpoint"
1666695000000,18.447443301861103
1666695300000,18.447311019897462
1666695600000,18.447321231548603
1666695900000,18.447379684448244
1666696200000,18.447484970092773
1666696500000,18.447590255737303
1666696800000,18.447439193725586
1666697100000,18.447354096632736
1666697400000,18.44757945720966
1666697700000,18.447325926560623
1666698000000,18.447658920288085
1666698300000,18.4474667769212
1666698600000,18.447480392456054
1666698900000,18.447303069265264
1666699200000,18.447365951538085
1666699500000,18.447480861957256
1666699800000,18.447443301861103
1666700100000,18.447375106811524
1666700400000,18.447565372173603
1666700700000,18.44733531658466
1666701000000,18.44747123718262
1666701300000,18.447687442486103
1666701600000,18.447311841524563
1666701900000,18.44739635174091
1666702200000,18.447590255737303
1666702500000,18.447494946993313
1666702800000,18.447546592125526
1666703100000,18.447602932269756
1666703400000,18.447658920288085
1666703700000,18.447429216825046
1666704000000,18.447386961716873
1666704300000,18.447439193725586
1666704600000,18.44728367145245
1666704900000,18.44734940162072
1666705200000,18.447293061476486
1666705500000,18.447475814819335
1666705800000,18.44745269188514
1666706100000,18.44777664771447
1666706400000,18.447293061476486
1666706700000,18.44727439880371
1666707000000,18.44739165672889
1666707300000,18.447598237257736
1666707600000,18.44738883972168
1666707900000,18.447541897113506
1666708200000,18.4475399017334
1666708500000,18.447490251981296
1666708800000,18.44746208190918
1666709100000,18.447214889526368
1666709400000,18.44733531658466
1666709700000,18.44721324627216
1666710000000,18.447146224975587
1666710300000,18.447438606849083
1666710600000,18.4474667769212
1666710900000,18.447365951538085
1666711200000,18.447673357450046
1666711500000,18.44734001159668
1666711800000,18.44740574176495
1666712100000,18.447246932983397
1666712400000,18.44745738689716
1666712700000,18.44745738689716
1666713000000,18.447375106811524
1666713300000,18.447354096632736
1666713600000,18.447187423706055
1666713900000,18.44728813171387
1666714200000,18.447306442260743
1666714500000,18.44734940162072
1666714800000,18.44742546081543
1666715100000,18.44727428142841
1666715400000,18.447264891404373
1666715700000,18.447302451500526
1666716000000,18.44728355407715
1666716300000,18.447363486656776
1666716600000,18.44739635174091
1666716900000,18.447316536536583
1666717200000,18.447430038452147
1666717500000,18.44740574176495
1666717800000,18.44728367145245
1666718100000,18.447397994995118
1666718400000,18.44751842205341
1666718700000,18.447302451500526
1666719000000,18.447361373901366
1666719300000,18.447602932269756
1666719600000,18.447438606849083
1666719900000,18.44716629615197
1666720200000,18.44764060974121
1666720500000,18.447372876680813
1666720800000,18.447354096632736
1666721100000,18.447036361694337
1666721400000,18.447447996873123
1666721700000,18.447419826801006
1666722000000,18.44708648094764
1666722300000,18.447402572631837
1666722600000,18.44727897644043
1666722900000,18.44696441063514
1666723200000,18.447434616088866
1666723500000,18.447368181668796
1666723800000,18.447316536536583
1666724100000,18.447411727905273
1666724400000,18.447232026320236
1666724700000,18.44722733130822
1666725000000,18.44720855126014
1666725300000,18.447419826801006
1666725600000,18.447192001342774
1666725900000,18.44708648094764
1666726200000,18.44721324627216
1666726500000,18.447141647338867
1666726800000,18.447189771212063
1666727100000,18.447109956007736
1666727400000,18.44716160113995
1666727700000,18.447082138061525
1666728000000,18.447293061476486
1666728300000,18.446959715623123
1666728600000,18.447189771212063
1666728900000,18.447402572631837
1666729200000,18.447194466224083
1666729500000,18.4472226362962
1666729800000,18.44721031188965
1666730100000,18.447316536536583
1666730400000,18.447358791644756
1666730700000,18.44698600769043
1666731000000,18.44721794128418
1666731300000,18.44713249206543
1666731600000,18.447178268432616
1666731900000,18.447484970092773
1666732200000,18.447297756488506
1666732500000,18.4471004486084
1666732800000,18.447236721332256
1666733100000,18.447114181518554
1666733400000,18.447250806368313
1666733700000,18.44715690612793
1666734000000,18.447133431067833
1666734300000,18.447077560424805
1666734600000,18.447009136802272
1666734900000,18.447146224975587
1666735200000,18.447133431067833
1666735500000,18.447013473510744
1666735800000,18.44728836646447
1666736100000,18.4472226362962
1666736400000,18.44687156677246
1666736700000,18.4471005659837
1666737000000,18.44708648094764
1666737300000,18.44709587097168
1666737600000,18.447141647338867
1666737900000,18.44728836646447
1666738200000,18.447386961716873
1666738500000,18.44698319068322
1666738800000,18.447196578979494
1666739100000,18.447067700899563
1666739400000,18.44704422583947
1666739700000,18.447077090923603
1666740000000,18.44713249206543
1666740300000,18.447128736055813
1666740600000,18.447241416344276
1666740900000,18.44720115661621
1666741200000,18.446945630587063
1666741500000,18.44710526099572
1666741800000,18.447063005887546
1666742100000,18.446999740600585
1666742400000,18.447133431067833
1666742700000,18.44698600769043
1666743000000,18.44691746051495
1666743300000,18.447264891404373
1666743600000,18.44690337547889
1666743900000,18.44698143005371
1666744200000,18.44696441063514
1666744500000,18.447142821091873
1666744800000,18.447358791644756
1666745100000,18.447155380249022
1666745400000,18.447001970731296
1666745700000,18.447138126079853
1666746000000,18.44709587097168
1666746300000,18.447128736055813
1666746600000,18.44727897644043
1666746900000,18.44747147193322
1666747200000,18.447333908081056
1666747500000,18.44728836646447
1666747800000,18.44726958641639
1666748100000,18.447382266704853
1666748400000,18.447311019897462
1666748700000,18.44691734313965
1666749000000,18.447232026320236
1666749300000,18.447045516967773
1666749600000,18.447141647338867
1666749900000,18.447127914428712
1666750200000,18.447194466224083
1666750500000,18.44715690612793
1666750800000,18.44702544579139
1666751100000,18.44715690612793
1666751400000,18.447297756488506
1666751700000,18.447109956007736
1666752000000,18.447219467163087
1666752300000,18.447175686176006
1666752600000,18.447133431067833
1666752900000,18.447182605141087
1666753200000,18.447182605141087
1666753500000,18.447182605141087
1666753800000,18.447329488293878
1666754100000,18.44714751610389
1666754400000,18.447105508101615
1666754700000,18.447168149446185
1666755000000,18.44708648094764
1666755300000,18.447114651019756
1666755600000,18.4472226362962
1666755900000,18.447264520745527
1666756200000,18.447134419491416
1666756500000,18.447110326666582
1666756800000,18.4472226362962
1666757100000,18.447303069265264
1666757400000,18.447389803434675
1666757700000,18.446970588282536
1666758000000,18.44712478236148
1666758300000,18.44715690612793
1666758600000,18.44740907769454
1666758900000,18.44721794128418
1666759200000,18.44741389625951
1666759500000,18.447235609355726
1666759800000,18.447476166945236
1666760100000,18.447274157875462
1666760400000,18.447288613570365
1666760700000,18.44720855126014
1666761000000,18.44743317051938
1666761300000,18.447260196392353
1666761600000,18.447194466224083
1666761900000,18.44704422583947
1666762200000,18.447071778146846
1666762500000,18.447457263344212
1666762800000,18.447356073479902
1666763100000,18.447158512316253
1666763400000,18.44739165672889
1666763700000,18.44714887518632
1666764000000,18.447236721332256
1666764300000,18.44714887518632
1666764600000,18.447180381188026
1666764900000,18.447172968011152
1666765200000,18.446940935575046
1666765500000,18.447356073479902
1666765800000,18.447274157875462
1666766100000,18.44733062157264
1666766400000,18.447203856248123
1666766700000,18.447476537604082
1666767000000,18.44710526099572
1666767300000,18.447302451500526
1666767600000,18.447119346031776
1666767900000,18.44714887518632
1666768200000,18.447288613570365
1666768500000,18.44706695958188
1666768800000,18.44733062157264
1666769100000,18.447505448993883
1666769400000,18.447235609355726
1666769700000,18.447480861957256
1666770000000,18.447418714824476
1666770300000,18.44724524648566
1666770600000,18.44758415222168
1666770900000,18.447283795005397
1666771200000,18.447274157875462
1666771500000,18.447264520745527
1666771800000,18.447480861957256
1666772100000,19.155625142549212
1666772400000,19.493707510141228
1666772700000,19.493831433747943
1666773000000,19.493677239668997
1666773300000,19.493942260742188
1666773600000,19.49325209397536
1666773900000,19.493696513928864
1666774200000,19.49351822702508
1666774500000,19.49355726975661
1666774800000,19.493532682719984
1666775100000,19.493470764160158
1666775400000,19.49366995004507
1666775700000,19.493402581465872
1666776000000,19.493513408460114
1666776300000,19.49383625231291
1666776600000,19.49385305551382
1666776900000,19.493580868369655
1666777200000,19.493662783974095
1666777500000,19.493871835561897
1666777800000,19.493411724384014
1666778100000,19.493641779972958
1666778400000,19.493646474984978
1666778700000,19.493665255033054
1666779000000,19.493691695363896
1666779300000,19.493913349352386
1666779600000,19.493782630333534
1666779900000,19.493513408460114
1666780200000,19.4937206067537
1666780500000,19.49380252235814
1666780800000,19.49348684457632
1666781100000,19.49390371222245
1666781400000,19.493850708007812
1666781700000,19.493782630333534
1666782000000,19.49365314684416
1666782300000,19.493609779759456
1666782600000,19.493824885441708
1666782900000,19.493667602539062
1666783200000,19.493845889442845
1666783500000,19.493646474984978
1666783800000,19.4937206067537
1666784100000,19.493548583984374
1666784400000,19.493648328279193
1666784700000,19.493820190429688
1666785000000,19.494007990910458
1666785300000,19.49368403508113
1666785600000,19.493662783974095
1666785900000,19.4937206067537
1666786200000,19.493810800405647
1666786500000,19.494033813476562
1666786800000,19.493712205153244
1666787100000,19.493782630333534
1666787400000,19.4937061510588
1666787700000,19.493763973838405
1666788000000,19.49391878568209
1666788300000,19.49372542531867
1666788600000,19.49378806666324
1666788900000,19.49357123123972
1666789200000,19.49373568021334
1666789500000,19.493763973838405
1666789800000,19.493946955754208
1666790100000,19.493698120117188
1666790400000,19.49382179661801
1666790700000,19.493662783974095
1666791000000,19.493594829852764
1666791300000,19.49365314684416
1666791600000,19.49380734092311
1666791900000,19.493759155273438
1666792200000,19.493951416015626
1666792500000,19.49378324809827
1666792800000,19.49362423545436
1666793100000,19.493895310621994
1666793400000,19.493841070877878
1666793700000,19.493932623612253
1666794000000,19.49360496119449
1666794300000,19.49378324809827
1666794600000,19.493768792403372
1666794900000,19.493759155273438
1666795200000,19.49391878568209
1666795500000,19.493763973838405
1666795800000,19.493918167917354
1666796100000,19.493538489708534
1666796400000,19.493691695363896
1666796700000,19.49360014262952
1666797000000,19.49364350971423
1666797300000,19.493777935321514
1666797600000,19.493860345137747
1666797900000,19.49382661518298
1666798200000,19.493782630333534
1666798500000,19.493922986482318
1666798800000,19.493932623612253
1666799100000,19.49385305551382
1666799400000,19.493850708007812
1666799700000,19.49396635356702
1666800000000,19.493759155273438
1666800300000,19.493838970477764
1666800600000,19.49354231984992
1666800900000,19.493865163702715
1666801200000,19.49361830491286
1666801500000,19.494000083521794
1666801800000,19.493693425105167
1666802100000,19.493792885228206
1666802400000,19.493829580453728
1666802700000,19.493829580453728
1666803000000,19.493810800405647
1666803300000,19.493686876798932
1666803600000,19.493551956979854
1666803900000,19.493829580453728
1666804200000,19.493730243883636
1666804500000,19.493879619397614
1666804800000,19.493585439828728
1666805100000,19.493710969623766
1666805400000,19.49388925652755
1666805700000,19.49361830491286
1666806000000,19.493508589895146
1666806300000,19.49364350971423
1666806600000,19.493609779759456
1666806900000,19.493712205153244
1666807200000,19.493691695363896
1666807500000,19.493445948550576
1666807800000,19.493378488641035
1666808100000,19.49362299992488
1666808400000,19.49367464505709
1666808700000,19.493383307206003
1666809000000,19.493373670076068
1666809300000,19.493519709660458
1666809600000,19.493660560021034
1666809900000,19.49348931563528
1666810200000,19.493682058233965
1666810500000,19.493368851511104
1666810800000,19.493665255033054
1666811100000,19.493595324064557
1666811400000,19.493744699578535
1666811700000,19.493782630333534
1666812000000,19.493482149564304
1666812300000,19.493710969623766
1666812600000,19.493778429533307
1666812900000,19.493383554311897
1666813200000,19.493349577251234
1666813500000,19.49374037522536
1666813800000,19.49342185572574
1666814100000,19.493797703793174
1666814400000,19.49354231984992
1666814700000,19.493519709660458
1666815000000,19.49347004137541
1666815300000,19.493812159488076
1666815600000,19.49354231984992
1666815900000,19.493402334359978
1666816200000,19.493774001662796
1666816500000,19.493667602539062
1666816800000,19.49386714054988
1666817100000,19.493580868369655
1666817400000,19.493696513928864
1666817700000,19.493633872584294
1666818000000,19.493463369516228
1666818300000,19.493609779759456
1666818600000,19.493629054019326
1666818900000,19.493637084960938
1666819200000,19.493595324064557
1666819500000,19.493543184720554
1666819800000,19.49341703716077
1666820100000,19.49349623460036
1666820400000,19.49361360990084
1666820700000,19.49374037522536
1666821000000,19.49337885929988
1666821300000,19.493714616105365
1666821600000,19.49343050443209
1666821900000,19.493450767115544
1666822200000,19.493513408460114
1666822500000,19.493510319636417
1666822800000,19.493527864155016
1666823100000,19.493585686934622
1666823400000,19.493458674504208
1666823700000,19.493214657432155
1666824000000,19.493484497070312
1666824300000,19.493782630333534
1666824600000,19.493744699578535
1666824900000,19.49347004137541
1666825200000,19.49363869114926
1666825500000,19.493566659780647
1666825800000,19.493710969623766
1666826100000,19.49361941688939
1666826400000,19.493345994215744
1666826700000,19.493284959059494
1666827000000,19.493397762900905
1666827300000,19.49367934006911
1666827600000,19.493364032946136
1666827900000,19.493402581465872
1666828200000,19.493364032946136
1666828500000,19.49337416428786
1666828800000,19.493426674290706
1666829100000,19.493229113127057
1666829400000,19.493594829852764
1666829700000,19.493445948550576
1666830000000,19.493431492855674
1666830300000,19.49343631142064
1666830600000,19.493510319636417
1666830900000,19.493426674290706
1666831200000,19.493571354792667
1666831500000,19.493349577251234
1666831800000,19.49347004137541
1666832100000,19.493609779759456
1666832400000,19.493284959059494
1666832700000,19.493667602539062
1666833000000,19.49340740003084
1666833300000,19.493468064528244
1666833600000,19.493449284480167
1666833900000,19.493349577251234
1666834200000,19.493412218595807
1666834500000,19.493510319636417
1666834800000,19.493561594109785
1666835100000,19.493667602539062
1666835400000,19.49360496119449
1666835700000,19.493580744816708
1666836000000,19.49327248021176
1666836300000,19.493388249323917
1666836600000,19.493450767115544
1666836900000,19.49330621016653
1666837200000,19.49342580942007
1666837500000,19.493402581465872
1666837800000,19.493383554311897
1666838100000,19.49341583251953
1666838400000,19.49361360990084
1666838700000,19.49328693590666
1666839000000,19.493336604191708
1666839300000,19.493445948550576
1666839600000,19.49341703716077
1666839900000,19.493209838867188
1666840200000,19.49322429456209
1666840500000,19.49342185572574
1666840800000,19.493275569035458
1666841100000,19.493479678505345
1666841400000,19.493248387386924
1666841700000,19.49345558568051
1666842000000,19.493519709660458
1666842300000,19.493296573036595
1666842600000,19.493325484426396
1666842900000,19.493267661646794
1666843200000,19.493392944335938
1666843500000,19.493662783974095
1666843800000,19.49337885929988
1666844100000,19.493311028731497
1666844400000,19.493378488641035
1666844700000,19.493392944335938
1666845000000,19.493355384239784
1666845300000,19.493209838867188
1666845600000,19.493344758686266
1666845900000,19.49322429456209
1666846200000,19.49331312913161
1666846500000,19.493229113127057
1666846800000,19.49357123123972
1666847100000,19.493214533879208
1666847400000,19.493084556178044
1666847700000,19.493344758686266
1666848000000,19.493219475997122
1666848300000,19.49325678898738
1666848600000,19.493368851511104
1666848900000,19.49331312913161
1666849200000,19.49319105881911
1666849500000,19.493026733398438
1666849800000,19.49322429456209
1666850100000,19.493280264047478
1666850400000,19.49317610891242
1666850700000,19.493132741827715
1666851000000,19.49299856332632
1666851300000,19.493282117341693
1666851600000,19.493209838867188
1666851900000,19.493411724384014
1666852200000,19.49327729877673
1666852500000,19.493180927477386
1666852800000,19.493137560392682
1666853100000,19.49331782414363
1666853400000,19.49346040424548
1666853700000,19.49335921438117
1666854000000,19.49325802451686
1666854300000,19.493200448843147
1666854600000,19.49328693590666
1666854900000,19.493333435058595
1666855200000,19.49327729877673
1666855500000,19.493397639347958
1666855800000,19.493266179011417
1666856100000,19.49331782414363
1666856400000,19.49315683465255
1666856700000,19.49313002366286
1666857000000,19.49346040424548
1666857300000,19.493383307206003
1666857600000,19.4933399401213
1666857900000,19.493453979492188
1666858200000,19.493364032946136
1666858500000,19.493127923262747
1666858800000,19.49349623460036
1666859100000,19.493508589895146
1666859400000,19.493320665861432
1666859700000,19.49348684457632
1666860000000,19.493280264047478
1666860300000,19.493368851511104
1666860600000,19.493291754471628
1666860900000,19.493416419396034
1666861200000,19.49327248021176
1666861500000,19.493547138414886
1666861800000,19.493350689227764
1666862100000,19.49344112998561
1666862400000,19.493388249323917
1666862700000,19.49346040424548
1666863000000,19.493561594109785
1666863300000,19.4933399401213
1666863600000,19.493527864155016
1666863900000,19.49348931563528
1666864200000,19.493397639347958
1666864500000,19.493378488641035
1666864800000,19.493543184720554
1666865100000,19.493513408460114
1666865400000,19.493479678505345
1666865700000,19.49367242110403
1666866000000,19.49373098520132
1666866300000,19.493450767115544
1666866600000,19.49368403508113
1666866900000,19.49352304559005
1666867200000,19.49331312913161
1666867500000,19.493710969623766
1666867800000,19.493513408460114
1666868100000,19.49361360990084
1666868400000,19.493561594109785
1666868700000,19.493792885228206
1666869000000,19.493585205078126
1666869300000,19.49375433670847
1666869600000,19.493816978053044
1666869900000,19.493632389948917
1666870200000,19.49382661518298
1666870500000,19.493576049804688
1666870800000,19.49356196476863
1666871100000,19.493421114408054
1666871400000,19.493551956979854
1666871700000,19.4937206067537
1666872000000,19.493651169996994
1666872300000,19.493879619397614
1666872600000,19.49361830491286
1666872900000,19.49385552657278
1666873200000,19.49374507023738
1666873500000,19.493815495417667
1666873800000,19.49379671536959
1666874100000,19.493909395658054
1666874400000,19.49382661518298
1666874700000,19.493975990696956
1666875000000,19.49388443796258
1666875300000,19.49415823129507
1666875600000,19.49361941688939
1666875900000,19.493633872584294
1666876200000,19.49392817570613
1666876500000,19.49398562782689
1666876800000,19.49419282612048
1666877100000,19.493904700646034
1666877400000,19.49390371222245
1666877700000,19.493904700646034
1666878000000,19.493980809261924
1666878300000,19.49378324809827
1666878600000,19.494125366210938
1666878900000,19.49417231633113
1666879200000,19.49404555100661
1666879500000,19.494177011343147
1666879800000,19.493980809261924
1666880100000,19.494212100380345
1666880400000,19.49400972065173
1666880700000,19.49423335148738
1666881000000,19.494260286030016
1666881300000,19.494207281815378
1666881600000,19.494256826547478
1666881900000,19.49400490208676
1666882200000,19.493946955754208
1666882500000,19.494207281815378
1666882800000,19.493860345137747
1666883100000,19.49399044639186
1666883400000,19.493895310621994
1666883700000,19.49396635356702
1666884000000,19.493995264956826
1666884300000,19.494226556075247
1666884600000,19.494261521559494
1666884900000,19.49412054764597
1666885200000,19.494186401367188
1666885500000,20.651894820363896
1666885800000,23.49422865647536
1666886100000,23.494419298673932
1666886400000,23.494260286030016
1666886700000,23.49427474172492
1666887000000,23.49417231633113
1666887300000,23.494245830335114
1666887600000,23.494139451246994
1666887900000,23.49397117213199
1666888200000,23.49416873329564
1666888500000,23.4940868176912
1666888800000,23.494252131535458
1666889100000,23.494245830335114
1666889400000,23.493831433747943
1666889700000,23.494256826547478
1666890000000,23.494226556075247
1666890300000,23.494374201847958
1666890600000,23.49400490208676
1666890900000,23.494148841271034
1666891200000,23.49409719613882
1666891500000,23.494317861703728
1666891800000,23.494238046499397
1666892100000,23.494144146259014
1666892400000,23.494000083521794
1666892700000,23.49406754343133
1666893000000,23.494028994911595
1666893300000,23.494439932016228
1666893600000,23.494135003340872
1666893900000,23.49422865647536
1666894200000,23.494106091951068
1666894500000,23.49412054764597
1666894800000,23.493947079307155
1666895100000,23.494364811823917
1666895400000,23.49435665732936
1666895700000,23.494207281815378
1666896000000,23.493961535002057
1666896300000,23.49405024601863
1666896600000,23.493927805047285
1666896900000,23.49409163625617
1666897200000,23.494247436523438
1666897500000,23.49426992315995
1666897800000,23.49406754343133
1666898100000,23.49415427760074
1666898400000,23.494092501126804
1666898700000,23.494053087736432
1666899000000,23.49427474172492
1666899300000,23.494392981896034
1666899600000,23.49398562782689
1666899900000,23.494130184775905
1666900200000,23.494144146259014
1666900500000,23.494135003340872
1666900800000,23.494096454821136
1666901100000,23.494148841271034
1666901400000,23.49420246325041
1666901700000,23.494144146259014
1666902000000,23.49406754343133
1666902300000,23.49423335148738
1666902600000,23.49388443796258
1666902900000,23.49380252235814
1666903200000,23.493951650766228
1666903500000,23.49418800755551
1666903800000,23.494183188990544
1666904100000,23.493900005634014
1666904400000,23.49421926645132
1666904700000,23.494284378854854
1666905000000,23.4940868176912
1666905300000,23.49411128117488
1666905600000,23.493932623612253
1666905900000,23.494062724866364
1666906200000,23.494212100380345
1666906500000,23.494031465970554
1666906800000,23.494135003340872
1666907100000,23.494062724866364
1666907400000,23.494007990910458
1666907700000,23.49396635356702
1666908000000,23.49410189115084
1666908300000,23.49413982190584
1666908600000,23.49386714054988
1666908900000,23.494078416090744
1666909200000,23.494144146259014
1666909500000,23.49416873329564
1666909800000,23.493932623612253
1666910100000,23.493946955754208
1666910400000,23.494000083521794
1666910700000,23.493759155273438
1666911000000,23.494241011770146
1666911300000,23.49404085599459
1666911600000,23.493951650766228
1666911900000,23.49398562782689
1666912200000,23.494231374640215
1666912500000,23.494120671198917
1666912800000,23.493975990696956
1666913100000,23.493894075092516
1666913400000,23.494212100380345
1666913700000,23.493937565730167
1666914000000,23.493879619397614
1666914300000,23.494014539216693
1666914600000,23.494130061222958
1666914900000,23.494130184775905
1666915200000,23.494043450606497
1666915500000,23.493735062448604
1666915800000,23.493909395658054
1666916100000,23.493730243883636
1666916400000,23.493874800832646
1666916700000,23.494053087736432
1666917000000,23.493932870718147
1666917300000,23.49418800755551
1666917600000,23.49400972065173
1666917900000,23.494092501126804
1666918200000,23.494216918945312
1666918500000,23.494096454821136
1666918800000,23.49410658616286
1666919100000,23.494130184775905
1666919400000,23.493824885441708
1666919700000,23.49390371222245
1666920000000,23.493998600886417
1666920300000,23.494000083521794
1666920600000,23.493648328279193
1666920900000,23.49405024601863
1666921200000,23.49390371222245
1666921500000,23.493951897872122
1666921800000,23.494509887695312
1666922100000,23.494014539216693
1666922400000,23.493841070877878
1666922700000,23.49412054764597
1666923000000,23.49398921086238
1666923300000,23.494081999126234
1666923600000,23.494048269171465
1666923900000,23.494101273386104
1666924200000,23.493890615609978
1666924500000,23.494159096165706
1666924800000,23.493686876798932
1666925100000,23.493869018554687
1666925400000,23.49390853078742
1666925700000,23.49379202035757
1666926000000,23.493850708007812
1666926300000,23.493928527832033
1666926600000,23.493904700646034
1666926900000,23.49410658616286
1666927200000,23.493768792403372
1666927500000,23.493975990696956
1666927800000,23.494125366210938
1666928100000,23.49399044639186
1666928400000,23.493829580453728
1666928700000,23.493869982267682
1666929000000,23.49385552657278
1666929300000,23.494012685922478
1666929600000,23.493922465556377
1666929900000,23.493909395658054
1666930200000,23.49385552657278
1666930500000,23.493965735802284
1666930800000,23.493922986482318
1666931100000,23.494163914730674
1666931400000,23.493900005634014
1666931700000,23.494033813476562
1666932000000,23.49378324809827
1666932300000,23.494125366210938
1666932600000,23.494062724866364
1666932900000,23.49395671643709
1666933200000,23.494048269171465
1666933500000,23.493810800405647
1666933800000,23.494014539216693
1666934100000,23.494043450606497
1666934400000,23.49388925652755
1666934700000,23.493951650766228
1666935000000,23.493894075092516
1666935300000,23.49380252235814
1666935600000,23.494242741511417
1666935900000,23.493797703793174
1666936200000,23.493922986482318
1666936500000,23.494261521559494
1666936800000,23.493648328279193
1666937100000,23.49390853078742
1666937400000,23.49397117213199
1666937700000,23.493824885441708
1666938000000,23.493894075092516
1666938300000,23.494081999126234
1666938600000,23.49380610539363
1666938900000,23.494014539216693
1666939200000,23.49401935778166
1666939500000,23.49373098520132
1666939800000,23.494087806114784
1666940100000,23.49400490208676
1666940400000,23.49378806666324
1666940700000,23.49416292630709
1666941000000,23.493715788188734
1666941300000,23.493970430814304
1666941600000,23.494064331054688
1666941900000,21.852700649163662
1666942200000,19.49380252235814
1666942500000,19.493922986482318
1666942800000,19.49398451585036
1666943100000,19.493580868369655
1666943400000,19.493965735802284
1666943700000,19.493792885228206
1666944000000,19.493782630333534
1666944300000,19.494087806114784
1666944600000,19.494007990910458
1666944900000,19.493995264956826
1666945200000,19.494083111102764
1666945500000,19.494252131535458
1666945800000,23.283420763517682
1666946100000,23.49404555100661
1666946400000,23.494144640470807
1666946700000,23.49390371222245
1666947000000,23.49405024601863
1666947300000,23.494120417414486
1666947600000,23.494007990910458
1666947900000,23.49414945903577
1666948200000,23.493759155273438
1666948500000,23.49419282612048
1666948800000,23.494284378854854
1666949100000,23.493894075092516
1666949400000,23.494120671198917
1666949700000,23.493860345137747
1666950000000,23.493797703793174
1666950300000,23.493961040790264
1666950600000,23.494053087736432
1666950900000,23.493831433747943
1666951200000,23.49404555100661
1666951500000,23.49412054764597
1666951800000,23.494106091951068
1666952100000,23.493922986482318
1666952400000,23.494186401367188
1666952700000,23.493961535002057
1666953000000,23.494057906301396
1666953300000,23.49397982083834
1666953600000,23.493850708007812
1666953900000,23.4940868176912
1666954200000,23.494028994911595
1666954500000,23.494191096379208
1666954800000,23.494159096165706
