Time	JN mflow 1	JN mflow 3	JN mflow 5	JN mflow 6	JN mlow 7	JN mflow 8	JN mflow 9	JN mflow 10
7052400	0.266004831	0.255004831	0.2625343	0.273044444	0.25096715	0.269371981	0.267015459	0.26545314
7063200	0.266027938	0.255073218	0.262638728	0.273069364	0.250921965	0.2693921	0.267052023	0.265366089
7074000	0.26634686	0.255275362	0.262933333	0.273303382	0.251203865	0.26973913	0.267305314	0.265766184
7084800	0.266355491	0.255149326	0.262880539	0.27333237	0.251208092	0.269689788	0.267066474	0.265688825
7095600	0.266457971	0.255166184	0.263044444	0.273390338	0.251280193	0.269780676	0.267069565	0.265727536
7106400	0.266537572	0.25528131	0.263188825	0.273510597	0.251420039	0.269904624	0.267251445	0.265711946
7117200	0.266682081	0.255372832	0.263310212	0.273771676	0.251540462	0.269890173	0.267426782	0.265991329
7128000	0.266657971	0.255311111	0.263226087	0.27375942	0.251541063	0.269904348	0.267464734	0.266018357
7138800	0.266830443	0.255481696	0.263322736	0.273949904	0.251689788	0.269927746	0.267429672	0.266114644
7149600	0.266500483	0.255263768	0.263177778	0.273528502	0.251378744	0.269745894	0.267223188	0.265809662
7160400	0.266225434	0.254941233	0.262924855	0.273192678	0.251015414	0.269529865	0.266961464	0.265576108
7171200	0.265789981	0.254546243	0.262453757	0.272692678	0.250542389	0.269105973	0.266419075	0.265039499
7182000	0.265023188	0.253635749	0.261648309	0.271912077	0.249733333	0.268364251	0.265745894	0.264376812
7192800	0.264108863	0.253089595	0.260913295	0.271100193	0.248947013	0.267501927	0.265009634	0.263645472
7203600	0.262978744	0.252158454	0.260281159	0.270015459	0.248113043	0.266376812	0.264417391	0.262670531
7214400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7225200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7236000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7246800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7257600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7268400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7279200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7290000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7300800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7311600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7322400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7333200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7344000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7354800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7365600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7376400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7387200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7398000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7408800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7419600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7430400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7441200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7452000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7462800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7473600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7484400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7495200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7506000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7516800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7527600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7538400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7549200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7560000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7570800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7581600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7592400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7603200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7614000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7624800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7635600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7646400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7657200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7668000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7678800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7689600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7700400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7711200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7722000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7732800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7743600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7754400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7765200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7776000	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7786800	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7797600	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7808400	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7819200	0.261	0.251	0.259333333	0.268	0.247	0.264	0.263333333	0.260333333
7830000	0.108833977	0.104664093	0.108138996	0.111752896	0.102996139	0.110084942	0.10980695	0.108555985
7840800	0	0	0	0	0	0	0	0
7851600	0	0	0	0	0	0	0	0
7862400	0	0	0	0	0	0	0	0
7873200	0	0	0	0	0	0	0	0
7884000	0	0	0	0	0	0	0	0
7894800	0	0	0	0	0	0	0	0
7905600	0	0	0	0	0	0	0	0
7916400	0.009132275	0.008939683	0.009166138	0.009287831	0.008831746	0.009258201	0.009242328	0.009091005
7927200	0.259336354	0.247876133	0.255946626	0.265735146	0.244265861	0.261864048	0.259969789	0.258418933
7938000	0.258791304	0.247098551	0.255480193	0.265282126	0.243501449	0.261390338	0.259499517	0.257956522
7948800	0.25806262	0.246566474	0.255075145	0.264671484	0.242986513	0.260822736	0.258767823	0.2572842
7959600	0.257279383	0.245554913	0.254052987	0.263935453	0.242101156	0.259852601	0.257869942	0.256397881
7970400	0.257088889	0.245956522	0.253861836	0.264782609	0.242281159	0.260117874	0.258003865	0.256409662
7981200	0.254840077	0.243895954	0.251459538	0.259140655	0.240202312	0.254641618	0.252582852	0.250876686
7992000	0.243793237	0.233325604	0.240435749	0.232267633	0.230423188	0.225537198	0.22366087	0.219783575
8002800	0.24523025	0.234712909	0.24206262	0.233941233	0.23167341	0.227264933	0.225612717	0.221689788
8013600	0.256000966	0.244842512	0.252565217	0.262231884	0.241221256	0.258486957	0.256637681	0.255015459
8024400	0.253961464	0.242868015	0.250706166	0.260550096	0.239463391	0.256746628	0.254867052	0.253235067
8035200	0.253472062	0.242250482	0.250145472	0.260093449	0.238807322	0.256315029	0.254302505	0.252701349
8046000	0.253571981	0.242321739	0.250307246	0.260353623	0.238890821	0.256431884	0.254471498	0.252868599
8056800	0.254748555	0.243681118	0.251530829	0.26211368	0.240140655	0.257643545	0.255600193	0.254096339
8067600	0.246777778	0.23602029	0.243332367	0.242082126	0.232843478	0.236648309	0.234628019	0.231811594
8078400	0.244810212	0.234328516	0.24149422	0.238064547	0.231381503	0.232286127	0.230463391	0.227201349
8089200	0.240923892	0.230805797	0.23744058	0.229007729	0.22782029	0.221789372	0.220151691	0.21622736
8100000	0.242649275	0.232344894	0.23905106	0.231365125	0.229288054	0.224479769	0.222644509	0.218864734
8110800	0.2451079	0.234604046	0.241573218	0.236809249	0.231410405	0.230621387	0.228753372	0.22538921
8121600	0.244792271	0.234174879	0.241364251	0.236850242	0.231096618	0.231119807	0.229163285	0.22587343
8132400	0.24633815	0.23565896	0.242859345	0.239936416	0.232465318	0.23444027	0.232472062	0.229337187
8143200	0.247471498	0.236805797	0.244070531	0.242503382	0.233417391	0.237196135	0.234960386	0.232125604
8154000	0.247580925	0.236925819	0.244315029	0.243311175	0.233682081	0.238141618	0.236008671	0.233169557
8164800	0.25223025	0.241584778	0.248771676	0.252049133	0.238015414	0.247677264	0.24561079	0.243069364
8175600	0.255169082	0.244079227	0.251807729	0.261516908	0.240576812	0.257742995	0.255984541	0.254231884
8186400	0.255904624	0.244400771	0.252384393	0.262358382	0.240982659	0.25833526	0.256649326	0.255012524
8197200	0.2570657	0.2453343	0.253772947	0.263385507	0.242095652	0.259728502	0.257843478	0.256124638
8208000	0.256720617	0.245108863	0.253460501	0.263070328	0.241574181	0.259318882	0.257635838	0.255898844
8218800	0.256701449	0.24498744	0.253474396	0.263168116	0.241528502	0.25938744	0.257547826	0.25588599
8229600	0.256961464	0.245236031	0.253707129	0.26338343	0.24194894	0.259636802	0.25766185	0.256270713
8240400	0.258842967	0.246995183	0.25566474	0.265231214	0.243633911	0.261631021	0.259552023	0.258083815
8251200	0.256915942	0.245140097	0.253715942	0.263355556	0.2418	0.25952657	0.25758744	0.256173913
8262000	0.256331401	0.244510145	0.253128502	0.262843478	0.241255072	0.258919807	0.257084058	0.255656039
8272800	0.257545279	0.245644509	0.254525048	0.264123314	0.242397881	0.260298651	0.258390173	0.256856455
8283600	0.256682081	0.244678227	0.253970135	0.26349711	0.241704239	0.259345857	0.25766763	0.256316956
8294400	0.255487476	0.243372832	0.252632948	0.262426782	0.240441233	0.258185934	0.256318882	0.254998073
8305200	0.255372832	0.243320809	0.25260501	0.262196532	0.240368979	0.257959538	0.256346821	0.254995183
8316000	0.257171981	0.245015459	0.254417391	0.264041546	0.242129469	0.259753623	0.258221256	0.256915942
8326800	0.257865125	0.245780347	0.255214836	0.264608863	0.242757225	0.260723507	0.258845857	0.257467245
8337600	0.255082852	0.24332948	0.252447977	0.262126204	0.240262042	0.25783237	0.256091522	0.254685934
8348400	0.254651252	0.243137765	0.251917148	0.262249518	0.239855491	0.257614644	0.255732177	0.254292871
8359200	0.255038536	0.24339499	0.252090559	0.262115607	0.240210019	0.257608863	0.255822736	0.254477842
8370000	0.253569364	0.242151252	0.250697495	0.260517341	0.239055877	0.256226397	0.254492293	0.253141618
8380800	0.252064734	0.240863768	0.249377778	0.258957488	0.237686957	0.254813527	0.253145894	0.251635749
8391600	0.252644509	0.241365125	0.249847784	0.259675337	0.238172447	0.255288054	0.253714836	0.252155106
8402400	0.249916185	0.23922447	0.246868979	0.252939306	0.236030829	0.247159923	0.245342967	0.242849711
8413200	0.239333333	0.229367052	0.235935453	0.226737958	0.226309249	0.21927553	0.217850674	0.213573218
8424000	0.240975845	0.231036715	0.237636715	0.228696618	0.228011594	0.221435749	0.219928502	0.215889855
8434800	0.243982659	0.234123314	0.240576108	0.234314066	0.230890173	0.227877649	0.226304432	0.222490366
8445600	0.258803468	0.247954721	0.255078998	0.250818882	0.24406262	0.244593449	0.242848748	0.239391137
8456400	0.259927746	0.248913295	0.25623025	0.253321773	0.245068401	0.247429672	0.245495183	0.241954721
8467200	0.261708213	0.250361353	0.258004831	0.257081159	0.246641546	0.251337198	0.24965314	0.246524638
8478000	0.26205106	0.250529865	0.258342967	0.257624277	0.246605973	0.251761079	0.250079961	0.246980732
8488800	0.264776493	0.253377649	0.261040462	0.26434104	0.249550096	0.259379576	0.257521195	0.254853565
8499600	0.269993256	0.258432563	0.266357418	0.276852601	0.254552023	0.272488439	0.270692678	0.268977842
8510400	0.269733333	0.258099517	0.266044444	0.276425121	0.254297585	0.272164251	0.270383575	0.268595169
8521200	0.269656069	0.258134875	0.265999037	0.276454721	0.254152216	0.27226975	0.270478805	0.268452794
8532000	0.269728324	0.258162813	0.266018304	0.276608863	0.254197495	0.272236031	0.270331407	0.268584778
8542800	0.269725434	0.258034682	0.266131985	0.27676975	0.254401734	0.272457611	0.270622351	0.268763969
8553600	0.269998073	0.258157996	0.266384393	0.27688632	0.254459538	0.272656069	0.27065896	0.268824663
8564400	0.270128502	0.25805314	0.266621256	0.27704058	0.254344928	0.272643478	0.270713043	0.268947826
8575200	0.270426087	0.258419324	0.26691401	0.277262802	0.254760386	0.272922705	0.271009662	0.269277295
8586000	0.269957488	0.258074396	0.266601932	0.276877295	0.254316908	0.272558454	0.270709179	0.268933333
8596800	0.269677295	0.257931401	0.266045411	0.276566184	0.254140097	0.272287923	0.270476329	0.268654106
8607600	0.269797015	0.258236816	0.266113433	0.276748259	0.254263682	0.272381095	0.270714428	0.268924378
8618400	0.269926782	0.258225434	0.266350674	0.276959538	0.254236031	0.272668593	0.270736994	0.268823699
8629200	0.270195169	0.258243478	0.266795169	0.277241546	0.254508213	0.272827053	0.270838647	0.269180676
8640000	0.270190751	0.258157996	0.266717726	0.277207129	0.254648362	0.272847784	0.270922929	0.269249518
8650800	0.270445411	0.258495652	0.267044444	0.27735942	0.254760386	0.2730657	0.271099517	0.269282126
8661600	0.268642582	0.256736031	0.265261079	0.275442197	0.25316185	0.271226397	0.269315029	0.267648362
8672400	0.258353187	0.247054336	0.2550721	0.264669801	0.2433826	0.260842767	0.259125786	0.257270637
8683200	0.259028902	0.247868979	0.255465318	0.265140655	0.243998073	0.261324663	0.259628131	0.257968208
8694000	0.259498551	0.248267633	0.255916908	0.265652174	0.244365217	0.261764251	0.260162319	0.258281159
8704800	0.259031792	0.247642582	0.255428709	0.265049133	0.243915222	0.261239884	0.25965896	0.257848748
8715600	0.259535266	0.248162319	0.255925604	0.265605797	0.24427343	0.261888889	0.260219324	0.258542995
8726400	0.257851638	0.246457611	0.254465318	0.263995183	0.242738921	0.260252408	0.25854817	0.256817919
8737200	0.25896715	0.247400966	0.255564251	0.265164251	0.243755556	0.261309179	0.259687923	0.257815459
8748000	0.256611753	0.245306358	0.253533719	0.263478805	0.241850674	0.259197495	0.257504817	0.255881503
8758800	0.256182609	0.245000966	0.252713043	0.262547826	0.241277295	0.258491787	0.256842512	0.255188406
8769600	0.260128131	0.24855395	0.256486513	0.266065511	0.244834297	0.262333333	0.260839114	0.258972062
8780400	0.258788406	0.247307246	0.255282126	0.264775845	0.243509179	0.261091787	0.259494686	0.257811594
8791200	0.261100193	0.249644509	0.25777842	0.267234104	0.245945087	0.263458574	0.261991329	0.260198459
8802000	0.262955556	0.251219324	0.259778744	0.269115942	0.247401932	0.265239614	0.263790338	0.262049275
8812800	0.262132948	0.250419075	0.259029865	0.268531792	0.246853565	0.264377649	0.263081888	0.261344894
8823600	0.262316908	0.250729469	0.259226087	0.268766184	0.246957488	0.264550725	0.263381643	0.261509179
8834400	0.263031792	0.25145183	0.260047206	0.269638728	0.247836224	0.265572254	0.264197495	0.262380539
8845200	0.264317874	0.2525343	0.26117971	0.270762319	0.248784541	0.26691401	0.265171014	0.263480193
8856000	0.262106936	0.250483622	0.258801541	0.268465318	0.246712909	0.264540462	0.26305684	0.261087669
8866800	0.26402029	0.252305314	0.26061256	0.270252174	0.248431884	0.266333333	0.26471401	0.2631343
8877600	0.263911368	0.25216185	0.260739884	0.270463391	0.248426782	0.266423892	0.264725434	0.263155106
8888400	0.264364251	0.252385507	0.261155556	0.270852174	0.248666667	0.266886957	0.265127536	0.26354686
8899200	0.26427264	0.252342967	0.261090559	0.270830443	0.248629094	0.266902697	0.264966281	0.263538536
8910000	0.26324058	0.251513043	0.260252174	0.269878261	0.247851208	0.265822222	0.264196135	0.262662802
8920800	0.262996146	0.251143545	0.25982659	0.269569364	0.247427746	0.265506744	0.263845857	0.262280347
8931600	0.267978805	0.255856455	0.26473025	0.274873796	0.252212909	0.270459538	0.268757225	0.26705973
8942400	0.268316908	0.256235749	0.265051208	0.275255072	0.252502415	0.270837681	0.269057971	0.267340097
8953200	0.268096339	0.255985549	0.264763969	0.275023121	0.252268786	0.270611753	0.268849711	0.267241811
8964000	0.267947826	0.255790338	0.264769082	0.274898551	0.252225121	0.270628986	0.268742029	0.267087923
8974800	0.267739884	0.255416185	0.264464355	0.274527938	0.25182659	0.270295761	0.268375723	0.266735067
8985600	0.267094686	0.254782609	0.264028986	0.273871498	0.25135942	0.269636715	0.267889855	0.26596715
8996400	0.267884393	0.255642582	0.264684008	0.274627168	0.252152216	0.270460501	0.268612717	0.266923892
9007200	0.267195568	0.255239884	0.263907514	0.273849711	0.251640655	0.269698459	0.267915222	0.266184008
9018000	0.268450242	0.256576812	0.264942995	0.275030918	0.252766184	0.270907246	0.269079227	0.267281159
9028800	0.266201349	0.254500963	0.262538536	0.272294798	0.250579961	0.268491329	0.266532755	0.264910405
9039600	0.262671498	0.250771981	0.258709179	0.26515942	0.247142995	0.260858937	0.258921739	0.256894686
9050400	0.260419075	0.248641618	0.256287091	0.257571291	0.244851638	0.252315992	0.250697495	0.247848748
9061200	0.2613921	0.249343931	0.257546243	0.258470135	0.245751445	0.253532755	0.251852601	0.248821773
9072000	0.260947826	0.24889372	0.257217391	0.258047343	0.24535942	0.25294686	0.251573913	0.248528502
9082800	0.259959538	0.247848748	0.25611079	0.257034682	0.244287091	0.251919075	0.250373796	0.247574181
9093600	0.261059903	0.249298551	0.257280193	0.258951691	0.2456657	0.253264734	0.251477295	0.248732367
9104400	0.260796724	0.249009634	0.25673025	0.258021195	0.245225434	0.252599229	0.251117534	0.248324663
9115200	0.261589372	0.250080193	0.257524638	0.2588	0.246211594	0.253575845	0.251888889	0.249019324
9126000	0.262915222	0.25093738	0.258790944	0.260114644	0.247193642	0.254836224	0.253174374	0.250388247
9136800	0.260883092	0.248771014	0.257025121	0.257958454	0.245055072	0.252727536	0.251156522	0.248448309
9147600	0.260818882	0.248770713	0.257322736	0.258083815	0.245198459	0.252804432	0.25133815	0.248591522
9158400	0.261006744	0.248690751	0.257195568	0.258211946	0.245252408	0.253069364	0.251393064	0.248796724
9169200	0.259856039	0.247476329	0.256036715	0.256961353	0.244182609	0.251721739	0.250183575	0.247629952
9180000	0.259622351	0.247617534	0.255799615	0.257677264	0.244163776	0.25176975	0.250055877	0.247394027
9190800	0.26084058	0.249	0.256471498	0.259022222	0.245011594	0.253712077	0.252120773	0.249388406
9201600	0.264946269	0.25300597	0.260753234	0.268942289	0.249088557	0.264769154	0.26299403	0.261162189
9212400	0.260977384	0.249259587	0.256910521	0.260144543	0.245479843	0.25514061	0.253425762	0.250818092
9223200	0.266371014	0.254027053	0.262248309	0.272083092	0.250430918	0.268318841	0.266415459	0.264831884
9234000	0.265380539	0.252884393	0.261472062	0.271087669	0.249435453	0.267126204	0.265597303	0.263907514
9244800	0.264349758	0.251867633	0.260656039	0.270303382	0.248415459	0.266225121	0.264625121	0.263263768
9255600	0.263289017	0.250909441	0.259752408	0.270398844	0.247654143	0.265569364	0.263842004	0.262254335
9266400	0.264259903	0.252305314	0.260649275	0.270551691	0.248810628	0.26591401	0.263952657	0.262217391
9277200	0.264410405	0.252563584	0.26050578	0.270085742	0.24889499	0.266306358	0.264416185	0.262744701
9288000	0.265459903	0.25369372	0.261573913	0.271341063	0.250028986	0.267781643	0.265849275	0.264119807
9298800	0.266127168	0.254352601	0.262119461	0.271962428	0.250637765	0.268495183	0.266419075	0.264712909
9309600	0.265685024	0.253710145	0.261838647	0.271738164	0.250182609	0.26787343	0.266035749	0.264344928
9320400	0.265353565	0.253007707	0.261393064	0.27105684	0.249725434	0.267362235	0.265596339	0.264094412
9331200	0.266205202	0.253758189	0.262234104	0.27194894	0.250622351	0.268286127	0.266370906	0.26477842
9342000	0.265237681	0.253045411	0.261330435	0.270980676	0.24966087	0.267224155	0.265589372	0.263890821
9352800	0.26488921	0.252800578	0.26106262	0.27032659	0.249279383	0.266500963	0.264538536	0.262952794
9363600	0.261942995	0.250447343	0.258006763	0.263396135	0.246846377	0.259095652	0.257498551	0.255287923
9374400	0.263679191	0.252047206	0.259414258	0.265263969	0.248606936	0.26127553	0.259289017	0.256871869
9385200	0.266529469	0.254602899	0.262444444	0.271183575	0.251085024	0.267342995	0.26557971	0.263533333
9396000	0.265625241	0.25367341	0.261726397	0.271666667	0.250175337	0.267977842	0.266095376	0.264411368
9406800	0.265170048	0.25321256	0.26133913	0.271277295	0.249521739	0.267625121	0.265462802	0.26392657
9417600	0.26522736	0.252993256	0.261376686	0.271174374	0.249605973	0.267565511	0.265488439	0.263870906
9428400	0.264975845	0.252750725	0.261223188	0.27087343	0.249404831	0.267224155	0.265365217	0.263769082
9439200	0.26334104	0.251300578	0.259708092	0.269299615	0.248101156	0.265666667	0.263887283	0.262115607
9450000	0.262901449	0.250954589	0.259221256	0.268868599	0.247589372	0.26518744	0.263422222	0.26165314
9460800	0.263124277	0.251292871	0.259499037	0.269134875	0.247873796	0.265595376	0.263815992	0.261947977
9471600	0.263174879	0.251251208	0.259408696	0.269238647	0.247732367	0.265543961	0.263881159	0.262172947
9482400	0.26444605	0.252348748	0.260756262	0.270537572	0.248935453	0.266942197	0.265046243	0.263336224
9493200	0.265785507	0.253618357	0.262088889	0.271719807	0.250112077	0.268333333	0.266161353	0.26450628
9504000	0.266351638	0.254157033	0.262682081	0.272289017	0.250748555	0.268849711	0.266979769	0.265131985
9514800	0.265814493	0.253557488	0.262169082	0.271847343	0.250034783	0.268258937	0.266308213	0.264522705
9525600	0.265225434	0.253037572	0.261615607	0.271290944	0.249474952	0.267591522	0.265736031	0.264121387
9536400	0.264542995	0.252400966	0.260914976	0.270528502	0.248935266	0.267046377	0.265183575	0.263479227
9547200	0.265128502	0.25291401	0.2614657	0.271248309	0.249555556	0.267467633	0.265668599	0.263918841
9558000	0.266370906	0.253908478	0.262569364	0.272125241	0.250566474	0.268404624	0.266817919	0.26494027
9568800	0.267633816	0.255000966	0.263793237	0.273525604	0.251723671	0.269685024	0.268034783	0.26645314
9579600	0.265555877	0.253183044	0.261790944	0.271462428	0.249779383	0.267933526	0.266016378	0.264460501
9590400	0.26500289	0.252710983	0.26133526	0.271163776	0.249143545	0.267300578	0.265463391	0.263947013
9601200	0.264962319	0.25265314	0.261487923	0.271332367	0.249355556	0.267425121	0.265510145	0.263955556
9612000	0.265078998	0.253100193	0.261776493	0.272285164	0.249679191	0.267859345	0.265851638	0.264090559
9622800	0.2678	0.255818462	0.263825641	0.274033846	0.252118974	0.270025641	0.268146667	0.266341538
9633600	0.270082126	0.258004831	0.265817391	0.276279227	0.25426087	0.272291787	0.270405797	0.268360386
9644400	0.26649422	0.25473025	0.262368979	0.272708092	0.251057803	0.268713873	0.266842004	0.264912331
9655200	0.265388247	0.253155106	0.261398844	0.271205202	0.249695568	0.267388247	0.265700385	0.26383815
9666000	0.265263768	0.252862802	0.261342029	0.271296618	0.249319807	0.267353623	0.265573913	0.263910145
9676800	0.264950867	0.252552987	0.261179191	0.270872832	0.249141618	0.267071291	0.265299615	0.263619461
9687600	0.264221256	0.251850242	0.260540097	0.270545894	0.248531401	0.26647343	0.264723671	0.262990338
9698400	0.264109827	0.251990366	0.260478805	0.271122351	0.248620424	0.266554913	0.264780347	0.262939306
9709200	0.262842512	0.251027053	0.258804831	0.268941063	0.2472657	0.264683092	0.263200966	0.261215459
9720000	0.263650289	0.252045279	0.259408478	0.26973025	0.248149326	0.265568401	0.263976879	0.261944123
9730800	0.26604058	0.254171014	0.261815459	0.271818357	0.250389372	0.268133333	0.266231884	0.264364251
9741600	0.264968208	0.252782274	0.260821773	0.270653179	0.249146435	0.266996146	0.265188825	0.263401734
9752400	0.263540097	0.251278261	0.259596135	0.269322705	0.247903382	0.265605797	0.263973913	0.26207343
9763200	0.262980732	0.250868015	0.259243738	0.268918112	0.247382466	0.264941233	0.263659923	0.261840077
9774000	0.262043478	0.249899517	0.258264734	0.26791401	0.246316908	0.264095652	0.262663768	0.260730435
9784800	0.262041426	0.249954721	0.258337187	0.266108863	0.246566474	0.261582852	0.260189788	0.258028902
9795600	0.261556634	0.250095469	0.257323625	0.263911003	0.246263754	0.259293689	0.257610437	0.255233819
9806400	0.26655746	0.254913978	0.262093078	0.269060148	0.251005712	0.264441532	0.262489583	0.259998656
9817200	0.268607586	0.256859684	0.264139644	0.272936556	0.252983216	0.26856999	0.266782477	0.264507217
9828000	0.269505376	0.257674395	0.265298723	0.276231855	0.253895161	0.271769489	0.269824597	0.267913642
9838800	0.269723061	0.257611615	0.265564283	0.27639577	0.254069151	0.272091641	0.270166499	0.268270896
9849600	0.269664651	0.257351142	0.265565188	0.276439852	0.253926075	0.272061828	0.269902554	0.268073253
9860400	0.269553541	0.257293051	0.265462907	0.276258812	0.25370527	0.271964082	0.269852635	0.267886875
9871200	0.268582746	0.256514602	0.264451158	0.275226922	0.252867405	0.270979859	0.268840215	0.267013427
9882000	0.260220766	0.248952957	0.256151546	0.266912298	0.245037298	0.262486223	0.260709005	0.258597782
9892800	0.264302539	0.25297785	0.260094003	0.271475419	0.249081578	0.266880065	0.264779038	0.26258671
9903600	0.269639974	0.257973958	0.265210286	0.275954427	0.253941406	0.271735026	0.269867839	0.267819661
9914400	0.269041096	0.257159817	0.264804958	0.275686888	0.253253751	0.271365297	0.269283105	0.267198956
9925200	0.269136719	0.257210286	0.264928385	0.275797526	0.253335938	0.271389974	0.269526693	0.267535156
9936000	0.269166341	0.25713242	0.264833007	0.275793216	0.253375734	0.271525114	0.269472277	0.267514025
9946800	0.269136986	0.257180691	0.26483953	0.275908676	0.253328767	0.271617743	0.269545988	0.267424658
9957600	0.26910026	0.257049479	0.264767578	0.275766927	0.253324219	0.271621745	0.269540365	0.267407552
9968400	0.269054902	0.257093464	0.264779739	0.275655556	0.253271895	0.271347712	0.26941634	0.267389542
9979200	0.262356817	0.250913894	0.258228963	0.268883888	0.247229615	0.264648402	0.262740378	0.260830398
9990000	0.258544271	0.24758724	0.254299479	0.265454427	0.24366276	0.260968099	0.258994792	0.256865234
10000800	0.259450098	0.248345075	0.255208089	0.266559035	0.244579256	0.261904762	0.259857795	0.257848663
10011600	0.263645833	0.252291016	0.259377604	0.270349609	0.248307292	0.265960286	0.264027344	0.261847005
10022400	0.258166993	0.247413568	0.253902153	0.265213307	0.243579909	0.260829746	0.258691455	0.256565558
10033200	0.257586589	0.246863932	0.253392578	0.265001953	0.243135417	0.260427734	0.258267578	0.256189453
10044000	0.268969341	0.257344423	0.264617743	0.275418134	0.253401826	0.271259622	0.269268754	0.267063927
10054800	0.268872396	0.257061198	0.264660807	0.275446615	0.253255859	0.271275391	0.269222656	0.267065104
10065600	0.268845401	0.257093281	0.264745597	0.275467058	0.253202218	0.271265492	0.269257665	0.267367254
10076400	0.268986301	0.257076973	0.264778865	0.275560339	0.253321592	0.271342466	0.269323549	0.267360078
10087200	0.268945313	0.257049479	0.264710286	0.275472005	0.25331901	0.271355469	0.269405599	0.267248698
10098000	0.268737769	0.256739074	0.264416177	0.275360731	0.253015003	0.271165036	0.269161122	0.267015656
