Time;PumpSpeed;PumpVolFlow;MixValve;ThrotValve;TempSup;TempRet;Hall2Offset;Hall2Radiation;cp;mflow;deltaT;Qflow
4071600;2547.455331;0.000214697;-0.006734857;0.655471616;293.8485592;292.3566284;11.45086705;292.933237;4.18;0.214697408;1.491930821;-12832.67098
4082400;2547.413295;0.000217726;-0.006728413;0.655493505;293.5933523;292.0708089;10.92196532;292.6421965;4.18;0.217726399;1.522543328;-12832.67098
4093200;2547.33237;0.000219493;-0.006736792;0.655483031;293.3910408;291.8815032;10.35446686;292.5580692;4.18;0.219492617;1.509537609;-12832.67098
4104000;2547.364162;0.000218288;-0.006733043;0.655490308;293.5011558;291.986705;10.29768786;292.7312139;4.18;0.218288377;1.514450768;-12832.67098
4114800;2547.404624;0.000217807;-0.00672731;0.655483803;293.3028901;291.7988438;10.60693642;292.2491329;4.18;0.217806682;1.504046302;-12832.67098
4125600;2547.283237;0.000217164;-0.006724885;0.655521619;292.7127168;291.2150289;10.13294798;291.6881503;4.18;0.217164421;1.497687897;-12832.67098
4136400;2547.481268;0.000213657;-0.006734198;0.655496681;292.3886168;290.862392;9.904624277;291.3855491;4.18;0.213656742;1.526224829;-12832.67098
4147200;2547.523121;0.00021018;-0.006737674;0.655532093;291.9803467;290.5002889;9.641618497;290.9508671;4.18;0.210179833;1.480057832;-12832.67098
4158000;2547.32659;0.000211785;-0.006755425;0.655549513;291.5063584;290.0442197;9.190201729;290.4514409;4.18;0.211785486;1.462138705;-12832.67098
4168800;2547.286127;0.000214274;-0.006649582;0.655563845;290.9780346;289.6471098;9.072254335;290.0884393;4.18;0.214274247;1.330924844;-12832.67098
4179600;2547.364162;0.000214274;-0.005188178;0.663298191;291.0699422;290.2063586;9.072254335;290.8465318;4.18;0.214274247;0.863583592;-12832.67098
4190400;2547.273775;0.000209494;-0.005006235;0.667123086;291.7396253;291.0355907;9.072254335;291.349422;4.18;0.209494076;0.704034585;-12832.67098
4201200;2547.523121;0.000209457;0.052066341;0.667105662;293.3843931;291.2419073;9.072254335;291.032948;4.18;0.20945729;2.142485817;-12832.67098
4212000;2547.393064;0.000192116;0.179349625;0.667111397;309.2560694;298.2592484;9.072254335;290.8961095;4.18;0.192116247;10.99682096;-12832.67098
4222800;2547.303468;0.000193561;0.173767734;0.667249887;313.2780347;303.6838151;9.072254335;291.4820809;4.18;0.193561333;9.594219583;-12832.67098
4233600;2547.369942;0.000197335;0.041223946;0.667182296;298.0060694;296.4757226;9.072254335;290.8988439;4.18;0.197334615;1.530346837;-12832.67098
4244400;2547.360231;0.000208694;-0.005838664;0.667541747;291.3099423;290.6378963;9.072254335;289.8578035;4.18;0.208693564;0.67204598;-12832.67098
4255200;2501.182635;0.000214987;0.071499222;0.654210681;298.2458084;289.3613773;9.072254335;288.9260355;4.18;0.214986694;8.884431085;-12832.67098
4266000;2546.16474;0.000240286;0.451714017;0.667683637;334.7326589;315.2635838;9.072254335;292.4401734;4.18;0.240285807;19.4690751;-12832.67098
4276800;2547.017341;0.000213231;0.253321042;0.667524877;334.2462428;315.6734105;9.072254335;294.5976879;4.18;0.213230571;18.57283223;-12832.67098
4287600;2523.711656;0.000205181;0.219817561;0.661522455;330.7319019;312.6659508;9.072254335;294.321118;4.18;0.20518064;18.06595107;-12832.67098
4298400;2547.072254;0.000209216;0.290997599;0.666144711;325.5069365;312.5208093;9.072254335;294.4854467;4.18;0.20921644;12.9861272;-12832.67098
4309200;2547.447977;0.000198619;0.096334703;0.666691117;306.1049133;302.3494218;9.072254335;293.3526012;4.18;0.198619137;3.755491565;-12832.67098
4320000;2547.37464;0.000210695;-0.006787736;0.667068009;294.3940922;293.5966858;9.072254335;291.7641618;4.18;0.210694845;0.797406403;-12832.67098
4330800;2547.303468;0.00021877;-0.006848589;0.667119333;291.8416185;290.8791907;9.072254335;290.8277457;4.18;0.218770073;0.962427806;-12832.67098
4341600;2547.378613;0.00021861;-0.00690559;0.667128374;291.0439307;290.0627167;9.072254335;290.3289625;4.18;0.218609508;0.981213972;-12832.67098
4352400;2510.046512;0.000221092;0.109057205;0.660914349;303.5130815;292.1293607;9.072254335;290.171345;4.18;0.221091733;11.38372074;-12832.67098
4363200;2547.165698;0.000206234;0.192151896;0.667908012;332.5034883;313.5584302;9.072254335;293.0217201;4.18;0.20623385;18.94505811;-12832.67098
4374000;2547.409222;0.00020309;0.188104164;0.666904757;332.6116715;313.9099423;9.072254335;294.1600865;4.18;0.203089976;18.70172912;-12832.67098
4384800;2547.533141;0.000212296;0.190395655;0.666895633;333.4802595;314.3289625;9.072254335;294.298415;4.18;0.21229587;19.15129705;-12832.67098
4395600;2547.327586;0.000219588;0.189733442;0.666876285;334.9220461;315.0560342;9.072254335;294.4295389;4.18;0.219588125;19.8660119;-12832.67098
4406400;2547.357349;0.0002187;0.205996575;0.666870749;336.9327585;316.0540345;9.072254335;294.6347262;4.18;0.21869997;20.87872401;-12832.67098
4417200;2547.348703;0.000207333;0.234257098;0.666919602;332.0938041;315.4577809;9.072254335;294.842219;4.18;0.207332692;16.63602322;-12832.67098
4428000;2547.323899;0.000189116;0.076977806;0.666027726;308.7581761;304.5191823;9.072254335;293.7623028;4.18;0.189116002;4.238993735;-12832.67098
4438800;2547.253602;0.000204211;-0.006092725;0.667064161;294.8543228;293.7851585;9.072254335;291.4600865;4.18;0.204210694;1.069164221;-12832.67098
4449600;2547.394813;0.000206372;0.031966441;0.66708362;293.0658501;291.6940921;9.072254335;291.7214697;4.18;0.206372078;1.371757991;-12832.67098
4460400;2547.466859;0.000195645;0.143021449;0.667068778;306.224928;296.5243516;9.072254335;291.6255043;4.18;0.19564521;9.700576458;-12832.67098
4471200;2546.757925;0.000211736;0.281960122;0.66700062;325.5834294;307.3995677;9.072254335;292.2522989;4.18;0.211735508;18.18386169;-16093.70725
4482000;2546.971182;0.000220541;0.322946095;0.666936968;334.4387608;315.7494238;9.072254335;293.5845821;4.18;0.220541143;18.68933705;-17228.98923
4492800;2545.806916;0.000252722;0.436959129;0.666907506;335.9332854;317.2837176;9.072254335;294.2338617;4.18;0.252721744;18.64956773;-19700.97235
4503600;2544.654179;0.000271134;0.5431041;0.666839677;338.4070605;319.4425071;9.072254335;294.7871758;4.18;0.27113353;18.96455334;-21493.25193
4514400;2543.778098;0.000282261;0.604334998;0.66681835;339.5280981;320.5304035;9.072254335;295.3678674;4.18;0.282260653;18.99769463;-22414.42107
4525200;2544.743516;0.000275536;0.625954216;0.666712704;339.5615272;320.8768011;9.072254335;296.609366;4.18;0.275536348;18.68472609;-21519.9826
4536000;2543.870317;0.000289625;0.439255607;0.666528125;338.681124;320.4863113;9.072254335;297.5623919;4.18;0.28962536;18.19481274;-22027.25902
4546800;2545.37931;0.000264607;0.27856202;0.666510326;337.0551721;318.8347702;9.072254335;297.7791066;4.18;0.264607276;18.22040196;-20152.8289
4557600;2546.818444;0.000240874;0.200229699;0.665918433;335.6344379;317.1840057;9.072254335;297.4554755;4.18;0.240874156;18.45043221;-18576.89096
4568400;2546.544669;0.000242315;0.19132307;0.665984833;334.4609511;316.3508647;9.072254335;297.2822767;4.18;0.242315078;18.11008635;-18343.2904
4579200;2546.766571;0.000238553;0.193572567;0.666261536;334.2744958;316.1102311;9.072254335;297.25;4.18;0.238552671;18.16426471;-18112.49956
4590000;2546.778098;0.000237992;0.191336592;0.665887212;334.7177233;316.2523052;9.072254335;297.2108069;4.18;0.237992313;18.46541804;-18369.54314
4600800;2547.253602;0.000227025;0.190988427;0.6658727;335.3926514;316.5520175;9.072254335;297.1681034;4.18;0.227025298;18.84063393;-17879.11621
4611600;2546.965418;0.000236311;0.195795019;0.665735723;336.3041787;317.1880404;9.072254335;297.6776657;4.18;0.236311238;19.11613827;-18882.55768
4622400;2546.818444;0.000236151;0.19783102;0.665532896;336.1304034;317.6174354;9.072254335;298.3776657;4.18;0.236151135;18.512968;-18274.36815
4633200;2546.853448;0.000235632;0.195264179;0.665513437;335.5560518;317.1623561;9.072254335;298.1021614;4.18;0.235632182;18.39369563;-18116.73298
4644000;2546.443804;0.000248639;0.190036826;0.665625492;335.4954022;316.763544;9.072254335;297.595245;4.18;0.248639123;18.73185818;-19468.23629
4654800;2546.809798;0.000239994;0.191449275;0.665654262;335.7214696;316.7113825;9.072254335;297.3805476;4.18;0.239993593;19.01008707;-19070.41022
4665600;2546.449568;0.000248319;0.203238739;0.66559116;337.1661382;317.1701729;9.072254335;297.2716138;4.18;0.248318918;19.99596528;-20755.27363
4676400;2546.331412;0.000251201;0.208612157;0.665623921;339.5750719;318.3439483;9.072254335;297.298415;4.18;0.251200762;21.23112362;-22293.08716
4687200;2546.069164;0.000260487;0.209906315;0.665555762;341.2615271;319.3494232;9.072254335;297.4755747;4.18;0.260486707;21.9121039;-23858.65331
4698000;2546.158501;0.000257605;0.213236586;0.665506951;341.5929397;320.0318449;9.072254335;298.2370317;4.18;0.257604862;21.56109484;-23216.73518
4708800;2546.230548;0.000257445;0.214045269;0.66552608;340.3197405;319.9422195;9.072254335;298.9413545;4.18;0.25744476;20.37752104;-21928.63952
4719600;2546.291066;0.00025064;0.198914324;0.665723411;337.6675794;318.9067727;9.072254335;299.1837176;4.18;0.250640403;18.76080677;-19655.26363
4730400;2546.426513;0.00025048;0.190714028;0.665620843;334.6007204;317.4053316;9.072254335;299.05;4.18;0.250480301;17.1953888;-18003.70377
4741200;2546.573487;0.000246077;0.183417511;0.665749135;331.4517292;315.6770892;9.072254335;298.9436599;4.18;0.246077484;15.77463998;-16225.85596
4752000;2546.853448;0.000235153;0.180717903;0.665698456;329.2646551;314.4051721;9.072254335;298.85;4.18;0.235153255;14.85948305;-14605.9893
4762800;2547.262248;0.000228146;0.175776897;0.665672628;327.4586453;313.488617;9.072254335;298.7857349;4.18;0.228146015;13.97002837;-13322.52233
4773600;2547.348703;0.000223183;0.164262601;0.665585004;325.2966858;312.3854467;9.072254335;298.6963977;4.18;0.22318284;12.91123907;-12044.95008
4784400;2547.420749;0.000222382;0.165648994;0.665598306;323.4863113;311.4817001;9.072254335;298.6214697;4.18;0.222382328;12.00461116;-11158.98389
4795200;2547.463977;0.000220701;0.162829264;0.665665146;321.2603747;310.1929395;9.072254335;297.2099424;4.18;0.220701252;11.0674352;-10210.05463
4806000;2547.416185;0.000219171;0.158541347;0.665830936;319.7260115;309.0450869;9.072254335;296.8253623;4.18;0.219171486;10.68092464;-9785.18825
4816800;2547.341954;0.000221584;0.153922525;0.665725134;318.604023;308.4502874;9.072254335;297.6474063;4.18;0.221583656;10.15373562;-9404.58977
4827600;2547.371758;0.000217739;0.164736641;0.665720332;317.5742075;307.9090779;9.072254335;297.8534582;4.18;0.217739355;9.665129681;-8796.722665
4838400;2547.299712;0.0002187;0.160262274;0.665720003;316.8802593;307.5211818;9.072254335;297.9226225;4.18;0.21869997;9.35907752;-8555.749302
4849200;2547.386167;0.000217819;0.152550971;0.665622931;316.5044669;307.2442359;9.072254335;297.85;4.18;0.217819407;9.260231018;-8431.302549
4860000;2547.337176;0.000214057;0.1527217;0.665742429;316.0621037;307.037032;9.072254335;297.85;4.18;0.214056998;9.025071708;-8075.257374
4870800;2547.426513;0.000210855;0.150277178;0.665672182;315.6693083;306.6943804;9.072254335;296.6364943;4.18;0.210854948;8.974927853;-7910.265202
4881600;2547.317003;0.000215978;0.150066433;0.665616995;315.6292506;306.7597981;9.072254335;297.6698847;4.18;0.215978228;8.869452474;-8007.244062
4892400;2547.326154;0.000207863;0.155321935;0.660963409;316.3364615;306.9487693;9.072254335;297.9821981;4.18;0.207863248;9.387692179;-8156.668854
4903200;2547.386167;0.000204611;0.153055904;0.666777234;316.4903459;307.3085012;9.072254335;297.8626437;4.18;0.20461095;9.181844728;-7852.99097
4914000;2547.311239;0.000214617;0.154228803;0.666803289;316.8263689;307.3517291;9.072254335;297.7638329;4.18;0.214617357;9.474639805;-8499.704586
4924800;2547.432277;0.00021862;0.154543878;0.66670248;317.2747839;307.5500005;9.072254335;297.75;4.18;0.218619919;9.724783411;-8886.8111
4935600;2547.357349;0.000212376;0.156180815;0.666222729;317.8837176;307.8376076;9.072254335;297.7618156;4.18;0.212375922;10.04610992;-8918.24674
4946400;2547.394813;0.000209334;0.16069245;0.66579069;318.3693083;308.1727667;9.072254335;297.8972622;4.18;0.209333974;10.1965416;-8922.137161
4957200;2547.270115;0.00020514;0.156131144;0.665852291;318.8936781;308.6330458;9.072254335;298.3958213;4.18;0.205140485;10.26063227;-8798.3611
4968000;2547.375723;0.000203838;0.156060212;0.665813406;319.2436415;309.0315034;9.072254335;298.6081395;4.18;0.203837507;10.21213809;-8701.158097
4978800;2547.190751;0.000196532;0.157082258;0.665806901;319.4260114;308.919653;9.072254335;297.9963977;4.18;0.196531789;10.50635838;-8631.003654
4989600;2547.383285;0.000207493;0.163639266;0.666274728;319.6387606;308.9139767;9.072254335;298.05;4.18;0.207492795;10.72478388;-9301.818313
5000400;2547.439306;0.000206326;0.162265584;0.666001715;319.5794796;308.9632949;9.072254335;298.05;4.18;0.206326268;10.61618473;-9155.862703
5011200;2547.256484;0.000206692;0.161008735;0.66638653;319.1551873;308.7459646;9.072254335;298.05;4.18;0.206692283;10.40922272;-8993.295096
5022000;2547.325648;0.00020357;0.157613821;0.666323868;318.8180115;308.5935163;9.072254335;298.0367052;4.18;0.203570284;10.22449515;-8700.266131
5032800;2547.32659;0.000209939;0.155216335;0.66600381;318.5499998;308.4173411;9.072254335;298.0664265;4.18;0.209938985;10.13265877;-8891.863613
5043600;2547.354467;0.000217019;0.159410604;0.665696367;318.4574927;308.5252163;9.072254335;298.4419075;4.18;0.217018894;9.932276382;-9009.955041
5054400;2547.361272;0.000205363;0.155059665;0.665660046;318.6442196;308.7953754;9.072254335;298.7808357;4.18;0.205362877;9.848844164;-8454.41353
5065200;2547.433526;0.000204961;0.157838483;0.665609;318.933815;308.9404625;9.072254335;298.8198551;4.18;0.204961464;9.993352504;-8561.694006
5076000;2547.403458;0.00021822;0.165017856;0.665616885;318.9200289;308.9102303;9.072254335;298.5856522;4.18;0.218219663;10.00979856;-9130.519747
5086800;2547.352601;0.000212669;0.159563061;0.665621017;318.8968207;308.7589585;9.072254335;298.4110951;4.18;0.212668594;10.13786223;-9012.100531
5097600;2547.43804;0.000214777;0.153044909;0.665590391;318.7560518;308.6791062;9.072254335;298.35;4.18;0.214777459;10.0769456;-9046.777222
5108400;2547.412104;0.000216058;0.154378315;0.665575153;318.7739193;308.6214702;9.072254335;298.2773775;4.18;0.216058279;10.15244908;-9168.916429
5119200;2547.476879;0.000202473;0.157480381;0.665595008;318.9927746;308.6985545;9.072254335;298.25;4.18;0.202472702;10.29422013;-8712.368017
5130000;2547.446686;0.000200688;0.159818904;0.665626669;319.2502883;308.8874639;9.072254335;298.3387283;4.18;0.200688439;10.36282434;-8693.141983
5140800;2547.473988;0.00020183;0.151026829;0.665595659;319.2526011;309.0121391;9.072254335;298.5595101;4.18;0.201830442;10.24046206;-8639.378572
5151600;2547.443804;0.000197807;0.147155675;0.665578518;318.4525935;308.7266573;9.072254335;298.5329971;4.18;0.197806594;9.725936252;-8041.71106
5162400;2547.276657;0.000197086;0.16252837;0.665584454;317.5511529;308.1459657;9.072254335;298.3950867;4.18;0.197086132;9.40518725;-7748.181676
5173200;2547.419075;0.000206888;0.153755041;0.665545826;316.900867;307.7089595;9.072254335;298.2491354;4.18;0.206888246;9.191907508;-7949.096068
5184000;2547.414986;0.00020285;0.153097899;0.665566206;316.5358789;307.3958214;9.072254335;298.1294798;4.18;0.202849823;9.14005749;-7749.966788
5194800;2547.468208;0.00020167;0.153213258;0.665581878;317.2427746;307.5696535;9.072254335;298.0497118;4.18;0.201669876;9.673121116;-8154.248442
5205600;2547.351585;0.000204531;0.157023249;0.665552024;318.0961095;308.1012969;9.072254335;298.1404624;4.18;0.204530899;9.994812616;-8544.956673
5216400;2547.403458;0.000205892;0.159558687;0.66558276;318.5476878;308.4791912;9.072254335;298.3180115;4.18;0.20589177;10.06849664;-8665.226089
5227200;2547.398844;0.000200947;0.154196053;0.665572802;318.4427952;308.6056203;9.072254335;298.5197406;4.18;0.200947333;9.837174968;-8262.83202
5238000;2547.417867;0.000206692;0.15316364;0.665583795;318.1883285;308.4191642;9.072254335;298.4528902;4.18;0.206692283;9.769164314;-8440.301444
5248800;2547.416185;0.000200225;0.151749759;0.665581437;318.1208093;308.2485538;9.072254335;298.2396254;4.18;0.200224789;9.872255524;-8262.481779
5259600;2547.345821;0.000198767;0.154168339;0.665598746;318.357781;308.3067721;9.072254335;298.15;4.18;0.198767209;10.05100889;-8350.849905
5270400;2547.401734;0.00020183;0.158876736;0.665566663;318.684682;308.4754339;9.072254335;298.1966859;4.18;0.201830442;10.20924811;-8613.044884
5281200;2547.383285;0.000206612;0.156470385;0.665630077;319.0430836;308.683429;9.072254335;298.1627168;4.18;0.206612231;10.35965454;-8947.003006
5292000;2547.216763;0.000207611;0.157796036;0.665563576;319.1829479;308.8234104;9.072254335;298.2059078;4.18;0.20761079;10.35953753;-8990.142395
5302800;2547.423631;0.000213977;0.159704571;0.665549166;319.0220461;308.805043;9.072254335;298.35;4.18;0.213976947;10.21700312;-9138.329087
5313600;2547.446686;0.000209734;0.165705942;0.665570823;318.6583573;308.7122479;9.072254335;298.4971098;4.18;0.20973423;9.946109398;-8719.64552
5324400;2547.387283;0.000211866;0.166722565;0.66556501;317.8578035;308.3806359;9.072254335;298.539049;4.18;0.211865768;9.477167615;-8392.969323
5335200;2546.855908;0.000222462;0.208478146;0.665568844;316.7995677;308.0001442;9.072254335;298.45;4.18;0.222462378;8.799423548;-8182.520061
5346000;2547.367052;0.000213471;0.150386591;0.665570412;315.8962427;307.299711;9.072254335;298.3932277;4.18;0.213471421;8.596531686;-7670.775815
5356800;2547.308357;0.000216298;0.149060965;0.66559204;315.396974;306.9090779;9.072254335;298.2517341;4.18;0.216298433;8.487896087;-7674.13984
5367600;2547.33815;0.000210662;0.145853537;0.665572948;315.6147396;306.8627166;9.072254335;298.1543228;4.18;0.210661529;8.75202298;-7706.726794
5378400;2547.368876;0.000207813;0.155036169;0.665579507;316.3785302;307.201585;9.072254335;298.1396254;4.18;0.207813;9.176945172;-7971.629967
5389200;2547.403458;0.000207813;0.152860879;0.665577529;317.145389;307.6436597;9.072254335;298.1893064;4.18;0.207813;9.501729366;-8253.756466
5400000;2547.303468;0.000205845;0.157164948;0.665576806;317.8442196;308.032948;9.072254335;298.2445245;4.18;0.205844572;9.811271579;-8441.915468
5410800;2547.481268;0.000206052;0.158659637;0.665618644;319.1583574;308.6033139;9.072254335;298.1387283;4.18;0.206051873;10.55504352;-9091.0255
5421600;2547.386167;0.000207973;0.160245563;0.66565789;320.9897695;309.3606626;9.072254335;297.9580925;4.18;0.207973103;11.62910685;-10109.50319
5432400;2547.277457;0.000210501;0.170282635;0.665607677;323.1942195;310.3841036;9.072254335;297.8727666;4.18;0.210500964;12.81011594;-11271.54452
5443200;2547.29683;0.000209014;0.167541861;0.665568514;325.3606627;311.5946689;9.072254335;298.0260116;4.18;0.209013769;13.76599385;-12027.03984
5454000;2547.393064;0.000209859;0.179195004;0.66556942;326.7436417;312.4945088;9.072254335;298.2116715;4.18;0.209858703;14.2491329;-12499.47301
5464800;2547.308357;0.000206852;0.168788597;0.665550815;327.2165705;312.9157059;9.072254335;298.3283862;4.18;0.206852385;14.30086463;-12365.14207
5475600;2547.397695;0.000209174;0.163449409;0.66535568;326.8053316;313.0817009;9.072254335;298.966185;4.18;0.209173871;13.72363068;-11999.21233
5486400;2547.364162;0.000202553;0.177993402;0.656295584;325.70289;312.878902;9.072254335;299.4646974;4.18;0.202552985;12.82398808;-10857.70494
5497200;2547.322767;0.000199167;0.164879008;0.656032388;324.5981268;312.1629682;9.072254335;299.1972622;4.18;0.199167465;12.43515868;-10352.51835
5508000;2547.389049;0.000200849;0.165332601;0.659983239;324.0502882;311.5906341;9.072254335;298.7901734;4.18;0.200848541;12.45965416;-10460.46405
5518800;2547.445087;0.000214114;0.16181035;0.666770278;323.8702314;311.383815;9.072254335;298.6393372;4.18;0.214113681;12.48641639;-11175.28259
5529600;2547.423631;0.000213337;0.171947848;0.66632145;323.932997;311.3834295;9.072254335;298.65;4.18;0.213336537;12.54956757;-11191.03576
5540400;2547.423631;0.000212536;0.166838604;0.66579135;323.845389;311.4474061;9.072254335;298.676513;4.18;0.212536024;12.39798294;-11014.37524
5551200;2547.376093;0.000199465;0.163520772;0.665563604;323.130175;311.2036442;9.072254335;298.8299419;4.18;0.199465498;11.92653087;-9943.933348
5562000;2547.368876;0.000197566;0.156103861;0.659120029;321.8938042;310.7448128;9.072254335;299.1101156;4.18;0.19756644;11.14899133;-9207.146081
5572800;2547.394813;0.000195645;0.157362949;0.656427114;320.7806358;310.1220464;9.072254335;299.0361671;4.18;0.19564521;10.65858945;-8716.562234
5583600;2547.416185;0.000196853;0.15794984;0.658151386;320.0597981;309.6234104;9.072254335;298.8920749;4.18;0.19685292;10.43638771;-8587.531568
5594400;2547.383721;0.000196221;0.146396452;0.666798381;319.6325579;309.2822666;9.072254335;298.6978134;4.18;0.196220927;10.35029123;-8489.344845
5605200;2547.32659;0.000206888;0.156750838;0.666821985;319.1566474;309.0213875;9.072254335;298.65;4.18;0.206888246;10.13525989;-8764.900486
5616000;2547.504323;0.000205171;0.147116759;0.666831102;318.7116717;308.7768006;9.072254335;298.65;4.18;0.205171309;9.934871102;-8520.30512
5626800;2547.334294;0.00020381;0.15537499;0.666819559;318.2226225;308.5108072;9.072254335;298.6066474;4.18;0.203810438;9.711815309;-8273.763791
5637600;2547.346821;0.000195809;0.155158894;0.666813937;317.6465319;308.2049134;9.072254335;298.55;4.18;0.195809246;9.44161855;-7727.800938
5648400;2547.449568;0.000195725;0.158048947;0.66685045;317.3373201;308.0079258;9.072254335;298.6144509;4.18;0.195725261;9.329394294;-7632.672203
5659200;2547.463977;0.000195725;0.156930025;0.66683268;317.2753601;307.991499;9.072254335;298.6320809;4.18;0.195725261;9.283861166;-7595.420112
5670000;2547.390173;0.000195087;0.153949088;0.666809005;317.7040463;308.0341046;9.072254335;298.4638329;4.18;0.195086702;9.669941698;-7885.474006
5680800;2547.487032;0.000201889;0.155522853;0.666651427;318.7696532;308.4304036;9.072254335;298.3017341;4.18;0.201889208;10.3392496;-8725.260554
5691600;2547.393064;0.000199743;0.15872117;0.666823736;320.0531699;309.034682;9.072254335;298.25;4.18;0.199743094;11.01848797;-9199.623534
5702400;2547.244957;0.000205492;0.194807028;0.666198404;321.4927747;309.9370315;9.072254335;298.25;4.18;0.205491513;11.55574319;-9925.857883
5713200;2547.436416;0.000199663;0.164640104;0.666071461;322.8430836;310.5407514;9.072254335;298.2963977;4.18;0.199662811;12.30233213;-10267.41014
5724000;2547.401734;0.000197816;0.166126977;0.665780772;323.4976878;311.0369944;9.072254335;298.4060694;4.18;0.197816311;12.46069344;-10303.40074
5734800;2547.311239;0.000196366;0.170069602;0.665748585;323.1889048;311.0914992;9.072254335;298.6789017;4.18;0.196365671;12.09740566;-9929.653455
5745600;2547.489914;0.000196045;0.166173715;0.665769033;322.3396253;310.7808358;9.072254335;298.8402017;4.18;0.196045466;11.55878955;-9472.081837
5756400;2547.398844;0.000195167;0.16052535;0.665747586;321.2089596;310.2789017;9.072254335;298.85;4.18;0.195166985;10.93005788;-8916.719312
5767200;2547.461095;0.000201329;0.158653701;0.665778487;319.2851586;309.404467;9.072254335;298.85;4.18;0.201328849;9.880691616;-8315.14136
5778000;2547.315029;0.000200064;0.15409826;0.66590282;317.4939306;308.4187858;9.072254335;298.85;4.18;0.200064224;9.07514485;-7589.257379
5788800;2547.472622;0.000196045;0.149831282;0.665755621;315.7145533;307.485735;9.072254335;298.7943804;4.18;0.196045466;8.228818327;-6743.270155
5799600;2547.420749;0.000196206;0.144717751;0.665887212;313.8404899;306.4309799;9.072254335;298.6765896;4.18;0.196205569;7.409510005;-6076.830179
5810400;2547.372832;0.000198699;0.143732158;0.665755193;312.5300577;305.5997111;9.072254335;298.55;4.18;0.19869942;6.930346638;-5756.093474
5821200;2547.440922;0.000201649;0.140566374;0.665697576;311.4376082;305.0197407;9.072254335;298.5520231;4.18;0.201649054;6.417867479;-5409.57586
5832000;2547.447977;0.000212267;0.144061484;0.665664897;310.6026012;304.4904625;9.072254335;298.5099424;4.18;0.212267181;6.112138616;-5423.158904
5842800;2547.348703;0.000206052;0.14519476;0.665643379;310.4710376;304.2275219;9.072254335;298.2897695;4.18;0.206051873;6.243515669;-5377.520239
5853600;2547.371758;0.000205812;0.145963648;0.665744078;310.4171469;304.0958211;9.072254335;298.1054913;4.18;0.205811719;6.321325791;-5438.192234
5864400;2547.404624;0.000203918;0.144526421;0.665764565;310.449711;304.0656066;9.072254335;297.995245;4.18;0.20391779;6.38410437;-5441.659646
5875200;2547.397695;0.00020253;0.143623675;0.665877208;310.6793949;304.1353025;9.072254335;297.95;4.18;0.202529618;6.544092365;-5540.057151
5886000;2547.465318;0.000200385;0.142410225;0.665815501;310.8687863;304.2199425;9.072254335;297.9116715;4.18;0.200385355;6.648843887;-5569.143328
5896800;2547.37464;0.000199248;0.143435466;0.665765955;311.2131124;304.3471184;9.072254335;297.85;4.18;0.199247516;6.865994;-5718.374809
5907600;2547.346821;0.000199021;0.147169298;0.665666882;312.0488441;304.7716763;9.072254335;297.9471182;4.18;0.19902055;7.277167849;-6053.918866
5918400;2547.302594;0.00020277;0.144203144;0.66567405;312.875072;305.3321322;9.072254335;298.1010086;4.18;0.202769771;7.542939821;-6393.227163
5929200;2547.461095;0.00020341;0.146848737;0.665739791;313.6837176;305.7015849;9.072254335;298.0682081;4.18;0.203410181;7.982132739;-6786.844742
5940000;2547.395954;0.000198218;0.152376108;0.665809768;314.7222543;306.2265896;9.072254335;298.05;4.18;0.198217724;8.495664696;-7039.083717
5950800;2547.262248;0.000200048;0.149059867;0.665743638;314.892363;306.5355918;9.072254335;298.1156069;4.18;0.200048029;8.356771233;-6987.938458
5961600;2547.393064;0.000200064;0.14870424;0.665668425;314.5228323;306.3653179;9.072254335;298.1502882;4.18;0.200064224;8.157514396;-6821.871975
5972400;2547.371758;0.000196286;0.152835045;0.665755291;314.309366;306.2185872;9.072254335;298.1476879;4.18;0.19628562;8.090778725;-6638.272704
5983200;2547.386167;0.000196446;0.151632352;0.665721542;314.0442363;306.1099429;9.072254335;298.0465418;4.18;0.196445722;7.934293445;-6515.190471
5994000;2547.390173;0.000197335;0.153003116;0.665695768;314.5554914;306.5173414;9.072254335;298.0698847;4.18;0.197334615;8.038150005;-6630.337896
6004800;2547.478386;0.000197566;0.156983674;0.665745507;316.163833;307.546542;9.072254335;298.1942197;4.18;0.19756644;8.617291003;-7116.397773
6015600;2547.419075;0.000195247;0.158806618;0.665706242;317.7473989;308.6575148;9.072254335;298.2376081;4.18;0.195247267;9.089884113;-7418.559637
6026400;2547.334294;0.000197967;0.158152726;0.665646017;318.9572046;309.3093662;9.072254335;298.2260116;4.18;0.197966696;9.647838417;-7983.593913
6037200;2547.369942;0.000202874;0.16415378;0.665592572;320.0031792;309.8586705;9.072254335;298.2574928;4.18;0.202874116;10.14450875;-8602.683442
6048000;2547.354467;0.000201809;0.163058039;0.665604682;320.9471182;310.3252163;9.072254335;298.1646974;4.18;0.201809156;10.62190194;-8960.235746
6058800;2547.475504;0.00020245;0.171424448;0.665616885;321.9367436;310.8540346;9.072254335;298.2049133;4.18;0.202449566;11.08270902;-9378.622677
6069600;2547.419075;0.000199743;0.191601828;0.665628404;322.4260114;311.318208;9.072254335;298.2857349;4.18;0.199743093;11.10780337;-9274.195274
