x,y
-0.001000,288.366618
0.001000,288.366618
315360.000068,290.472298
630719.999000,288.635484
630720.001000,288.635484
946080.001000,290.643056
1261439.999931,291.496298
1576799.999000,290.515621
1892159.999000,289.426440
1892160.001000,289.426440
2207519.999623,289.524059
2522879.999000,289.308059
2522880.001000,289.308059
2838239.999804,291.186854
3153599.999000,288.393447
3153600.001000,288.393447
3468960.000356,291.582088
3784319.999000,290.067186
3784320.001000,290.067186
4099680.000230,290.962805
4415039.999000,290.402727
4730399.999000,290.395410
4730400.001000,290.395410
5045760.001000,291.019755
5361120.000058,291.831198
5676479.999000,291.108045
5676480.001000,291.108045
5991839.999568,291.635197
6307199.999000,290.305473
6307200.001000,290.305473
6622560.000099,291.580198
6937919.999000,290.534614
7253279.999000,290.352637
7253280.001000,290.352637
7568640.000088,292.569442
7883999.999000,290.711774
8199359.999000,290.265017
8199360.001000,290.265017
8514720.001000,291.462579
8830080.001000,292.082259
9145440.000411,297.042473
9460799.999000,294.971762
9460800.001000,294.971762
9776160.000027,295.108161
10091519.999000,294.978896
10091520.001000,294.978896
10406880.001000,295.956158
10722239.999516,296.199232
11037599.999000,295.499462
11037600.001000,295.499462
11352959.999573,296.017651
11668319.999000,294.727256
11668320.001000,294.727256
11983680.001000,296.506328
12299039.999444,296.979518
12614399.999000,295.320991
12614400.001000,295.320991
12929760.000290,298.262200
13245119.999000,296.642209
13245120.001000,296.642209
13560479.999876,297.984646
13875839.999000,296.261029
13875840.001000,296.261029
14191200.000057,296.615228
14506559.999000,296.299138
14506560.001000,296.299138
14821919.999762,298.547254
15137279.999000,294.896977
15137280.001000,294.896977
15452640.000899,297.428684
15767999.999000,297.294297
15768000.001000,297.294297
16083359.999188,297.339082
16398719.999000,296.907172
16398720.001000,296.907172
16714080.000592,297.936537
17029439.999000,297.672976
17029440.001000,297.672976
17344800.001000,298.012511
17660159.999174,298.139916
17975519.999000,296.802479
17975520.001000,296.802479
18290880.000593,298.030102
18606239.999000,297.716055
18921599.999000,295.827351
18921600.001000,295.827351
19236960.000419,297.481761
19552319.999000,296.804979
19867679.999000,296.369502
19867680.001000,296.369502
20183040.000112,298.008303
20498399.999000,296.699189
20498400.001000,296.699189
20813760.001000,296.937080
21129119.999069,296.950982
21444479.999000,296.563735
21444480.001000,296.563735
21759839.999592,296.787754
22075199.999000,296.254535
22075200.001000,296.254535
22390559.999602,296.720896
22705919.999000,295.638392
22705920.001000,295.638392
23021280.000178,296.657483
23336639.999000,295.946037
23336640.001000,295.946037
23652000.001000,296.063046
23967359.999016,296.075637
24282719.999000,294.464884
24282720.001000,294.464884
24598079.999808,295.409129
24913439.999000,294.017547
25228799.999000,293.706183
25228800.001000,293.706183
25544159.999782,294.466378
25859519.999000,293.282809
25859520.001000,293.282809
26174880.001000,293.807065
26490240.000142,295.590741
26805599.999000,294.249767
27120959.999000,292.141800
27120960.001000,292.141800
27436319.999365,292.548437
27751679.999000,290.724670
28067039.999000,289.777986
28382399.999000,289.320040
28697759.999000,288.686336
28697760.001000,288.686336
29013120.001000,290.289986
29328479.999494,290.866008
29643839.999000,289.107667
29643840.001000,289.107667
29959200.001000,290.122612
30274560.001000,290.273950
30589919.999733,291.015029
30905279.999000,289.733201
30905280.001000,289.733201
31220640.001000,290.458031
31536000.001000,290.925306
