#1
double Boundary(74,5):
0	292.9451572	0.007995991	100097.1753	2
400	292.9451572	0.007995991	100097.1753	2
401	292.9771329	0.007912551	100097.1467	3
800	292.9771329	0.007912551	100097.1467	3
801	292.9724083	0.007868368	100097.0719	4
1200	292.9724083	0.007868368	100097.0719	4
1201	292.9742797	0.007808404	100096.9617	5
1600	292.9742797	0.007808404	100096.9617	5
1601	292.970885	0.007826188	100096.789	6
2000	292.970885	0.007826188	100096.789	6
2001	292.8652323	0.007972739	100096.2219	7
2400	292.8652323	0.007972739	100096.2219	7
2401	292.8853311	0.007896211	100100.53	8
2800	292.8853311	0.007896211	100100.53	8
2801	292.8002439	0.007851734	100098.2344	10
3200	292.8002439	0.007851734	100098.2344	10
3201	292.8390824	0.007847079	100096.1216	11
3600	292.8390824	0.007847079	100096.1216	11
3601	293.1798808	0.00791133	100097.3531	13
4000	293.1798808	0.00791133	100097.3531	13
4001	293.1561003	0.007849058	100097.4133	14
4400	293.1561003	0.007849058	100097.4133	14
4401	293.0693373	0.007817729	100097.4159	15
4800	293.0693373	0.007817729	100097.4159	15
4801	293.0868696	0.007766806	100097.4247	16
5200	293.0868696	0.007766806	100097.4247	16
5201	293.5167297	0.007754062	100096.8435	17
5600	293.5167297	0.007754062	100096.8435	17
5601	292.9439224	0.007764408	100086.9208	18
6000	292.9439224	0.007764408	100086.9208	18
6001	292.9381649	0.007708756	100087.1756	19
6400	292.9381649	0.007708756	100087.1756	19
6401	292.9232414	0.007717234	100087.2641	20
6800	292.9232414	0.007717234	100087.2641	20
6801	293.1810154	0.007902473	100096.6801	21
7200	293.1810154	0.007902473	100096.6801	21
7201	292.9639184	0.007655035	100093.8526	22
7600	292.9639184	0.007655035	100093.8526	22
7601	292.9767148	0.007683411	100088.7901	23
8000	292.9767148	0.007683411	100088.7901	23
8001	292.9753178	0.007621779	100088.866	24
8400	292.9753178	0.007621779	100088.866	24
8401	292.9751079	0.007691459	100088.8376	25
8800	292.9751079	0.007691459	100088.8376	25
8801	292.9729129	0.007694519	100089.0052	26
9200	292.9729129	0.007694519	100089.0052	26
9201	292.9792595	0.007650897	100089.2248	27
9600	292.9792595	0.007650897	100089.2248	27
9601	292.978346	0.007697458	100089.2105	28
10000	292.978346	0.007697458	100089.2105	28
10001	292.9788889	0.007697981	100089.5193	29
10400	292.9788889	0.007697981	100089.5193	29
10401	293.0964421	0.007710684	100092.6975	30
10800	293.0964421	0.007710684	100092.6975	30
10801	292.9478592	0.008033792	100044.76	31
11200	292.9478592	0.008033792	100044.76	31
11201	292.80455	0.00786841	100044.6594	32
11600	292.80455	0.00786841	100044.6594	32
11601	292.9729474	0.01071113	100044.2413	33
12000	292.9729474	0.01071113	100044.2413	33
12001	292.8883182	0.008191569	100045.6522	34
12400	292.8883182	0.008191569	100045.6522	34
12401	292.9652329	0.008192053	100046.4854	35
12800	292.9652329	0.008192053	100046.4854	35
12801	292.9744571	0.008121902	100046.0707	36
13200	292.9744571	0.008121902	100046.0707	36
13201	292.8861446	0.008182129	100046.6979	37
13600	292.8861446	0.008182129	100046.6979	37
13601	292.9724706	0.008127635	100043.4593	38
14000	292.9724706	0.008127635	100043.4593	38
14001	292.8792857	0.008113892	100042.0506	39
14400	292.8792857	0.008113892	100042.0506	39
14401	293.2774667	0.008122293	100041.2229	40
14800	293.2774667	0.008122293	100041.2229	40
