#1
double Sonstiges_One_week_HH(169,2)
0	0
3600	0
7200	0
10800	0
14400	0
18000	0
21600	0
25200	0
28800	150
32400	300
36000	300
39600	300
43200	300
46800	150
50400	300
54000	300
57600	300
61200	150
64800	0
68400	0
72000	0
75600	0
79200	0
82800	0
86400	0
90000	0
93600	0
97200	0
100800	0
104400	0
108000	0
111600	0
115200	150
118800	300
122400	300
126000	300
129600	300
133200	150
136800	300
140400	300
144000	300
147600	150
151200	0
154800	0
158400	0
162000	0
165600	0
169200	0
172800	0
176400	0
180000	0
183600	0
187200	0
190800	0
194400	0
198000	0
201600	150
205200	300
208800	300
212400	300
216000	300
219600	150
223200	300
226800	300
230400	300
234000	150
237600	0
241200	0
244800	0
248400	0
252000	0
255600	0
259200	0
262800	0
266400	0
270000	0
273600	0
277200	0
280800	0
284400	0
288000	150
291600	300
295200	300
298800	300
302400	300
306000	150
309600	300
313200	300
316800	300
320400	150
324000	0
327600	0
331200	0
334800	0
338400	0
342000	0
345600	0
349200	0
352800	0
356400	0
360000	0
363600	0
367200	0
370800	0
374400	0
378000	0
381600	0
385200	0
388800	0
392400	0
396000	0
399600	0
403200	0
406800	0
410400	0
414000	0
417600	0
421200	0
424800	0
428400	0
432000	0
435600	0
439200	0
442800	0
446400	0
450000	0
453600	0
457200	0
460800	0
464400	0
468000	0
471600	0
475200	0
478800	0
482400	0
486000	0
489600	0
493200	0
496800	0
500400	0
504000	0
507600	0
511200	0
514800	0
518400	0
522000	0
525600	0
529200	0
532800	0
536400	0
540000	0
543600	0
547200	150
550800	300
554400	300
558000	300
561600	300
565200	150
568800	300
572400	300
576000	300
579600	150
583200	0
586800	0
590400	0
594000	0
597600	0
601200	0
604800	0
