72000	4201500	2847500	1	1	21	0.5	1022	130	0.7	8	3.8	98	0	0	284	-316	1
75600	4201500	2847500	1	1	22	0.6	1022	110	0.7	6	3.8	97	0	0	281	-316	1
79200	4201500	2847500	1	1	23	0.4	1023	120	1.8	6	3.8	97	0	0	276	-316	1
82800	4201500	2847500	1	1	24	0.3	1023	121	1.7	7	3.8	98	0	0	281	-316	1
86400	4201500	2847500	1	2	1	0.1	1023	108	2.5	8	3.7	97	0	0	288	-316	1
90000	4201500	2847500	1	2	2	-0.3	1023	129	1.4	7	3.6	96	0	0	288	-316	1
93600	4201500	2847500	1	2	3	-0.7	1024	110	1.2	8	3.5	97	0	0	287	-316	1
97200	4201500	2847500	1	2	4	-0.7	1024	99	1.4	5	3.5	98	0	0	278	-315	1
100800	4201500	2847500	1	2	5	-0.4	1024	109	1.3	6	3.5	98	0	0	270	-315	1
104400	4201500	2847500	1	2	6	-0.1	1024	88	1.2	8	3.6	97	0	0	282	-314	1
108000	4201500	2847500	1	2	7	-0.1	1024	100	1.2	8	3.6	97	0	0	290	-313	1
111600	4201500	2847500	1	2	8	0.0	1024	99	1.2	8	3.6	98	0	0	289	-313	1
115200	4201500	2847500	1	2	9	-0.1	1024	98	1.6	8	3.7	98	0	3	288	-313	1
118800	4201500	2847500	1	2	10	0.0	1024	102	1.9	8	3.7	98	0	22	287	-313	1
122400	4201500	2847500	1	2	11	0.2	1024	99	2.1	7	3.6	95	0	49	283	-314	1
126000	4201500	2847500	1	2	12	0.4	1024	92	1.8	7	3.6	94	0	58	280	-314	1
129600	4201500	2847500	1	2	13	0.7	1024	85	1.7	7	3.6	91	0	63	281	-314	1
133200	4201500	2847500	1	2	14	0.6	1023	91	2.0	7	3.6	90	0	39	281	-313	1
136800	4201500	2847500	1	2	15	0.5	1023	76	2.5	8	3.6	92	0	12	284	-312	1
140400	4201500	2847500	1	2	16	0.1	1023	94	3.2	8	3.5	92	0	1	284	-312	1
144000	4201500	2847500	1	2	17	-0.1	1023	88	3.9	8	3.4	91	0	0	280	-309	1
147600	4201500	2847500	1	2	18	-0.3	1022	89	3.4	8	3.3	88	0	0	277	-307	1
151200	4201500	2847500	1	2	19	-0.7	1022	90	4.3	8	3.1	85	0	0	275	-304	1
154800	4201500	2847500	1	2	20	-1.4	1022	99	3.6	8	2.9	84	0	0	272	-303	1
158400	4201500	2847500	1	2	21	-1.9	1021	101	3.9	8	2.9	86	0	0	271	-302	1
162000	4201500	2847500	1	2	22	-2.4	1021	88	3.8	8	2.8	86	0	0	270	-301	1
165600	4201500	2847500	1	2	23	-2.9	1020	77	4.6	8	2.6	84	0	0	269	-302	1
169200	4201500	2847500	1	2	24	-3.5	1020	87	3.9	7	2.5	83	0	0	264	-302	1
172800	4201500	2847500	1	3	1	-3.8	1020	88	4.4	8	2.4	83	0	0	264	-301	1
176400	4201500	2847500	1	3	2	-3.9	1019	91	4.2	8	2.3	82	0	0	268	-300	1
180000	4201500	2847500	1	3	3	-3.9	1019	90	4.9	8	2.3	81	0	0	269	-299	1
183600	4201500	2847500	1	3	4	-4.0	1018	90	5.5	8	2.3	81	0	0	269	-299	1
187200	4201500	2847500	1	3	5	-4.1	1018	100	4.6	8	2.3	81	0	0	268	-298	1
190800	4201500	2847500	1	3	6	-4.3	1018	89	5.6	8	2.2	81	0	0	268	-297	1
194400	4201500	2847500	1	3	7	-4.4	1017	100	5.5	8	2.2	82	0	0	266	-296	1
198000	4201500	2847500	1	3	8	-4.4	1017	101	5.3	8	2.2	81	0	0	265	-294	1
201600	4201500	2847500	1	3	9	-4.3	1017	101	5.4	8	2.2	80	0	2	263	-293	1
205200	4201500	2847500	1	3	10	-4.2	1017	99	5.2	8	2.2	80	0	23	262	-291	1
208800	4201500	2847500	1	3	11	-4.3	1017	99	5.2	8	2.2	81	0	28	264	-289	1
212400	4201500	2847500	1	3	12	-4.2	1017	100	4.5	8	2.2	80	0	31	264	-290	1
216000	4201500	2847500	1	3	13	-4.1	1016	100	4.9	8	2.2	79	0	31	266	-292	1
219600	4201500	2847500	1	3	14	-3.9	1016	100	5.5	7	2.2	78	0	50	263	-293	1
223200	4201500	2847500	1	3	15	-3.8	1016	100	4.3	6	2.2	78	10	78	256	-293	1
226800	4201500	2847500	1	3	16	-3.7	1016	100	4.7	8	2.2	78	0	15	261	-291	1
230400	4201500	2847500	1	3	17	-3.4	1016	90	4.9	8	2.3	79	0	0	271	-288	1
234000	4201500	2847500	1	3	18	-3.5	1016	102	6.4	8	2.3	79	0	0	271	-286	1
237600	4201500	2847500	1	3	19	-3.8	1016	101	5.2	8	2.3	80	0	0	269	-285	1
241200	4201500	2847500	1	3	20	-4.0	1017	100	5.1	7	2.3	80	0	0	266	-284	1
244800	4201500	2847500	1	3	21	-3.9	1017	103	5.5	7	2.3	80	0	0	262	-283	1
248400	4201500	2847500	1	3	22	-4.0	1017	103	5.0	7	2.2	80	0	0	261	-282	1
252000	4201500	2847500	1	3	23	-4.3	1016	101	5.0	7	2.2	80	0	0	259	-282	1
255600	4201500	2847500	1	3	24	-4.6	1017	103	5.4	5	2.2	80	0	0	249	-281	1
259200	4201500	2847500	1	4	1	-5.5	1017	102	5.6	3	2.0	79	0	0	229	-281	1
262800	4201500	2847500	1	4	2	-5.8	1017	99	5.2	2	1.9	78	0	0	212	-281	1
266400	4201500	2847500	1	4	3	-6.3	1017	101	4.8	1	1.8	76	0	0	202	-280	1
270000	4201500	2847500	1	4	4	-6.9	1017	103	5.4	1	1.8	76	0	0	195	-280	1
273600	4201500	2847500	1	4	5	-7.2	1017	101	5.6	0	1.7	76	0	0	189	-279	1
277200	4201500	2847500	1	4	6	-7.5	1017	101	5.0	0	1.6	75	0	0	183	-279	1
280800	4201500	2847500	1	4	7	-7.7	1017	101	5.3	0	1.6	75	0	0	182	-279	1
284400	4201500	2847500	1	4	8	-7.9	1017	100	3.9	1	1.6	75	0	0	184	-279	1
288000	4201500	2847500	1	4	9	-8.0	1017	100	5.0	2	1.6	76	0	8	191	-278	1
291600	4201500	2847500	1	4	10	-7.7	1018	100	4.4	4	1.6	75	23	51	202	-279	1
295200	4201500	2847500	1	4	11	-6.9	1018	101	4.1	4	1.6	73	49	93	212	-281	1
298800	4201500	2847500	1	4	12	-6.5	1018	101	5.4	6	1.6	71	41	121	224	-284	1
302400	4201500	2847500	1	4	13	-5.9	1018	99	4.6	4	1.7	70	63	129	225	-287	1
306000	4201500	2847500	1	4	14	-5.6	1017	109	5.8	5	1.7	69	25	108	221	-290	1
309600	4201500	2847500	1	4	15	-5.3	1016	101	4.7	7	1.8	71	0	45	237	-290	1
313200	4201500	2847500	1	4	16	-5.5	1016	101	4.5	7	1.8	72	0	12	247	-290	1
316800	4201500	2847500	1	4	17	-5.6	1017	101	3.4	6	1.8	73	0	0	240	-288	1
320400	4201500	2847500	1	4	18	-5.6	1016	100	2.6	6	1.8	74	0	0	233	-289	1
324000	4201500	2847500	1	4	19	-5.5	1016	109	2.2	6	1.9	75	0	0	234	-289	1
327600	4201500	2847500	1	4	20	-5.4	1015	110	1.4	6	1.9	76	0	0	235	-288	1
331200	4201500	2847500	1	4	21	-5.7	1016	100	2.5	4	1.9	78	0	0	224	-288	1
334800	4201500	2847500	1	4	22	-5.8	1015	102	2.1	2	2.0	79	0	0	201	-288	1
338400	4201500	2847500	1	4	23	-5.7	1015	111	2.6	2	2.0	81	0	0	189	-288	1
342000	4201500	2847500	1	4	24	-5.5	1014	113	2.7	3	2.1	82	0	0	195	-288	1
345600	4201500	2847500	1	5	1	-5.1	1013	121	3.4	4	2.1	84	0	0	209	-288	1
349200	4201500	2847500	1	5	2	-5.0	1013	113	2.0	5	2.2	86	0	0	221	-288	1
352800	4201500	2847500	1	5	3	-4.3	1013	122	2.8	6	2.3	86	0	0	235	-287	1
356400	4201500	2847500	1	5	4	-3.9	1013	120	3.4	8	2.4	85	0	0	257	-287	1
360000	4201500	2847500	1	5	5	-3.3	1012	121	2.5	7	2.4	84	0	0	264	-288	1
363600	4201500	2847500	1	5	6	-2.9	1012	121	2.3	8	2.5	84	0	0	267	-288	1
367200	4201500	2847500	1	5	7	-2.5	1011	131	2.1	8	2.6	83	0	0	278	-289	1
370800	4201500	2847500	1	5	8	-2.2	1011	131	2.3	8	2.6	81	0	0	280	-289	1
374400	4201500	2847500	1	5	9	-2.1	1011	119	2.5	7	2.6	81	0	0	271	-290	1
378000	4201500	2847500	1	5	10	-1.6	1010	130	2.4	7	2.6	79	0	9	262	-291	1
381600	4201500	2847500	1	5	11	-1.3	1010	130	2.6	8	2.6	76	0	42	273	-294	1
385200	4201500	2847500	1	5	12	-0.9	1009	140	1.9	7	2.6	73	1	78	275	-299	1
388800	4201500	2847500	1	5	13	-0.6	1009	131	2.4	7	2.6	72	1	80	265	-303	1
392400	4201500	2847500	1	5	14	-0.3	1008	140	2.7	7	2.7	72	0	59	267	-306	1
396000	4201500	2847500	1	5	15	-0.3	1007	130	3.5	7	2.7	74	3	55	265	-307	1
399600	4201500	2847500	1	5	16	-0.2	1007	141	1.8	8	2.8	74	0	12	281	-307	1
403200	4201500	2847500	1	5	17	-0.4	1007	131	3.7	8	2.9	78	0	0	293	-306	1
406800	4201500	2847500	1	5	18	-0.5	1006	140	2.5	8	3.1	85	0	0	294	-307	1
410400	4201500	2847500	1	5	19	-0.6	1006	150	2.3	8	3.2	88	0	0	296	-308	1
414000	4201500	2847500	1	5	20	-0.1	1005	160	1.6	8	3.2	86	0	0	298	-310	1
417600	4201500	2847500	1	5	21	0.2	1005	167	2.8	8	3.1	82	0	0	301	-312	1
421200	4201500	2847500	1	5	22	0.2	1005	169	3.0	6	3.1	80	0	0	285	-314	1
424800	4201500	2847500	1	5	23	0.0	1005	167	2.1	5	3.1	81	0	0	268	-314	1
428400	4201500	2847500	1	5	24	-0.5	1004	168	3.1	2	3.1	83	0	0	244	-315	1
432000	4201500	2847500	1	6	1	-0.3	1004	177	1.5	2	3.1	84	0	0	225	-315	1
435600	4201500	2847500	1	6	2	-0.7	1004	149	1.3	3	3.1	85	0	0	228	-315	1
439200	4201500	2847500	1	6	3	-0.3	1003	178	2.9	4	3.2	87	0	0	238	-315	1
442800	4201500	2847500	1	6	4	-0.3	1003	168	2.0	3	3.2	87	0	0	244	-315	1
446400	4201500	2847500	1	6	5	-0.7	1003	145	1.6	4	3.2	87	0	0	248	-315	1
450000	4201500	2847500	1	6	6	-0.5	1002	137	1.3	6	3.2	87	0	0	268	-315	1
453600	4201500	2847500	1	6	7	-0.4	1002	148	1.0	7	3.2	88	0	0	286	-315	1
457200	4201500	2847500	1	6	8	-0.2	1002	140	0.8	8	3.4	90	0	0	300	-315	1
460800	4201500	2847500	1	6	9	0.1	1002	168	1.4	8	3.5	92	0	1	307	-315	1
464400	4201500	2847500	1	6	10	0.2	1002	188	0.7	8	3.6	93	0	16	307	-315	1
468000	4201500	2847500	1	6	11	0.3	1003	200	0.1	7	3.7	95	0	33	302	-315	1
471600	4201500	2847500	1	6	12	0.5	1003	179	0.7	7	3.9	98	0	40	297	-316	1
475200	4201500	2847500	1	6	13	0.9	1003	218	0.7	8	4.0	99	0	36	304	-319	1
478800	4201500	2847500	1	6	14	1.3	1003	278	2.4	6	4.1	99	0	27	299	-321	1
482400	4201500	2847500	1	6	15	1.5	1004	289	2.7	7	4.2	100	0	16	295	-321	1
486000	4201500	2847500	1	6	16	1.6	1005	289	3.2	6	4.3	100	0	4	295	-320	1
489600	4201500	2847500	1	6	17	1.9	1007	280	3.5	8	4.3	99	0	0	301	-320	1
493200	4201500	2847500	1	6	18	2.2	1008	278	2.9	8	4.3	98	0	0	314	-319	1
496800	4201500	2847500	1	6	19	2.6	1009	278	4.6	8	4.4	98	0	0	315	-319	1
500400	4201500	2847500	1	6	20	2.5	1010	280	2.5	8	4.5	97	0	0	315	-319	1
504000	4201500	2847500	1	6	21	2.2	1011	260	1.2	7	4.4	98	0	0	309	-319	1
507600	4201500	2847500	1	6	22	2.1	1011	240	2.0	7	4.3	98	0	0	301	-320	1
511200	4201500	2847500	1	6	23	2.2	1012	240	1.6	7	4.4	99	0	0	300	-320	1
514800	4201500	2847500	1	6	24	2.3	1012	239	1.7	7	4.4	98	0	0	299	-320	1
518400	4201500	2847500	1	7	1	2.3	1013	228	1.2	7	4.3	97	0	0	298	-319	1
522000	4201500	2847500	1	7	2	2.2	1013	235	1.0	6	4.3	97	0	0	292	-317	1
525600	4201500	2847500	1	7	3	2.2	1012	230	1.2	7	4.3	97	0	0	292	-316	1
529200	4201500	2847500	1	7	4	1.6	1012	211	2.0	4	4.2	96	0	0	279	-315	1
532800	4201500	2847500	1	7	5	0.7	1012	179	2.0	1	3.9	95	0	0	240	-314	1
536400	4201500	2847500	1	7	6	0.2	1011	168	2.2	0	3.8	96	0	0	214	-312	1
540000	4201500	2847500	1	7	7	-0.4	1010	169	2.1	0	3.7	98	0	0	206	-311	1
543600	4201500	2847500	1	7	8	-0.4	1009	170	2.7	1	3.7	99	0	0	209	-312	1
547200	4201500	2847500	1	7	9	-0.2	1008	148	2.5	4	3.7	100	5	8	234	-313	1
550800	4201500	2847500	1	7	10	0.6	1007	141	3.2	6	3.8	98	8	37	265	-314	1
554400	4201500	2847500	1	7	11	1.0	1006	160	2.2	7	3.8	93	0	35	285	-315	1
558000	4201500	2847500	1	7	12	1.1	1006	159	1.9	7	3.8	93	0	31	291	-316	1
561600	4201500	2847500	1	7	13	1.1	1005	178	2.8	7	4.0	97	0	49	292	-318	1
565200	4201500	2847500	1	7	14	1.9	1005	187	1.7	5	4.2	99	40	87	287	-319	1
568800	4201500	2847500	1	7	15	2.3	1005	220	3.0	7	4.4	99	0	38	291	-320	1
572400	4201500	2847500	1	7	16	3.0	1005	229	3.0	7	4.6	99	0	4	303	-323	1
576000	4201500	2847500	1	7	17	3.2	1005	210	3.2	4	4.7	98	0	0	291	-325	1
579600	4201500	2847500	1	7	18	3.5	1006	208	3.5	4	4.7	98	0	0	278	-326	1
583200	4201500	2847500	1	7	19	4.3	1006	219	3.3	6	4.9	97	0	0	289	-325	1
586800	4201500	2847500	1	7	20	3.5	1007	230	3.3	5	4.8	96	0	0	293	-323	1
590400	4201500	2847500	1	7	21	3.5	1007	231	2.9	3	4.6	94	0	0	276	-324	1
594000	4201500	2847500	1	7	22	3.8	1007	229	3.9	2	4.4	90	0	0	260	-326	1
597600	4201500	2847500	1	7	23	4.1	1008	219	3.3	3	4.5	88	0	0	260	-326	1
601200	4201500	2847500	1	7	24	4.5	1008	231	3.2	7	4.5	86	0	0	284	-325	1
604800	4201500	2847500	1	8	1	3.7	1008	229	1.7	7	4.6	90	0	0	304	-325	1
608400	4201500	2847500	1	8	2	3.5	1009	229	2.0	7	4.8	96	0	0	304	-327	1
612000	4201500	2847500	1	8	3	3.1	1009	251	3.4	5	4.7	97	0	0	294	-327	1
615600	4201500	2847500	1	8	4	3.6	1010	260	3.4	5	4.7	96	0	0	284	-328	1
619200	4201500	2847500	1	8	5	3.9	1011	248	3.9	7	4.7	95	0	0	295	-328	1
622800	4201500	2847500	1	8	6	3.9	1011	250	4.1	6	4.7	94	0	0	300	-327	1
626400	4201500	2847500	1	8	7	3.6	1012	247	3.7	4	4.7	94	0	0	284	-327	1
630000	4201500	2847500	1	8	8	3.6	1013	249	3.6	4	4.7	95	0	0	273	-328	1
633600	4201500	2847500	1	8	9	4.1	1013	250	3.6	6	4.7	94	0	6	283	-328	1
637200	4201500	2847500	1	8	10	4.9	1014	252	3.5	7	4.6	89	25	46	300	-327	1
640800	4201500	2847500	1	8	11	5.5	1015	259	4.3	3	4.5	82	97	75	285	-328	1
644400	4201500	2847500	1	8	12	6.2	1016	236	4.0	2	4.4	76	110	98	261	-329	1
648000	4201500	2847500	1	8	13	6.8	1016	241	3.1	4	4.3	72	101	110	268	-330	1
651600	4201500	2847500	1	8	14	7.0	1016	238	2.2	5	4.3	70	53	105	287	-331	1
655200	4201500	2847500	1	8	15	6.6	1016	230	2.4	5	4.4	72	14	69	292	-331	1
658800	4201500	2847500	1	8	16	5.9	1016	220	3.5	7	4.4	74	1	24	303	-331	1
662400	4201500	2847500	1	8	17	4.7	1016	217	3.3	7	4.3	78	0	0	309	-330	1
666000	4201500	2847500	1	8	18	4.9	1017	219	2.6	7	4.4	82	0	0	307	-328	1
669600	4201500	2847500	1	8	19	4.3	1017	219	2.6	5	4.3	82	0	0	295	-328	1
673200	4201500	2847500	1	8	20	2.7	1017	209	3.1	3	4.1	85	0	0	270	-327	1
676800	4201500	2847500	1	8	21	2.1	1017	208	2.9	1	4.0	88	0	0	246	-327	1
680400	4201500	2847500	1	8	22	2.2	1017	199	2.6	1	3.9	88	0	0	236	-326	1
684000	4201500	2847500	1	8	23	2.1	1017	199	3.0	1	3.8	87	0	0	236	-326	1
687600	4201500	2847500	1	8	24	1.7	1016	188	1.6	0	3.8	88	0	0	230	-324	1
691200	4201500	2847500	1	9	1	1.5	1016	199	1.8	0	3.8	90	0	0	220	-322	1
694800	4201500	2847500	1	9	2	1.3	1016	181	2.3	1	3.9	93	0	0	221	-322	1
698400	4201500	2847500	1	9	3	1.2	1015	168	1.9	1	4.0	96	0	0	223	-322	1
702000	4201500	2847500	1	9	4	1.2	1015	168	2.2	0	4.0	96	0	0	210	-319	1
705600	4201500	2847500	1	9	5	1.4	1014	177	1.9	0	3.9	94	0	0	195	-316	1
709200	4201500	2847500	1	9	6	1.3	1013	177	2.7	2	3.9	92	0	0	200	-316	1
712800	4201500	2847500	1	9	7	1.1	1013	166	3.2	3	3.8	91	0	0	219	-315	1
716400	4201500	2847500	1	9	8	0.7	1013	167	2.1	3	3.6	89	0	0	224	-315	1
720000	4201500	2847500	1	9	9	1.0	1013	169	2.8	6	3.5	87	0	9	246	-315	1
723600	4201500	2847500	1	9	10	1.8	1012	181	2.2	6	3.6	85	18	47	269	-314	1
727200	4201500	2847500	1	9	11	2.5	1011	169	2.6	5	3.6	81	41	87	266	-315	1
730800	4201500	2847500	1	9	12	3.2	1011	177	1.6	4	3.6	78	104	103	254	-317	1
734400	4201500	2847500	1	9	13	4.6	1010	196	3.8	4	3.7	73	127	105	246	-322	1
738000	4201500	2847500	1	9	14	4.7	1010	187	1.9	6	3.8	72	29	105	262	-327	1
741600	4201500	2847500	1	9	15	5.6	1009	197	2.6	7	4.0	73	13	71	287	-328	1
745200	4201500	2847500	1	9	16	5.4	1009	217	2.0	7	4.1	72	5	28	297	-327	1
748800	4201500	2847500	1	9	17	5.3	1009	230	2.7	8	4.0	72	0	0	305	-326	1
752400	4201500	2847500	1	9	18	5.8	1009	239	3.3	8	4.1	73	0	0	316	-327	1
756000	4201500	2847500	1	9	19	4.5	1009	234	2.0	8	4.4	80	0	0	319	-328	1
759600	4201500	2847500	1	9	20	4.4	1010	231	1.2	8	4.8	91	0	0	321	-328	1
763200	4201500	2847500	1	9	21	4.1	1010	241	2.2	7	4.8	94	0	0	315	-326	1
766800	4201500	2847500	1	9	22	3.2	1011	230	2.3	5	4.7	95	0	0	291	-325	1
770400	4201500	2847500	1	9	23	2.8	1011	239	2.4	3	4.5	96	0	0	261	-325	1
774000	4201500	2847500	1	9	24	2.6	1012	227	2.6	3	4.4	95	0	0	246	-321	1
777600	4201500	2847500	1	10	1	2.2	1013	237	2.5	1	4.3	96	0	0	232	-316	1
781200	4201500	2847500	1	10	2	2.3	1013	227	2.4	0	4.3	96	0	0	213	-315	1
784800	4201500	2847500	1	10	3	1.7	1013	229	1.9	0	4.2	95	0	0	204	-313	1
788400	4201500	2847500	1	10	4	1.5	1013	218	2.2	0	4.1	96	0	0	202	-311	1
792000	4201500	2847500	1	10	5	1.7	1013	209	2.3	0	4.2	98	0	0	200	-310	1
795600	4201500	2847500	1	10	6	1.9	1014	210	3.1	2	4.3	99	0	0	209	-309	1
799200	4201500	2847500	1	10	7	1.7	1013	200	3.0	3	4.2	96	0	0	225	-309	1
802800	4201500	2847500	1	10	8	1.6	1013	197	2.9	4	4.1	95	0	0	235	-308	1
806400	4201500	2847500	1	10	9	1.8	1013	198	3.5	5	4.2	97	0	10	247	-308	1
810000	4201500	2847500	1	10	10	2.5	1013	187	2.6	4	4.3	96	45	43	250	-308	1
813600	4201500	2847500	1	10	11	3.9	1013	198	3.0	3	4.3	89	115	64	240	-310	1
817200	4201500	2847500	1	10	12	5.1	1013	208	3.1	4	4.3	81	138	83	245	-312	1
820800	4201500	2847500	1	10	13	5.8	1013	208	3.5	4	4.3	77	124	96	254	-314	1
824400	4201500	2847500	1	10	14	6.1	1012	208	3.8	5	4.3	75	64	101	261	-317	1
828000	4201500	2847500	1	10	15	5.9	1011	200	3.3	6	4.4	75	19	71	273	-321	1
831600	4201500	2847500	1	10	16	5.3	1011	188	2.9	7	4.4	78	2	27	285	-321	1
835200	4201500	2847500	1	10	17	5.0	1011	189	3.1	8	4.4	81	0	0	297	-319	1
838800	4201500	2847500	1	10	18	5.0	1010	198	3.2	8	4.4	82	0	0	306	-319	1
842400	4201500	2847500	1	10	19	5.0	1010	188	3.5	6	4.4	81	0	0	299	-322	1
846000	4201500	2847500	1	10	20	5.2	1010	190	3.8	6	4.5	83	0	0	283	-326	1
849600	4201500	2847500	1	10	21	5.5	1009	192	3.8	6	4.7	84	0	0	283	-329	1
853200	4201500	2847500	1	10	22	5.7	1009	198	3.9	5	4.8	84	0	0	301	-331	1
856800	4201500	2847500	1	10	23	5.8	1008	206	3.7	5	4.8	85	0	0	307	-333	1
860400	4201500	2847500	1	10	24	5.8	1008	216	3.7	6	4.8	85	0	0	284	-334	1
864000	4201500	2847500	1	11	1	5.6	1026	222	3.5	6	4.8	85	0	0	312	-331	1
867600	4201500	2847500	1	11	2	5.6	1025	229	3.5	7	4.7	85	0	0	319	-333	1
871200	4201500	2847500	1	11	3	5.7	1025	233	3.5	8	4.7	84	0	0	326	-334	1
874800	4201500	2847500	1	11	4	5.8	1025	232	3.6	8	4.7	84	0	0	328	-335	1
878400	4201500	2847500	1	11	5	6.0	1024	232	3.8	8	4.7	84	0	0	330	-336	1
882000	4201500	2847500	1	11	6	6.2	1024	230	4.1	8	4.8	82	0	0	333	-337	1
885600	4201500	2847500	1	11	7	6.5	1023	238	3.9	7	4.8	82	0	0	329	-338	1
889200	4201500	2847500	1	11	8	7.0	1023	247	3.3	7	4.8	80	0	0	325	-340	1
892800	4201500	2847500	1	11	9	7.0	1023	231	3.8	7	4.8	78	0	2	325	-343	1
896400	4201500	2847500	1	11	10	6.9	1023	230	4.4	8	4.9	80	0	23	331	-346	1
900000	4201500	2847500	1	11	11	6.8	1023	241	5.2	8	5.2	84	0	27	338	-348	1
903600	4201500	2847500	1	11	12	7.1	1023	250	4.4	8	5.5	89	0	34	339	-349	1
907200	4201500	2847500	1	11	13	7.8	1023	260	4.8	7	5.7	89	0	74	336	-350	1
910800	4201500	2847500	1	11	14	8.4	1023	262	4.2	6	5.8	87	0	71	326	-350	1
914400	4201500	2847500	1	11	15	8.3	1022	264	4.1	7	5.9	88	0	35	328	-349	1
918000	4201500	2847500	1	11	16	8.2	1022	260	4.9	8	6.1	90	0	4	340	-349	1
921600	4201500	2847500	1	11	17	8.2	1023	260	4.7	8	6.1	91	0	0	346	-348	1
925200	4201500	2847500	1	11	18	8.2	1023	262	4.4	7	6.1	91	0	0	339	-348	1
928800	4201500	2847500	1	11	19	8.1	1023	262	4.4	8	6.0	90	0	0	338	-347	1
932400	4201500	2847500	1	11	20	8.2	1023	270	4.3	8	6.0	90	0	0	343	-347	1
936000	4201500	2847500	1	11	21	8.2	1024	279	4.0	8	5.9	88	0	0	342	-347	1
939600	4201500	2847500	1	11	22	7.8	1024	250	4.2	8	5.9	89	0	0	341	-347	1
943200	4201500	2847500	1	11	23	7.8	1024	250	4.0	7	5.9	90	0	0	334	-347	1
