#1
double wetter(8760, 16)
3420000  2	9	15	3.3	1018	272	2.5	2	3.3	70	145	118	228	-325	0
3423600  2	9	16	3.3	1017	308	2.4	4	3.2	68	38	92	235	-324	0
3427200  2	9	17	2.3	1018	260	1.5	4	3.2	69	0	23	243	-323	0
3430800  2	9	18	0.5	1018	280	1.8	3	3.2	76	0	0	235	-321	0
3434400  2	9	19	-0.1	1018	70	1.9	5	3.2	84	0	0	238	-318	0
3438000  2	9	20	-0.6	1018	92	2.3	5	3.2	88	0	0	248	-316	0
3441600  2	9	21	0	1018	119	2.4	6	3.3	91	0	0	255	-315	0
3445200  2	9	22	-0.4	1018	119	2.5	6	3.4	91	0	0	261	-315	0
3448800  2	9	23	-0.8	1018	130	3	4	3.3	92	0	0	257	-315	0
3452400  2	9	24	-0.8	1018	152	3.1	5	3.3	93	0	0	255	-315	0
3456000  2	10	1	0.4	1018	150	2.7	7	3.4	91	0	0	266	-315	0
3459600  2	10	2	0	1018	141	3.3	6	3.4	88	0	0	271	-316	0
3463200  2	10	3	-0.2	1017	131	2.6	6	3.3	89	0	0	269	-318	0
3466800  2	10	4	-1	1017	130	2.7	6	3.3	91	0	0	271	-318	0
3470400  2	10	5	-1.6	1016	120	3	3	3.2	92	0	0	263	-318	0
3474000  2	10	6	-1.4	1016	150	3.4	3	3.1	93	0	0	256	-317	0
3477600  2	10	7	-1.3	1015	150	3.7	3	3.2	93	0	0	260	-317	0
3481200  2	10	8	-1.3	1015	160	3.9	3	3.2	92	0	8	262	-318	0
3484800  2	10	9	-0.1	1014	170	4	3	3.2	88	63	38	266	-320	0
3488400  2	10	10	1.6	1013	171	4	4	3.2	80	85	84	274	-324	0
3492000  2	10	11	2.3	1013	172	3.8	6	3.2	74	18	132	285	-330	0
3495600  2	10	12	2.8	1012	180	3.7	7	3.3	72	0	121	294	-333	0
3499200  2	10	13	4.6	1011	181	4	6	3.4	68	25	168	298	-334	0
3502800  2	10	14	5.6	1010	201	4.1	6	3.5	63	9	143	300	-335	0
3506400  2	10	15	5.8	1009	191	4	7	3.5	61	9	119	304	-338	0
3510000  2	10	16	6	1008	199	3.9	7	3.6	62	0	52	308	-341	0
3513600  2	10	17	5.8	1007	197	3.8	8	3.7	64	0	12	312	-342	0
3517200  2	10	18	5.2	1007	208	3.8	7	3.8	67	0	0	311	-341	0
3520800  2	10	19	5.2	1006	209	4.1	8	3.8	69	0	0	310	-340	0
3524400  2	10	20	5.3	1006	211	4.5	8	3.9	71	0	0	314	-340	0
3528000  2	10	21	5.4	1005	211	4.8	8	4	71	0	0	314	-341	0
3531600  2	10	22	5.5	1005	232	5.2	7	4.1	74	0	0	311	-342	0
3535200  2	10	23	5.2	1004	231	5.4	8	4.5	80	0	0	313	-343	0
3538800  2	10	24	4.8	1004	230	5.5	8	4.8	88	0	0	318	-345	0
3542400  2	11	1	4.5	1003	221	4.7	8	5.1	94	0	0	317	-346	0
3546000  2	11	2	4.5	1003	220	4.9	8	5.1	97	0	0	318	-347	0
3549600  2	11	3	4.5	1002	230	4.7	8	5.2	98	0	0	318	-347	0
3553200  2	11	4	4.8	1001	240	4.6	8	5.2	98	0	0	320	-347	0
3556800  2	11	5	5	1001	250	4.6	8	5.4	98	0	0	321	-347	0
3560400  2	11	6	5.4	1000	250	4.3	8	5.5	98	0	0	322	-347	0
3564000  2	11	7	5.8	1001	260	4.3	8	5.6	97	0	0	323	-347	0
3567600  2	11	8	5.9	1001	270	4.2	8	5.7	97	0	2	322	-347	0
3571200  2	11	9	6	1001	290	4.2	8	5.7	97	4	33	321	-346	0
3574800  2	11	10	5	1001	314	4.9	8	5.5	97	0	59	319	-344	0
3578400  2	11	11	4.8	1001	312	4.3	8	5.1	94	0	72	315	-343	0
3582000  2	11	12	5	1001	298	4.8	7	4.7	86	2	127	308	-344	0
3585600  2	11	13	5.2	1001	291	5.6	5	4.4	80	40	162	289	-348	0
3589200  2	11	14	4.9	1001	299	5.8	6	4	73	54	153	281	-349	0
3592800  2	11	15	5.1	1001	301	5.5	4	3.8	68	98	113	275	-348	0
3596400  2	11	16	5.5	1001	290	5.9	4	3.6	65	53	77	266	-344	0
3600000  2	11	17	4.6	1001	280	5.2	3	3.6	65	9	29	261	-338	0
3603600  2	11	18	3.7	1001	280	4.3	4	3.6	70	0	0	261	-331	0
3607200  2	11	19	3.5	1001	270	5.7	5	3.7	75	0	0	271	-327	0
3610800  2	11	20	4.1	1001	286	7	5	3.8	75	0	0	277	-325	0
3614400  2	11	21	3	1002	320	8	6	3.5	71	0	0	282	-326	0
3618000  2	11	22	2.2	1003	331	7.9	7	3.1	68	0	0	290	-325	0
3621600  2	11	23	1.7	1004	331	6.7	6	2.8	65	0	0	287	-320	0
3625200  2	11	24	1.1	1006	12	6.6	6	2.7	64	0	0	278	-316	0
3628800  2	12	1	0.4	1008	1	6	6	2.7	68	0	0	276	-315	0
3632400  2	12	2	-0.5	1009	1	4.6	5	2.6	69	0	0	266	-312	0
3636000  2	12	3	-0.6	1010	11	4.8	4	2.5	69	0	0	254	-309	0
3639600  2	12	4	-0.9	1012	11	3.9	6	2.4	68	0	0	258	-308	0
3643200  2	12	5	-0.8	1012	21	5.7	6	2.4	66	0	0	267	-307	0
3646800  2	12	6	-1.1	1014	21	3.7	6	2.3	65	0	0	267	-307	0
3650400  2	12	7	-1.7	1014	49	4.7	6	2.2	64	0	0	264	-306	0
3654000  2	12	8	-2.3	1015	40	3.9	4	2.1	64	2	8	249	-303	0
3657600  2	12	9	-1.9	1016	69	2.7	1	2.1	64	62	34	220	-302	0
3661200  2	12	10	-0.2	1016	96	2.7	1	2.1	61	173	47	205	-303	0
3664800  2	12	11	0	1017	91	2.3	1	2.1	56	263	53	206	-306	0
3668400  2	12	12	0.3	1017	62	2.1	1	2	52	318	57	206	-310	0
3672000  2	12	13	1.9	1017	93	2.4	2	2	48	271	96	213	-313	0
3675600  2	12	14	1.2	1016	177	2.1	4	2	47	185	128	229	-314	0
3679200  2	12	15	2.1	1016	82	1.6	4	2	46	183	88	239	-315	0
3682800  2	12	16	1.3	1016	150	2.2	3	2	46	103	69	233	-315	0
3686400  2	12	17	0	1015	129	2.8	5	2	50	18	33	236	-315	0
3690000  2	12	18	-0.6	1015	100	2.8	6	2.1	57	0	0	251	-314	0
3693600  2	12	19	-1.8	1015	120	2.8	6	2.1	60	0	0	255	-313	0
3697200  2	12	20	-1.2	1015	112	3.2	7	2.2	64	0	0	262	-312	0
3700800  2	12	21	-0.9	1015	101	3.6	7	2.3	65	0	0	269	-312	0
3704400  2	12	22	-0.9	1014	101	4.6	7	2.3	66	0	0	270	-312	0
3708000  2	12	23	-0.9	1014	110	4.4	7	2.3	66	0	0	271	-312	0
3711600  2	12	24	-0.8	1014	111	5	6	2.3	64	0	0	267	-312	0
3715200  2	13	1	-0.6	1013	101	5.5	7	2.3	63	0	0	268	-313	0
3718800  2	13	2	-0.7	1012	131	5.8	8	2.2	62	0	0	280	-314	0
3722400  2	13	3	-0.9	1012	121	5.5	8	2.2	63	0	0	286	-314	0
3726000  2	13	4	-0.9	1011	120	5.9	8	2.2	63	0	0	287	-314	0
3729600  2	13	5	-0.8	1011	129	5.4	8	2.2	62	0	0	288	-312	0
3733200  2	13	6	-0.7	1010	110	5.5	8	2.2	61	0	0	289	-311	0
3736800  2	13	7	-0.7	1010	110	4.7	8	2.2	60	0	0	290	-311	0
3740400  2	13	8	-0.6	1010	121	5.8	8	2.2	60	0	5	291	-310	0
3744000  2	13	9	-0.7	1010	120	6	8	2.2	61	1	35	292	-311	0
3747600  2	13	10	-1.1	1010	120	5.8	8	2.4	68	0	66	292	-313	0
3751200  2	13	11	-0.4	1009	120	6.3	8	2.7	74	0	57	294	-316	0
3754800  2	13	12	0.1	1009	119	5.8	8	2.7	72	0	57	295	-322	0
3758400  2	13	13	0.6	1009	129	6	8	2.7	68	0	47	295	-324	0
3762000  2	13	14	1	1009	120	6.1	7	2.6	64	0	73	293	-321	0
3765600  2	13	15	0.9	1009	129	5.6	7	2.6	64	0	69	290	-320	0
3769200  2	13	16	0.9	1008	118	6.5	8	2.6	63	0	29	293	-322	0
3772800  2	13	17	0.5	1008	108	5.5	8	2.5	62	0	7	295	-323	0
3776400  2	13	18	0.3	1008	106	4.8	8	2.4	62	0	0	293	-322	0
3780000  2	13	19	0.3	1008	107	5.4	8	2.4	61	0	0	292	-321	0
3783600  2	13	20	0.4	1008	133	5.4	8	2.4	61	0	0	291	-320	0
3787200  2	13	21	0.4	1008	101	5.8	8	2.4	61	0	0	291	-320	0
3790800  2	13	22	0.3	1008	91	6.1	8	2.4	62	0	0	291	-319	0
3794400  2	13	23	0.1	1009	109	5.2	8	2.4	63	0	0	291	-318	0
3798000  2	13	24	-0.1	1009	94	5.7	8	2.4	63	0	0	289	-317	0
3801600  2	14	1	-0.4	1009	109	5.1	8	2.4	64	0	0	289	-318	0
3805200  2	14	2	-0.5	1009	100	5	8	2.4	64	0	0	288	-319	0
3808800  2	14	3	-0.7	1009	98	5.6	8	2.3	64	0	0	288	-320	0
3812400  2	14	4	-0.9	1009	100	6.3	8	2.3	64	0	0	287	-319	0
3816000  2	14	5	-1	1009	101	7	8	2.3	65	0	0	287	-319	0
3819600  2	14	6	-1.3	1009	100	6	8	2.3	66	0	0	286	-318	0
3823200  2	14	7	-1.6	1009	100	6.8	8	2.3	67	0	0	285	-317	0
3826800  2	14	8	-1.8	1009	100	6.3	8	2.2	66	0	6	284	-316	0
3830400  2	14	9	-1.7	1010	101	6.4	7	2.2	65	18	56	279	-315	0
3834000  2	14	10	-1.3	1010	100	6.8	6	2.2	64	53	127	269	-315	0
3837600  2	14	11	-0.6	1010	101	7.7	7	2.2	62	12	149	271	-316	0
3841200  2	14	12	-0.5	1009	100	5.5	6	2.1	59	9	170	273	-317	0
3844800  2	14	13	0	1009	110	6.1	7	2.1	55	9	176	273	-318	0
3848400  2	14	14	0.4	1009	101	5.8	6	2	53	20	187	274	-319	0
3852000  2	14	15	0.8	1009	100	6.3	7	2	52	8	139	275	-319	0
3855600  2	14	16	0.7	1008	100	6.5	7	2	49	0	55	282	-319	0
3859200  2	14	17	0.4	1008	100	5.9	7	1.8	47	0	26	282	-317	0
3862800  2	14	18	0.2	1008	111	6.2	7	1.7	45	0	0	281	-315	0
3866400  2	14	19	-0.3	1008	110	7.4	8	1.8	46	0	0	285	-315	0
3870000  2	14	20	-0.6	1008	110	6.3	8	1.8	50	0	0	289	-314	0
3873600  2	14	21	-0.8	1008	110	6.8	7	1.9	52	0	0	282	-312	0
3877200  2	14	22	-1	1007	110	6.5	6	1.9	52	0	0	269	-311	0
3880800  2	14	23	-1.3	1007	111	6.9	7	1.8	52	0	0	267	-310	0
3884400  2	14	24	-1.7	1007	110	6.9	7	1.8	53	0	0	271	-310	0
3888000  2	15	1	-1.8	1006	110	6.6	7	1.8	54	0	0	270	-309	0
3891600  2	15	2	-2.2	1006	100	6.3	6	1.8	55	0	0	263	-308	0
3895200  2	15	3	-2.4	1006	110	6	6	1.8	57	0	0	256	-306	0
3898800  2	15	4	-2.9	1005	109	6.2	6	1.8	58	0	0	254	-305	0
3902400  2	15	5	-3	1004	110	7	6	1.8	59	0	0	252	-304	0
3906000  2	15	6	-3.2	1004	110	6.9	7	1.8	60	0	0	258	-304	0
3909600  2	15	7	-3.5	1003	102	6.7	8	1.8	61	0	0	271	-303	0
3913200  2	15	8	-3.9	1003	111	6.9	7	1.8	62	0	3	270	-303	0
3916800  2	15	9	-3.6	1003	111	6.5	7	1.8	62	11	51	261	-304	0
3920400  2	15	10	-2.9	1003	111	6.3	6	1.8	60	61	121	255	-305	0
3924000  2	15	11	-1.7	1003	100	6.6	7	1.9	58	98	178	257	-308	0
3927600  2	15	12	-0.7	1002	120	6	7	2	56	93	215	268	-310	0
3931200  2	15	13	0.2	1002	101	5.9	6	2	54	71	224	261	-312	0
3934800  2	15	14	1.6	1001	101	6.2	6	2.1	51	118	212	254	-314	0
3938400  2	15	15	1.9	1000	109	6.3	6	2.1	49	75	181	254	-315	0
3942000  2	15	16	1	1000	110	6.2	5	2	48	48	119	241	-315	0
3945600  2	15	17	-0.1	1000	101	6.9	6	2	50	12	48	235	-314	0
3949200  2	15	18	-0.6	999	120	6.4	6	2	53	0	0	239	-311	0
3952800  2	15	19	-0.9	999	120	7.4	6	1.9	53	0	0	235	-307	0
3956400  2	15	20	-0.9	999	120	7.2	6	1.9	53	0	0	233	-305	0
3960000  2	15	21	-1.1	999	118	6.5	6	1.9	52	0	0	230	-304	0
3963600  2	15	22	-1.2	999	120	6	6	1.8	52	0	0	228	-303	0
3967200  2	15	23	-1.4	999	120	6.5	6	1.8	52	0	0	228	-302	0
3970800  2	15	24	-1.7	999	119	5.9	6	1.8	52	0	0	230	-301	0
3974400  2	16	1	-1.7	999	118	5.9	7	1.8	54	0	0	243	-300	0
3978000  2	16	2	-1.7	999	119	6	7	1.8	54	0	0	255	-299	0
3981600  2	16	3	-1.8	999	120	5.2	7	1.8	55	0	0	257	-298	0
3985200  2	16	4	-1.9	999	120	4.8	7	1.9	56	0	0	258	-297	0
3988800  2	16	5	-2.1	999	120	5.5	7	1.9	57	0	0	259	-298	0
3992400  2	16	6	-2.1	999	120	5.8	8	1.9	58	0	0	268	-299	0
3996000  2	16	7	-2.1	999	117	6.3	8	1.9	59	0	0	277	-299	0
3999600  2	16	8	-2.1	999	130	6.3	8	2	59	1	9	278	-299	0
4003200  2	16	9	-1.8	999	120	5.3	8	2	60	12	47	279	-299	0
4006800  2	16	10	-1.5	999	119	5.1	6	2	60	17	101	262	-302	0
4010400  2	16	11	-1	1000	121	5.2	7	2.1	61	0	97	257	-307	0
4014000  2	16	12	-0.1	1000	121	4.8	6	2.2	60	0	124	260	-312	0
4017600  2	16	13	0.9	1000	127	5.2	6	2.3	57	10	160	257	-317	0
4021200  2	16	14	1.8	999	120	4.8	5	2.3	55	63	172	254	-321	0
4024800  2	16	15	2.5	999	120	5.8	3	2.4	54	236	76	240	-322	0
4028400  2	16	16	2.1	999	120	4.7	2	2.4	53	123	74	227	-321	0
4032000  2	16	17	1.3	999	119	4.2	1	2.4	54	21	40	218	-319	0
4035600  2	16	18	0.2	999	99	4.7	1	2.3	56	0	0	212	-317	0
4039200  2	16	19	-0.3	999	102	5.1	2	2.2	59	0	0	216	-315	0
4042800  2	16	20	-1	1000	100	5	2	2.2	61	0	0	220	-315	0
4046400  2	16	21	-1.5	1000	100	4.8	4	2.2	62	0	0	230	-315	0
4050000  2	16	22	-1.3	1000	82	4.8	6	2.2	64	0	0	252	-315	0
4053600  2	16	23	-1.5	1000	101	5	7	2.2	64	0	0	269	-315	0
4057200  2	16	24	-1.8	1000	100	4.9	7	2.2	65	0	0	273	-315	0
4060800  2	17	1	-2.4	1000	91	4.7	6	2.2	66	0	0	267	-314	0
4064400  2	17	2	-2.2	1000	91	4.7	6	2.2	68	0	0	261	-313	0
4068000  2	17	3	-1.9	1000	91	4.2	7	2.2	68	0	0	267	-311	0
4071600  2	17	4	-1.7	1000	81	4.4	8	2.2	66	0	0	278	-311	0
4075200  2	17	5	-1.6	1000	91	4.5	8	2.2	66	0	0	285	-311	0
4078800  2	17	6	-1.5	1000	80	4.7	8	2.2	66	0	0	286	-311	0
4082400  2	17	7	-1.5	1000	79	5	8	2.3	66	0	0	286	-311	0
4086000  2	17	8	-1.6	1000	79	5.5	8	2.2	65	0	2	287	-310	0
4089600  2	17	9	-1.6	1001	78	5.6	8	2.2	65	0	41	288	-310	0
4093200  2	17	10	-1.4	1001	80	5.5	8	2.2	65	0	76	288	-312	0
4096800  2	17	11	-0.9	1001	79	5.5	8	2.3	65	0	60	290	-314	0
4100400  2	17	12	-1.3	1002	80	4.4	8	2.4	67	0	76	290	-319	0
4104000  2	17	13	-0.9	1002	79	3.9	8	2.4	68	0	54	291	-324	0
4107600  2	17	14	-1	1002	69	4.3	8	2.5	69	0	70	291	-327	0
4111200  2	17	15	-1.2	1002	51	4.3	8	2.4	69	0	79	291	-329	0
4114800  2	17	16	-1.3	1002	60	4	7	2.4	69	0	54	285	-329	0
4118400  2	17	17	-1.6	1002	67	4.2	7	2.4	71	0	25	280	-327	0
4122000  2	17	18	-1.7	1003	63	4.3	8	2.4	72	0	0	287	-323	0
4125600  2	17	19	-1.9	1004	70	4.4	8	2.4	72	0	0	292	-319	0
4129200  2	17	20	-2	1004	60	4.2	8	2.4	73	0	0	291	-317	0
4132800  2	17	21	-2.2	1005	52	4.1	8	2.4	74	0	0	290	-316	0
4136400  2	17	22	-2.2	1005	59	4	8	2.4	74	0	0	290	-316	0
4140000  2	17	23	-2.5	1005	79	4.4	8	2.4	75	0	0	290	-316	0
4143600  2	17	24	-2.3	1006	60	3.5	8	2.4	74	0	0	290	-317	0
4147200  2	18	1	-2.5	1006	41	3.8	8	2.4	75	0	0	290	-316	0
4150800  2	18	2	-2.6	1006	31	3.5	8	2.4	76	0	0	289	-316	0
4154400  2	18	3	-2.6	1007	50	3.8	8	2.4	76	0	0	289	-316	0
4158000  2	18	4	-2.7	1007	31	4	8	2.4	76	0	0	290	-315	0
4161600  2	18	5	-2.6	1007	41	3.9	8	2.4	76	0	0	291	-315	0
4165200  2	18	6	-2.7	1007	30	3.7	8	2.4	76	0	0	291	-315	0
4168800  2	18	7	-2.7	1007	21	3.3	8	2.4	76	0	0	292	-315	0
4172400  2	18	8	-2.6	1008	21	3.2	8	2.4	76	0	5	292	-315	0
4176000  2	18	9	-2.6	1009	30	3	7	2.4	76	0	35	285	-315	0
4179600  2	18	10	-2.5	1009	32	2.7	7	2.4	75	0	54	277	-315	0
4183200  2	18	11	-2.3	1009	29	2.7	7	2.4	75	0	50	279	-318	0
4186800  2	18	12	-2	1010	31	2.8	8	2.4	75	0	60	286	-321	0
4190400  2	18	13	-1.8	1010	29	2.7	7	2.4	74	0	60	287	-323	0
4194000  2	18	14	-1.7	1010	359	2.9	7	2.4	73	0	93	281	-324	0
4197600  2	18	15	-1.5	1010	351	2.7	7	2.4	72	0	81	282	-324	0
4201200  2	18	16	-1.5	1010	358	2.5	7	2.5	72	0	42	282	-322	0
4204800  2	18	17	-1.6	1011	2	2.5	8	2.5	74	0	18	287	-319	0
4208400  2	18	18	-1.8	1011	6	2.9	8	2.5	75	0	0	292	-317	0
4212000  2	18	19	-1.8	1012	18	2.9	8	2.5	76	0	0	290	-315	0
4215600  2	18	20	-1.9	1012	19	2.7	8	2.6	77	0	0	289	-315	0
4219200  2	18	21	-1.7	1012	58	2.8	8	2.5	77	0	0	288	-315	0
4222800  2	18	22	-1.8	1012	19	3.2	8	2.5	75	0	0	287	-315	0
4226400  2	18	23	-1.9	1012	357	3	8	2.5	76	0	0	284	-315	0
4230000  2	18	24	-2	1012	12	2.5	8	2.5	76	0	0	283	-315	0
4233600  2	19	1	-2.2	1013	20	3.1	8	2.5	76	0	0	282	-315	0
4237200  2	19	2	-2.2	1013	20	2.8	8	2.4	76	0	0	280	-315	0
4240800  2	19	3	-2.4	1013	20	3.6	8	2.4	75	0	0	280	-315	0
4244400  2	19	4	-2.6	1013	20	4	8	2.3	74	0	0	278	-315	0
4248000  2	19	5	-2.7	1013	39	4.7	8	2.3	73	0	0	277	-314	0
4251600  2	19	6	-2.8	1013	20	4.1	8	2.3	74	0	0	275	-314	0
4255200  2	19	7	-2.9	1013	31	3.2	8	2.3	74	0	0	275	-312	0
4258800  2	19	8	-3	1014	29	3.5	8	2.2	73	0	11	274	-311	0
4262400  2	19	9	-3.1	1014	31	3.3	7	2.2	74	2	49	268	-311	0
4266000  2	19	10	-3.1	1014	42	4	7	2.3	76	1	88	264	-313	0
4269600  2	19	11	-3	1015	35	4	7	2.3	77	0	100	264	-315	0
4273200  2	19	12	-2.9	1015	39	4	7	2.3	77	0	106	265	-318	0
4276800  2	19	13	-2.6	1015	41	4.3	7	2.3	76	0	92	266	-321	0
4280400  2	19	14	-2.6	1015	23	3.4	7	2.3	72	0	113	266	-323	0
4284000  2	19	15	-2.9	1015	59	4.7	7	2.2	70	0	84	264	-326	0
4287600  2	19	16	-3.3	1015	35	3.6	7	2.1	70	0	38	262	-323	0
4291200  2	19	17	-3	1015	46	4.7	7	2.1	69	0	15	259	-318	0
4294800  2	19	18	-3	1016	52	5.2	8	2.1	68	0	0	261	-315	0
4298400  2	19	19	-2.8	1016	51	4.3	8	2.1	68	0	0	263	-315	0
4302000  2	19	20	-3	1017	73	5.3	8	2.1	68	0	0	261	-314	0
4305600  2	19	21	-2.9	1017	60	5	8	2	67	0	0	259	-312	0
4309200  2	19	22	-3.1	1017	80	4.2	8	2	67	0	0	259	-310	0
4312800  2	19	23	-3.3	1017	80	3.8	8	2	66	0	0	257	-308	0
4316400  2	19	24	-3.4	1017	100	5.1	8	1.9	66	0	0	254	-307	0
4320000  2	20	1	-3.6	1017	91	3.9	8	1.9	67	0	0	252	-307	0
4323600  2	20	2	-3.6	1017	70	4.8	8	2	68	0	0	251	-307	0
4327200  2	20	3	-4	1017	89	4.7	8	1.9	68	0	0	249	-306	0
4330800  2	20	4	-4.2	1017	99	4	8	1.9	68	0	0	248	-304	0
4334400  2	20	5	-4.5	1017	79	3.8	7	1.9	68	0	0	247	-304	0
4338000  2	20	6	-4.8	1017	79	3.9	7	1.8	68	0	0	245	-305	0
4341600  2	20	7	-5.1	1018	70	4.9	7	1.8	68	0	0	245	-305	0
4345200  2	20	8	-5.4	1018	70	4.5	7	1.7	68	0	2	244	-305	0
4348800  2	20	9	-5.1	1018	70	4.9	7	1.7	68	2	46	244	-305	0
4352400  2	20	10	-4.3	1018	70	4.5	6	1.8	66	50	122	243	-308	0
4356000  2	20	11	-4.7	1018	59	5	5	1.7	64	127	159	237	-310	0
4359600  2	20	12	-3.5	1018	100	4.9	4	1.7	62	223	159	231	-313	0
4363200  2	20	13	-3.1	1018	80	4.5	4	1.8	60	231	169	227	-316	0
4366800  2	20	14	-2.7	1018	71	4.6	5	1.8	58	215	159	231	-320	0
4370400  2	20	15	-2.5	1017	32	5.3	6	1.8	58	85	169	238	-322	0
4374000  2	20	16	-3.3	1017	50	4.7	7	1.8	58	26	115	245	-320	0
4377600  2	20	17	-3.5	1017	41	5.2	7	1.7	58	5	46	248	-317	0
4381200  2	20	18	-4.1	1017	70	4.7	6	1.7	59	0	0	240	-315	0
4384800  2	20	19	-4.4	1017	50	4.7	5	1.7	61	0	0	226	-313	0
4388400  2	20	20	-5.2	1018	79	4	5	1.7	63	0	0	216	-310	0
4392000  2	20	21	-5.6	1018	80	3.8	4	1.6	65	0	0	208	-309	0
4395600  2	20	22	-6.3	1018	80	3.2	2	1.6	67	0	0	187	-308	0
4399200  2	20	23	-6.7	1018	99	3.2	0	1.6	70	0	0	157	-306	0
4402800  2	20	24	-7.3	1018	100	2.8	2	1.6	71	0	0	155	-304	0
4406400  2	21	1	-7.1	1018	119	2.2	6	1.6	73	0	0	195	-302	0
4410000  2	21	2	-6.2	1018	79	2.9	8	1.6	72	0	0	239	-301	0
4413600  2	21	3	-5.8	1018	79	3.9	7	1.7	69	0	0	249	-299	0
4417200  2	21	4	-5.7	1018	80	4.5	8	1.7	68	0	0	250	-299	0
4420800  2	21	5	-5.8	1018	90	4.5	8	1.7	68	0	0	259	-298	0
4424400  2	21	6	-6.1	1018	62	4.2	8	1.6	68	0	0	261	-298	0
4428000  2	21	7	-6.4	1019	81	4.2	8	1.6	68	0	0	261	-297	0
4431600  2	21	8	-7.1	1019	81	5	8	1.6	68	2	11	261	-297	0
4435200  2	21	9	-7.2	1019	81	4.7	7	1.5	70	14	55	254	-298	0
4438800  2	21	10	-6.7	1019	81	4.7	7	1.6	72	12	105	248	-302	0
4442400  2	21	11	-6.5	1019	72	4.6	7	1.7	73	56	165	249	-307	0
4446000  2	21	12	-5.8	1019	72	4.5	5	1.6	69	257	130	236	-312	0
4449600  2	21	13	-5.7	1019	70	4.3	2	1.6	66	375	76	205	-314	0
4453200  2	21	14	-4.4	1018	80	4	1	1.6	63	362	67	184	-317	0
4456800  2	21	15	-3.7	1018	88	4.9	1	1.7	60	284	68	185	-319	0
4460400  2	21	16	-3.8	1017	89	4.9	1	1.6	57	164	69	191	-319	0
4464000  2	21	17	-4.7	1017	81	4.7	1	1.6	57	36	50	194	-317	0
4467600  2	21	18	-5.6	1017	77	5	2	1.5	60	0	0	202	-316	0
4471200  2	21	19	-6.4	1017	93	5.1	1	1.5	63	0	0	203	-315	0
4474800  2	21	20	-6.9	1017	91	4.8	0	1.5	65	0	0	190	-315	0
4478400  2	21	21	-7.6	1017	101	4.4	0	1.5	67	0	0	183	-314	0
4482000  2	21	22	-7.9	1017	101	4.2	0	1.4	68	0	0	180	-314	0
4485600  2	21	23	-8.5	1017	111	4.4	0	1.4	69	0	0	178	-313	0
4489200  2	21	24	-9.2	1017	102	4.3	0	1.3	70	0	0	176	-312	0
4492800  2	22	1	-9.6	1017	100	4.1	1	1.3	71	0	0	182	-312	0
4496400  2	22	2	-10.1	1017	101	3.7	1	1.3	72	0	0	189	-312	0
4500000  2	22	3	-10.5	1017	90	3.5	0	1.3	74	0	0	185	-312	0
4503600  2	22	4	-10.8	1017	90	3.4	1	1.3	75	0	0	186	-312	0
4507200  2	22	5	-11.3	1016	80	3.4	1	1.3	77	0	0	190	-312	0
4510800  2	22	6	-11.5	1017	82	3.5	1	1.2	79	0	0	189	-312	0
4514400  2	22	7	-11.6	1017	79	3.5	0	1.2	80	0	0	184	-312	0
4518000  2	22	8	-11.3	1017	71	2.8	1	1.3	80	17	17	184	-312	0
4521600  2	22	9	-10.1	1017	89	3.9	0	1.3	79	93	57	181	-313	0
4525200  2	22	10	-8.1	1017	92	3.4	1	1.4	75	192	87	179	-314	0
4528800  2	22	11	-6.8	1017	72	4.5	1	1.5	69	273	107	185	-317	0
4532400  2	22	12	-6.2	1017	68	4.3	1	1.5	66	326	120	186	-323	0
4536000  2	22	13	-5.8	1017	83	4.3	0	1.5	63	335	130	181	-325	0
4539600  2	22	14	-4.9	1017	63	3.5	0	1.5	60	308	126	179	-328	0
4543200  2	22	15	-4.4	1017	78	3.5	0	1.6	58	239	115	184	-330	0
4546800  2	22	16	-4.7	1017	81	3.8	0	1.5	57	138	98	184	-329	0
4550400  2	22	17	-5.5	1017	77	3.5	1	1.5	56	34	57	186	-326	0
4554000  2	22	18	-6.4	1018	83	3.3	1	1.4	56	0	0	185	-322	0
4557600  2	22	19	-7.5	1018	99	3.5	0	1.3	60	0	0	172	-318	0
4561200  2	22	20	-7.6	1019	100	3	0	1.4	63	0	0	162	-316	0
4564800  2	22	21	-8.2	1020	100	3.7	1	1.3	65	0	0	166	-315	0
4568400  2	22	22	-9.2	1020	100	3.1	1	1.3	67	0	0	169	-315	0
4572000  2	22	23	-9.4	1021	110	2.8	1	1.3	70	0	0	166	-315	0
4575600  2	22	24	-10.1	1021	119	2.6	1	1.3	71	0	0	165	-315	0
4579200  2	23	1	-10.7	1021	129	2.4	0	1.2	73	0	0	159	-314	0
4582800  2	23	2	-11.5	1022	100	2.7	0	1.2	75	0	0	155	-314	0
4586400  2	23	3	-11.6	1022	100	2.5	0	1.2	77	0	0	158	-313	0
4590000  2	23	4	-12	1022	100	2.4	1	1.2	77	0	0	167	-313	0
4593600  2	23	5	-12.3	1022	100	2	0	1.2	79	0	0	168	-312	0
4597200  2	23	6	-12.2	1023	100	2.7	0	1.2	81	0	0	165	-311	0
4600800  2	23	7	-12.5	1023	99	2.5	1	1.2	83	0	0	175	-311	0
4604400  2	23	8	-12.6	1023	99	2.1	1	1.2	83	20	15	183	-310	0
4608000  2	23	9	-10.8	1024	110	2.1	0	1.3	82	107	48	180	-310	0
4611600  2	23	10	-9	1024	91	2.2	0	1.4	76	219	69	180	-312	0
